Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye,VisionXOutput
07:14:09.321 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6011.718750,5986.523438,-6000.000000,-6000.000000,Speed,Speed,-0.070000,0.910000,1.390000,1.000000,105.000000,1,0,-0.000000,0.000000,1,0.423904,-0.366318,0.000000,8.968246,11.604797,0.000000,0.078000,-0.042000,0.169000,FlatInitial,ResetBack,0,-0.184375
07:14:09.422 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6007.617188,6000.000000,-6000.000000,-6000.000000,Speed,Speed,-0.060000,0.840000,1.470000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.505783,-0.419022,0.000000,8.991867,11.584778,0.000000,0.082000,-0.051000,0.141000,FlatInitial,ResetBack,0,-0.184375
07:14:09.522 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6012.304688,6011.718750,-6000.000000,-6000.000000,Speed,Speed,-0.080000,0.760000,1.670000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.643845,0.000000,0.000000,9.038483,11.552933,0.000000,0.090000,-0.001000,0.109000,FlatInitial,ResetBack,0,-0.184375
07:14:09.622 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6008.203125,6020.507812,-6000.000000,-6000.000000,Speed,Speed,-0.070000,0.770000,1.800000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.697540,-0.016891,0.000000,9.058884,11.552628,0.000000,0.088000,-0.024000,0.144000,FlatInitial,ResetBack,0,-0.184375
07:14:09.723 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6005.273438,6015.820312,-6000.000000,-6000.000000,Speed,Speed,-0.090000,0.730000,2.020000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.793365,-0.044846,0.000000,9.096497,11.550919,0.000000,0.121000,-0.033000,0.150000,FlatInitial,ResetBack,0,-0.184375
07:14:09.824 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6005.859375,6003.515625,-6000.000000,-6000.000000,Speed,Speed,-0.100000,0.740000,2.170000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.898911,-0.072098,0.000000,9.139450,11.547867,0.000000,0.083000,-0.020000,0.175000,FlatInitial,ResetBack,1,-0.184375
07:14:09.924 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6006.445312,5998.242188,-6000.000000,-6000.000000,Speed,Speed,-0.110000,0.760000,2.350000,1.000000,101.000000,1,0,-0.000000,0.000000,1,1.028625,-0.079712,0.000000,9.188034,11.543854,0.000000,0.155000,0.020000,0.077000,FlatInitial,ResetForward,1,-0.184375
07:14:10.031 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.101562,5991.210938,-6000.000000,-6000.000000,Speed,Speed,-0.120000,0.800000,2.600000,1.000000,102.000000,1,0,-0.000000,0.000000,1,1.207504,-0.105621,0.000000,9.256134,11.538300,0.000000,0.140000,0.027000,0.068000,FlatInitial,ResetForward,1,-0.184375
07:14:10.131 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.687500,5992.968750,-6000.000000,-6000.000000,Speed,Speed,-0.080000,0.850000,2.680000,1.000000,102.000000,1,0,-0.000000,0.000000,1,1.353226,0.000000,0.000000,9.333710,11.533691,0.000000,0.118000,-0.005000,0.055000,FlatInitial,ResetForward,1,-0.184375
07:14:10.231 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6008.789062,6000.585938,-6000.000000,-6000.000000,Speed,Speed,-0.090000,0.880000,2.940000,1.000000,104.000000,1,0,-0.000000,0.000000,1,1.417923,0.001678,0.000000,9.375580,11.533661,0.000000,0.102000,0.027000,0.106000,FlatInitial,ResetForward,1,-0.184375
07:14:10.333 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6011.132812,6006.445312,-6000.000000,-6000.000000,Speed,Speed,-0.110000,0.930000,3.030000,1.000000,103.000000,1,0,-0.000000,0.000000,1,1.548920,-0.003693,0.000000,9.465118,11.533707,0.000000,0.132000,0.000000,0.116000,FlatInitial,ResetForward,1,-0.184375
07:14:10.434 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6011.132812,6010.546875,-6000.000000,-6000.000000,Speed,Speed,-0.080000,0.970000,3.190000,1.000000,101.000000,1,0,-0.000000,0.000000,1,1.680130,-0.025177,0.000000,9.546402,11.533005,0.000000,0.127000,-0.081000,0.106000,FlatInitial,ResetForward,1,-0.184375
07:14:10.535 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6007.031250,6012.890625,-6000.000000,-6000.000000,Speed,Speed,-0.110000,1.030000,3.260000,1.000000,102.000000,1,0,-0.000000,0.000000,1,1.807739,-0.072861,0.000000,9.634186,11.530136,0.000000,0.119000,-0.055000,0.111000,FlatInitial,ResetForward,0,-0.184375
07:14:10.636 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6007.617188,6011.132812,-6000.000000,-6000.000000,Speed,Speed,-0.110000,1.100000,3.280000,1.000000,101.000000,1,0,-0.000000,0.000000,1,1.941467,-0.121780,0.000000,9.728455,11.525101,0.000000,0.143000,-0.092000,0.121000,FlatInitial,Reset,0,-0.184375
07:14:10.736 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6007.031250,6008.203125,-6000.000000,-6000.000000,Speed,Speed,-0.110000,1.160000,3.280000,1.000000,102.000000,1,0,-0.000000,0.000000,1,2.106888,-0.205475,0.000000,9.850647,11.514954,0.000000,0.158000,-0.092000,0.122000,FlatInitial,Hold,0,-0.184375
07:14:10.836 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6009.960938,6009.375000,-6000.000000,-6000.000000,Speed,Speed,-0.100000,1.230000,3.210000,1.000000,102.000000,1,0,-0.000000,0.000000,1,2.224915,-0.287628,0.000000,9.937943,11.504654,0.000000,0.123000,-0.104000,0.129000,FlatInitial,Hold,0,-0.184375
07:14:10.936 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6009.375000,6012.304688,-6000.000000,-6000.000000,Speed,Speed,-0.110000,1.280000,3.160000,1.000000,101.000000,1,0,-0.000000,0.000000,1,2.354675,-0.387695,0.000000,10.052963,11.487396,0.000000,0.132000,-0.125000,0.141000,FlatInitial,Hold,0,-0.184375
07:14:11.037 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6003.515625,6005.273438,-6000.000000,-6000.000000,Speed,Speed,-0.140000,1.360000,3.120000,1.000000,101.000000,1,0,-0.000000,0.000000,1,2.485413,-0.502533,0.000000,10.174652,11.464478,0.000000,0.151000,-0.118000,0.126000,FlatInitial,Hold,0,-0.184375
07:14:11.137 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.242188,6000.585938,-6000.000000,-6000.000000,Speed,Speed,-0.120000,1.430000,3.010000,1.000000,101.000000,1,0,-0.000000,0.000000,1,2.647934,-0.632782,0.000000,10.329575,11.429825,0.000000,0.151000,-0.118000,0.126000,FlatInitial,Hold,0,-0.184375
07:14:11.238 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.312500,5998.242188,-6000.000000,-6000.000000,Speed,Speed,-0.120000,1.450000,2.880000,1.000000,101.000000,1,0,-0.000000,0.000000,1,2.778641,-0.750992,0.000000,10.465729,11.394562,0.000000,0.143000,-0.135000,0.125000,FlatInitial,Hold,0,-0.184375
07:14:11.339 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5994.726562,5997.656250,-6000.000000,-6000.000000,Speed,Speed,-0.130000,1.490000,2.790000,1.000000,101.000000,1,0,-0.000000,0.000000,1,2.915619,-0.860504,0.000000,10.608749,11.353577,0.000000,0.120000,-0.102000,0.152000,FlatInitial,Hold,0,-0.184375
07:14:11.439 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.070312,5998.242188,-6000.000000,-6000.000000,Speed,Speed,-0.140000,1.510000,2.760000,1.000000,103.000000,1,0,-0.000000,0.000000,1,3.060715,-0.961975,0.000000,10.758759,11.307663,0.000000,0.156000,-0.127000,0.117000,FlatInitial,Hold,0,-0.184375
07:14:11.539 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6000.000000,6000.000000,-6000.000000,-6000.000000,Speed,Speed,-0.130000,1.560000,2.700000,1.000000,100.000000,1,0,-0.000000,0.000000,1,3.236099,-1.087143,0.000000,10.948685,11.245743,0.000000,0.156000,-0.127000,0.117000,FlatInitial,Hold,0,-0.184375
07:14:11.639 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.171875,6002.343750,-6000.000000,-6000.000000,Speed,Speed,-0.130000,1.580000,2.640000,1.000000,101.000000,1,0,-0.000000,0.000000,1,3.374298,-1.212967,0.000000,11.114609,11.187744,0.000000,0.136000,-0.108000,0.144000,FlatInitial,Hold,0,-0.184375
07:14:11.739 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6005.273438,6004.101562,-6000.000000,-6000.000000,Speed,Speed,-0.140000,1.610000,2.530000,1.000000,106.000000,1,0,-0.000000,0.000000,1,3.491058,-1.322128,0.000000,11.252502,11.136444,0.000000,0.146000,-0.128000,0.135000,FlatInitial,Hold,0,-0.184375
07:14:11.839 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6009.960938,6002.343750,-6000.000000,-6000.000000,Speed,Speed,-0.140000,1.610000,2.410000,1.000000,102.000000,1,0,-0.000000,0.000000,1,3.643204,-1.480545,0.000000,11.467453,11.051682,0.000000,0.146000,-0.128000,0.135000,FlatInitial,Hold,0,-0.184375
07:14:11.941 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6006.445312,6002.343750,-6000.000000,-6000.000000,Speed,Speed,-0.140000,1.590000,2.270000,1.000000,101.000000,1,0,-0.000000,0.000000,1,3.762024,-1.615784,0.000000,11.653229,10.973526,0.000000,0.118000,-0.136000,0.113000,FlatInitial,Hold,0,-0.184375
07:14:12.041 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.171875,6002.343750,-6000.000000,-6000.000000,Speed,Speed,-0.140000,1.590000,2.270000,1.000000,100.000000,1,0,-0.000000,0.000000,1,3.762024,-1.615784,0.000000,11.653229,10.973526,0.000000,0.118000,-0.136000,0.113000,FlatInitial,Hold,0,-0.184375
07:14:12.142 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5996.484375,6003.515625,-6000.000000,-6000.000000,Speed,Speed,-0.140000,1.560000,1.890000,1.000000,103.000000,1,0,-0.000000,0.000000,1,4.000961,-1.883179,0.000000,12.042374,10.797333,0.000000,0.112000,-0.170000,0.095000,FlatInitial,Hold,0,-0.184375
07:14:12.242 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5994.726562,6001.171875,-6000.000000,-6000.000000,Speed,Speed,-0.150000,1.540000,1.760000,1.000000,101.000000,1,0,-0.000000,0.000000,1,4.000961,-1.883179,0.000000,12.042374,10.797333,0.000000,0.145000,-0.125000,0.093000,FlatInitial,Hold,0,-0.184375
07:14:12.343 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5992.382812,6000.000000,-6000.000000,-6000.000000,Speed,Speed,-0.150000,1.530000,1.630000,1.000000,103.000000,1,0,-0.000000,0.000000,1,4.223480,-2.122879,0.000000,12.413681,10.616074,0.000000,0.132000,-0.135000,0.132000,FlatInitial,Hold,0,-0.184375
07:14:12.444 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5991.210938,5996.484375,-6000.000000,-6000.000000,Speed,Speed,-0.150000,1.550000,1.530000,1.000000,106.000000,1,0,-0.000000,0.000000,1,4.223480,-2.122879,0.000000,12.413681,10.616074,0.000000,0.132000,-0.135000,0.132000,FlatInitial,Hold,0,-0.184375
07:14:12.544 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5988.281250,5995.898438,-6000.000000,-6000.000000,Speed,Speed,-0.150000,1.580000,1.500000,1.000000,101.000000,1,1,0.000000,-0.000000,1,4.532196,-2.375793,0.000000,12.896774,10.366623,0.000000,0.140000,-0.117000,0.120000,FlatInitial,Hold,0,-0.184375
07:14:12.644 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5992.968750,5997.656250,-6000.000000,-6000.000000,Speed,Speed,-0.150000,1.600000,1.490000,1.000000,101.000000,1,1,0.000000,-0.000000,1,4.532196,-2.375793,0.000000,12.896774,10.366623,0.000000,0.128000,-0.126000,0.133000,FlatInitial,Hold,0,-0.184375
07:14:12.744 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.898438,6000.000000,-6000.000000,-6000.000000,Speed,Speed,-0.150000,1.630000,1.500000,1.000000,100.000000,1,1,0.000000,-0.000000,1,4.674622,-2.480972,0.000000,13.127625,10.244583,0.000000,0.152000,-0.083000,0.149000,FlatInitial,Hold,0,-0.184375
07:14:12.844 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.171875,6001.171875,-6000.000000,-6000.000000,Speed,Speed,-0.150000,1.660000,1.530000,1.000000,100.000000,1,1,0.000000,-0.000000,1,4.952026,-2.647141,0.000000,13.562088,10.013245,0.000000,0.165000,-0.106000,0.119000,FlatInitial,Hold,0,-0.184375
07:14:12.944 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6006.445312,6003.515625,-6000.000000,-6000.000000,Speed,Speed,-0.150000,1.690000,1.470000,1.000000,101.000000,1,1,0.000000,-0.000000,1,5.132751,-2.795013,0.000000,13.865753,9.849319,0.000000,0.165000,-0.106000,0.119000,FlatInitial,Hold,0,-0.184375
07:14:13.044 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6008.789062,6005.273438,-6000.000000,-6000.000000,Speed,Speed,-0.150000,1.690000,1.470000,1.000000,102.000000,1,1,0.000000,-0.000000,1,5.132751,-2.795013,0.000000,13.865753,9.849319,0.000000,0.131000,-0.125000,0.128000,FlatInitial,Hold,0,0.059375
07:14:13.144 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6010.546875,6000.000000,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.680000,1.200000,1.000000,101.000000,1,1,0.000000,-0.000000,1,5.347366,-3.022934,0.000000,14.285995,9.615540,0.000000,0.129000,-0.128000,0.114000,FlatInitial,Hold,0,0.059375
07:14:13.245 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6007.617188,5999.414062,-6000.000000,-6000.000000,Speed,Speed,-0.150000,1.670000,1.090000,1.000000,100.000000,1,1,0.000000,-0.000000,1,5.508423,-3.210251,0.000000,14.667007,9.396423,0.000000,0.085000,-0.149000,0.114000,FlatInitial,Hold,0,0.059375
07:14:13.346 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6005.273438,5997.656250,-6000.000000,-6000.000000,Speed,Speed,-0.150000,1.670000,1.090000,1.000000,104.000000,1,1,0.000000,-0.000000,1,5.508423,-3.210251,0.000000,14.667007,9.396423,0.000000,0.085000,-0.149000,0.114000,FlatInitial,Hold,0,0.059375
07:14:13.446 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6005.859375,5997.656250,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.630000,0.870000,1.000000,101.000000,1,1,0.000000,-0.000000,1,5.614120,-3.340149,0.000000,14.945587,9.232010,0.000000,0.103000,-0.132000,0.086000,FlatInitial,Hold,0,0.059375
07:14:13.547 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6007.031250,5998.828125,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.590000,0.740000,1.000000,101.000000,1,1,0.000000,-0.000000,1,5.715515,-3.449478,0.000000,15.229385,9.061539,0.000000,0.103000,-0.127000,0.101000,FlatInitial,Hold,0,0.059375
07:14:13.648 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6002.929688,6000.000000,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.520000,0.600000,1.000000,106.000000,1,1,0.000000,-0.000000,1,5.863800,-3.601776,0.000000,15.693527,8.778381,0.000000,0.098000,-0.072000,0.091000,FlatInitial,Hold,0,0.059375
07:14:13.748 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.828125,6001.171875,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.420000,0.390000,1.000000,104.000000,1,1,0.000000,-0.000000,1,5.958099,-3.708420,0.000000,16.048752,8.558670,0.000000,0.064000,-0.091000,0.105000,FlatInitial,Hold,0,0.059375
07:14:13.850 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.070312,6001.757812,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.370000,0.260000,1.000000,101.000000,1,1,0.000000,-0.000000,1,5.990738,-3.745056,0.000000,16.168396,8.483948,0.000000,0.078000,-0.087000,0.109000,FlatInitial,Hold,0,0.059375
07:14:13.953 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.312500,6002.929688,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.370000,0.260000,1.000000,102.000000,1,1,0.000000,-0.000000,1,6.069412,-3.827255,0.000000,16.470322,8.294235,0.000000,0.072000,-0.087000,0.084000,FlatInitial,Hold,0,0.059375
07:14:14.054 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.656250,6003.515625,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.310000,0.120000,1.000000,101.000000,1,1,0.000000,-0.000000,1,6.182404,-3.942490,0.000000,16.899582,8.021698,0.000000,0.101000,-0.059000,0.092000,FlatInitial,Hold,0,0.059375
07:14:14.156 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.242188,6004.101562,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.260000,-0.090000,1.000000,101.000000,1,1,0.000000,-0.000000,1,6.252975,-4.016953,0.000000,17.148651,7.862167,0.000000,0.074000,-0.111000,0.099000,FlatInitial,Hold,0,0.059375
07:14:14.255 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.828125,6006.445312,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.260000,-0.090000,1.000000,102.000000,1,1,0.000000,-0.000000,1,6.343140,-4.097061,0.000000,17.463989,7.658936,0.000000,0.083000,-0.107000,0.108000,FlatInitial,Hold,0,0.059375
07:14:14.355 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5999.414062,6008.203125,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.210000,-0.340000,1.000000,100.000000,1,1,0.000000,-0.000000,1,6.343140,-4.097061,0.000000,17.463989,7.658936,0.000000,0.083000,-0.107000,0.108000,FlatInitial,Hold,0,0.059375
07:14:14.456 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5999.414062,6005.859375,-6000.000000,-6000.000000,Speed,Speed,-0.170000,1.180000,-0.490000,1.000000,101.000000,1,1,0.000000,-0.000000,1,6.562836,-4.295364,0.000000,18.239822,7.154022,0.000000,0.065000,-0.094000,0.125000,FlatInitial,Hold,0,0.059375
07:14:14.560 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.101562,6005.859375,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.120000,-0.750000,1.000000,101.000000,1,1,0.000000,-0.000000,1,6.661270,-4.385498,0.000000,18.637146,6.893005,0.000000,0.045000,-0.073000,0.095000,FlatInitial,Hold,0,0.059375
07:14:14.662 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6007.031250,5999.414062,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.090000,-0.830000,1.000000,102.000000,1,1,0.000000,-0.000000,1,6.716339,-4.448318,0.000000,18.971848,6.671692,0.000000,0.046000,-0.048000,0.106000,FlatInitial,Hold,0,0.059375
07:14:14.761 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6007.031250,5988.281250,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.040000,-0.910000,1.000000,101.000000,1,1,0.000000,-0.000000,1,6.764465,-4.488342,0.000000,19.241684,6.492752,0.000000,0.076000,-0.039000,0.068000,FlatInitial,Hold,0,0.059375
07:14:14.867 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.171875,5991.210938,-6000.000000,-6000.000000,Speed,Speed,-0.160000,1.040000,-0.910000,1.000000,101.000000,1,1,0.000000,-0.000000,1,6.764465,-4.488342,0.000000,19.241684,6.492752,0.000000,0.076000,-0.039000,0.068000,FlatInitial,Hold,0,0.059375
07:14:14.967 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.656250,5996.484375,-6000.000000,-6000.000000,Speed,Speed,-0.170000,0.940000,-1.000000,1.000000,102.000000,1,1,0.000000,-0.000000,1,6.923264,-4.562180,0.000000,20.063553,5.948624,0.000000,0.068000,-0.027000,0.074000,FlatInitial,Hold,0,0.059375
07:14:15.068 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.070312,5995.312500,-6000.000000,-6000.000000,Speed,Speed,-0.170000,0.910000,-1.010000,1.000000,101.000000,1,1,0.000000,-0.000000,1,6.970444,-4.580154,0.000000,20.272156,5.811386,0.000000,0.074000,-0.040000,0.072000,FlatInitial,Hold,0,0.059375
07:14:15.170 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.242188,5995.898438,-6000.000000,-6000.000000,Speed,Speed,-0.170000,0.910000,-1.010000,1.000000,100.000000,1,1,0.000000,-0.000000,1,6.970444,-4.580154,0.000000,20.272156,5.811386,0.000000,0.074000,-0.040000,0.072000,FlatInitial,Hold,0,0.059375
07:14:15.270 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.242188,5995.898438,-6000.000000,-6000.000000,Speed,Speed,-0.180000,0.820000,-1.100000,1.000000,119.000000,1,1,0.000000,-0.000000,1,7.107040,-4.649445,0.000000,21.046829,5.302887,0.000000,0.036000,-0.031000,0.060000,FlatInitial,Hold,0,0.059375
07:14:15.370 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.171875,5998.242188,-6000.000000,-6000.000000,Speed,Speed,-0.180000,0.820000,-1.100000,1.000000,119.000000,1,1,0.000000,-0.000000,1,7.107040,-4.649445,0.000000,21.046829,5.302887,0.000000,0.036000,-0.031000,0.060000,FlatInitial,Hold,0,0.059375
