Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye,VisionXOutput
07:21:17.607 PM 02/18/2016,Autonomous Disabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,8.910000,1.050000,1.150000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.309586,-10.691467,0.000000,0.000000,0.000000,0.003000,FlatInitial,Hold,0,-0.853125
07:21:17.711 PM 02/18/2016,Teleop Disabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,8.910000,1.050000,1.150000,0.000000,13272.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.309586,-10.691467,0.000000,0.000000,0.000000,0.003000,FlatInitial,ResetBack,0,-0.853125
07:21:17.811 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.050000,2.100000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.004000,FlatInitial,ResetBack,0,-0.853125
07:21:17.913 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.050000,2.100000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.001000,0.000000,0.005000,FlatInitial,ResetBack,0,-0.853125
07:21:18.013 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.040000,2.100000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.001000,0.001000,0.001000,FlatInitial,ResetBack,0,-0.853125
07:21:18.115 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.040000,2.100000,0.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.007000,FlatInitial,ResetBack,0,-0.853125
07:21:18.215 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.040000,2.100000,0.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.008000,FlatInitial,ResetBack,0,-0.853125
07:21:18.316 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.040000,2.100000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.007000,FlatInitial,ResetBack,0,-0.853125
07:21:18.418 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.040000,2.100000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.002000,-0.001000,0.005000,FlatInitial,ResetBack,0,-0.853125
07:21:18.518 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.040000,2.100000,0.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.001000,0.000000,0.003000,FlatInitial,ResetBack,0,-0.853125
07:21:18.618 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.040000,2.100000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.010000,FlatInitial,ResetBack,0,-0.853125
07:21:18.719 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.040000,2.100000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.006000,FlatInitial,ResetBack,0,-0.853125
07:21:18.819 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.050000,2.100000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.005000,FlatInitial,ResetBack,0,-0.853125
07:21:18.920 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.050000,2.100000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.007000,FlatInitial,ResetBack,0,-0.853125
07:21:19.020 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.050000,2.100000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.001000,-0.002000,0.006000,FlatInitial,ResetBack,0,-0.853125
07:21:19.121 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.050000,2.100000,0.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.001000,0.003000,FlatInitial,ResetBack,0,-0.853125
07:21:19.221 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.050000,2.100000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,-0.001000,0.004000,FlatInitial,ResetBack,0,-0.853125
07:21:19.322 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.050000,2.100000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.003000,0.001000,0.007000,FlatInitial,ResetBack,0,-0.853125
07:21:19.422 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.050000,2.100000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.005000,FlatInitial,ResetBack,0,-0.853125
07:21:19.523 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.050000,2.100000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,-0.001000,0.004000,FlatInitial,ResetBack,0,-0.853125
07:21:19.623 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.050000,2.100000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.007000,FlatInitial,ResetBack,0,-0.853125
07:21:19.724 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.040000,2.110000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.001000,0.000000,0.008000,FlatInitial,ResetBack,0,-0.853125
07:21:19.825 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.050000,2.100000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.001000,0.000000,0.009000,FlatInitial,ResetBack,0,-0.853125
07:21:19.925 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.040000,2.100000,0.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.006000,FlatInitial,ResetBack,0,-0.853125
07:21:20.027 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.050000,2.100000,0.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.002000,0.000000,0.000000,FlatInitial,ResetBack,0,-0.853125
07:21:20.128 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.050000,2.100000,0.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.001000,0.000000,0.008000,FlatInitial,ResetBack,0,-0.853125
07:21:20.230 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.040000,2.100000,0.000000,105.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.005000,FlatInitial,ResetBack,0,-0.853125
07:21:20.330 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.040000,2.100000,0.000000,106.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,-0.003000,0.002000,FlatInitial,ResetBack,0,-0.853125
07:21:20.430 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.050000,2.100000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.001000,-0.003000,0.009000,FlatInitial,ResetBack,0,-0.853125
07:21:20.531 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.040000,2.100000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.003000,0.004000,FlatInitial,ResetBack,0,-0.853125
07:21:20.632 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.050000,2.100000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.003000,-0.002000,0.003000,FlatInitial,ResetBack,0,-0.853125
07:21:20.733 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.040000,2.090000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,-0.001000,0.003000,FlatInitial,ResetBack,0,-0.853125
07:21:20.833 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.040000,2.090000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.002000,0.007000,FlatInitial,ResetBack,0,-0.853125
07:21:20.933 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.040000,2.090000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.004000,FlatInitial,ResetBack,0,-0.853125
07:21:21.034 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.040000,2.090000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,-0.001000,0.006000,FlatInitial,ResetBack,0,-0.853125
07:21:21.134 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.040000,2.090000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.001000,0.000000,0.004000,FlatInitial,ResetBack,0,-0.853125
07:21:21.234 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.030000,2.090000,1.000000,105.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.001000,0.001000,0.005000,FlatInitial,ResetBack,0,-0.853125
07:21:21.334 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.040000,2.090000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.006000,FlatInitial,ResetBack,0,-0.853125
07:21:21.434 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.040000,2.090000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.001000,0.002000,0.003000,FlatInitial,ResetBack,0,-0.853125
07:21:21.534 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.040000,2.090000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.001000,0.000000,0.001000,FlatInitial,ResetBack,0,-0.853125
07:21:21.637 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.040000,2.080000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.001000,0.001000,0.003000,FlatInitial,ResetBack,0,-0.853125
07:21:21.738 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.040000,2.080000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.001000,0.000000,0.003000,FlatInitial,ResetBack,0,-0.853125
07:21:21.839 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.040000,2.080000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.002000,0.000000,0.006000,FlatInitial,ResetBack,0,-0.853125
07:21:21.939 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.040000,2.080000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.005000,FlatInitial,ResetBack,0,-0.853125
07:21:22.040 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.040000,2.080000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.002000,0.002000,0.006000,FlatInitial,ResetBack,0,-0.853125
07:21:22.141 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.040000,2.080000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.001000,0.003000,0.007000,FlatInitial,ResetBack,0,-0.853125
07:21:22.241 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.040000,2.080000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.003000,0.000000,0.008000,FlatInitial,ResetBack,0,-0.853125
07:21:22.341 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.040000,2.080000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.001000,0.002000,0.002000,FlatInitial,ResetBack,0,-0.853125
07:21:22.442 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.040000,2.080000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.001000,0.001000,0.003000,FlatInitial,ResetBack,0,-0.853125
07:21:22.543 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.040000,2.080000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.001000,0.009000,FlatInitial,ResetBack,0,-0.853125
07:21:22.643 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.040000,2.080000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.001000,0.000000,0.007000,FlatInitial,ResetBack,0,-0.853125
07:21:22.743 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.050000,2.080000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.002000,0.000000,0.006000,FlatInitial,ResetBack,0,-0.853125
07:21:22.844 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.050000,2.080000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.004000,FlatInitial,ResetBack,0,-0.853125
07:21:22.944 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.040000,2.080000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.002000,0.000000,0.007000,FlatInitial,ResetBack,0,-0.853125
07:21:23.047 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.040000,2.070000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.001000,0.000000,0.006000,FlatInitial,ResetBack,0,-0.853125
07:21:23.147 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.040000,2.070000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.002000,0.008000,FlatInitial,ResetBack,0,-0.853125
07:21:23.248 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.040000,2.080000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.001000,0.001000,0.003000,FlatInitial,ResetBack,0,-0.853125
07:21:23.350 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.040000,2.080000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.002000,0.000000,0.009000,FlatInitial,ResetBack,0,-0.853125
07:21:23.450 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.040000,2.080000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.007000,FlatInitial,ResetBack,0,-0.853125
07:21:23.551 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.040000,2.080000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.001000,FlatInitial,ResetBack,0,-0.853125
07:21:23.652 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.040000,2.080000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.001000,FlatInitial,ResetBack,0,-0.853125
07:21:23.753 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.040000,2.080000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.001000,0.000000,0.008000,FlatInitial,ResetBack,0,-0.853125
07:21:23.854 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.040000,2.080000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.005000,FlatInitial,ResetBack,0,-0.853125
07:21:23.955 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.040000,2.080000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,-0.001000,0.005000,FlatInitial,ResetBack,0,-0.853125
07:21:24.056 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,1.040000,2.080000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.002000,-0.002000,0.006000,FlatInitial,ResetBack,0,-0.853125
07:21:24.158 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.040000,2.090000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0,-0.853125
07:21:24.258 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.040000,2.080000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.002000,-0.001000,0.002000,FlatInitial,ResetBack,0,-0.853125
07:21:24.359 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.040000,2.080000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,-0.001000,0.002000,FlatInitial,ResetBack,0,-0.853125
07:21:24.460 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.040000,2.080000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,-0.001000,0.000000,0.009000,FlatInitial,ResetBack,0,-0.853125
07:21:24.560 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.050000,2.090000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.007000,FlatInitial,ResetBack,0,-0.853125
07:21:24.661 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.050000,2.090000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,-0.002000,0.007000,FlatInitial,ResetBack,0,-0.853125
07:21:24.762 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.050000,2.100000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,-0.002000,0.007000,FlatInitial,ResetBack,0,-0.853125
07:21:24.868 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.050000,2.100000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.004000,FlatInitial,ResetBack,0,-0.853125
07:21:24.968 PM 02/18/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,1.050000,2.100000,1.000000,108.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,27.301453,-10.688202,0.000000,0.000000,0.000000,0.009000,FlatInitial,ResetBack,0,-0.853125
