Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Scaler Motor Output,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
10:08:13.922 AM 03/20/2016,Autonomous Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,-0.387500,3.971875,-3.631875,TRUE,0.184433,0.914627,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003000,0.023000,-0.050000,0.120000,2.790000,0.130783,ResetBack,1.239258,-0.200000,ResetBack,-16562.000000,-0.300000,LowGoal,0.000000,-1454.545455,Speed,0.000000,-1454.545455,Speed,Off,Off0.000000,3,Read: /home/lvuser/scripts/auto_03.bee,File good!,WAIT 500,WAIT
10:08:14.022 AM 03/20/2016,Autonomous Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,-0.387500,3.971875,-3.631875,TRUE,0.183029,0.914886,0.000000,-0.037445,0.006104,0.000000,-0.019000,-0.047000,0.034000,-0.040000,0.130000,2.780000,0.131340,ResetBack,0.147949,-0.200000,ResetBack,-16502.000000,-0.300000,LowGoal,15.000000,-1454.545455,Speed,255.000000,-1454.545455,Speed,Off,Off0.000000,3,Read: /home/lvuser/scripts/auto_03.bee,File good!,WAIT 500,WAIT
10:08:14.122 AM 03/20/2016,Autonomous Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,-0.387500,3.971875,-3.631875,TRUE,0.181671,0.914810,0.000000,-0.021530,-0.007568,0.000000,0.102000,-0.081000,0.036000,-0.060000,0.160000,2.800000,0.158647,ResetBack,0.031982,-0.200000,ResetBack,-9532.000000,-0.300000,LowGoal,622.500000,-1454.545455,Speed,1072.500000,-1454.545455,Speed,Off,Off0.000000,3,Read: /home/lvuser/scripts/auto_03.bee,File good!,WAIT 500,WAIT
10:08:14.223 AM 03/20/2016,Autonomous Enabled,8,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,-0.387500,3.971875,-3.631875,TRUE,0.180984,0.914230,0.000000,0.000000,-0.009186,0.000000,-0.048000,0.027000,-0.011000,-0.050000,0.130000,2.820000,0.161125,ResetBack,0.004395,-0.200000,ResetBack,-4459.000000,-0.300000,LowGoal,1410.000000,-1454.545455,Speed,1515.000000,-1454.545455,Speed,Off,Off0.000000,3,Read: /home/lvuser/scripts/auto_03.bee,File good!,WAIT 500,WAIT
10:08:14.323 AM 03/20/2016,Autonomous Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,-0.387500,3.971875,-3.631875,TRUE,0.180908,0.913437,0.000000,0.007782,-0.020554,0.000000,0.008000,-0.024000,0.030000,-0.050000,0.140000,2.850000,0.163707,Reset,0.004150,0.000000,ResetBack,-1433.000000,-0.300000,LowGoal,1620.000000,-1454.545455,Speed,1425.000000,-1454.545455,Speed,Off,Off0.000000,3,Read: /home/lvuser/scripts/auto_03.bee,File good!,WAIT 500,WAIT
10:08:14.424 AM 03/20/2016,Autonomous Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,-0.387500,3.971875,-3.631875,TRUE,0.182236,0.913345,0.000000,0.016251,0.010941,0.000000,-0.145000,0.026000,-0.033000,-0.050000,0.140000,2.830000,0.150701,Hold,1.004150,0.000000,ResetBack,-758.000000,-0.300000,LowGoal,1365.000000,-1454.545455,Speed,1267.500000,-1454.545455,Speed,Off,Off0.000000,3,Read: /home/lvuser/scripts/auto_03.bee,File good!,WAIT 500,WAIT
10:08:14.523 AM 03/20/2016,Autonomous Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,-0.387500,3.971875,-3.631875,TRUE,0.182800,0.913971,0.000000,0.005554,0.025864,0.000000,0.055000,-0.019000,-0.022000,-0.040000,0.150000,2.900000,0.162623,Hold,0.924072,208896.000000,ResetBack,-758.000000,-0.300000,LowGoal,1312.500000,-3272.727273,Speed,1327.500000,-3272.727273,Speed,Off,Off0.000000,3,Read: /home/lvuser/scripts/auto_03.bee,File good!,WAIT_FOR_PID,WAIT_FOR_PID
10:08:14.623 AM 03/20/2016,Autonomous Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,-0.387500,3.971875,-3.631875,TRUE,0.183853,0.916443,0.000000,0.033020,0.085022,0.000000,-0.026000,0.084000,-0.077000,-0.040000,0.160000,2.970000,0.146539,Hold,3.849854,208896.000000,ResetBack,-758.000000,-0.300000,LowGoal,1402.500000,-3272.727273,Speed,1387.500000,-3272.727273,Speed,Off,Off0.000000,3,Read: /home/lvuser/scripts/auto_03.bee,File good!,WAIT_FOR_PID,WAIT_FOR_PID
10:08:14.723 AM 03/20/2016,Autonomous Enabled,10,FALSE,0,NO ERROR,-0.000000,0.019250,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,-0.387500,3.971875,-3.631875,TRUE,0.184631,0.920181,0.000000,0.015244,0.048477,0.000000,0.061000,0.076000,-0.051000,-0.040000,0.130000,2.940000,0.162317,Hold,5.949951,208896.000000,ResetBack,-757.000000,-0.300000,LowGoal,1762.500000,-3272.727273,Speed,1657.500000,-3272.727273,Speed,Off,Off0.000000,3,Read: /home/lvuser/scripts/auto_03.bee,File good!,WAIT_FOR_PID,WAIT_FOR_PID
10:08:14.823 AM 03/20/2016,Autonomous Enabled,10,FALSE,0,NO ERROR,-0.000000,0.025667,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,-0.387500,3.971875,-3.631875,TRUE,0.186478,0.922012,0.000000,0.058350,-0.011383,0.000000,0.044000,-0.210000,0.078000,-0.050000,0.160000,2.940000,0.132384,Hold,10.025635,208896.000000,ResetBack,-757.000000,-0.300000,LowGoal,2167.500000,-3272.727273,Speed,2182.500000,-3272.727273,Speed,Off,Off0.000000,3,Read: /home/lvuser/scripts/auto_03.bee,File good!,WAIT_FOR_PID,WAIT_FOR_PID
