Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Scaler Motor Output,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
02:46:48.404 PM 03/20/2016,Teleop Enabled,10,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,0.000000,-0.250249,0.000000,0.333666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000809,-0.003281,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001000,0.012000,-5.060000,-0.330000,2.750000,-1.811588,ResetBack,0.695801,-0.000049,ResetBack,-7178.000000,-0.300000,Suck,0.000000,2181.818182,Speed,0.000000,2181.818182,Speed,Off,On0.000000,0,,,,
02:46:48.505 PM 03/20/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.250249,0.000000,0.333666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.001648,-0.003342,0.000000,0.039078,0.003342,0.000000,-0.001000,0.000000,0.015000,-5.070000,-0.300000,2.710000,-1.803336,ResetBack,0.451416,-0.000049,ResetBack,-7178.000000,-0.300000,Suck,0.000000,2181.818182,Speed,-15.000000,2181.818182,Speed,Off,On0.000000,0,,,,
02:46:48.605 PM 03/20/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.250249,0.000000,0.333666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.002670,-0.002884,0.000000,0.008194,0.011581,0.000000,0.043000,0.012000,0.048000,-5.070000,-0.300000,2.750000,-1.805574,ResetBack,-1.374512,-0.000049,ResetBack,-5011.000000,-0.300000,Suck,-420.000000,2181.818182,Speed,-540.000000,2181.818182,Speed,Off,On0.000000,0,,,,
02:46:48.705 PM 03/20/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.243833,0.000000,0.333666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.003281,-0.001709,0.000000,0.008438,0.030853,0.000000,0.043000,0.012000,0.048000,-5.080000,-0.340000,2.810000,-1.830236,ResetBack,-1.397949,-0.000049,ResetBack,3213.000000,-0.300000,Suck,-1335.000000,2181.818182,Speed,-1297.500000,2181.818182,Speed,Off,On0.000000,0,,,,
02:46:48.805 PM 03/20/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.243833,0.000000,0.333666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.002838,-0.000168,0.000000,-0.029556,0.014481,0.000000,-0.035000,-0.003000,-0.027000,-5.080000,-0.330000,2.790000,-1.845538,Reset,-1.409424,0.000000,ResetBack,9623.000000,-0.300000,Suck,-2055.000000,2181.818182,Speed,-1950.000000,2181.818182,Speed,Off,On0.000000,0,,,,
02:46:48.905 PM 03/20/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.243833,0.000000,0.333666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.002075,0.001511,0.000000,-0.036469,0.066559,0.000000,-0.095000,0.081000,-0.077000,-5.080000,-0.330000,2.790000,-1.835713,Hold,0.956055,0.000000,ResetBack,13120.000000,-0.300000,Suck,-2370.000000,2181.818182,Speed,-2295.000000,2181.818182,Speed,Off,On0.000000,0,,,,
02:46:49.006 PM 03/20/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.243833,0.000000,0.333666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.001022,0.006424,0.000000,-0.075165,0.103088,0.000000,-0.095000,0.081000,-0.077000,-5.080000,-0.400000,2.770000,-1.816617,Hold,0.943359,0.000000,ResetBack,14856.000000,-0.300000,Suck,-2205.000000,2181.818182,Speed,-2212.500000,2181.818182,Speed,Off,On0.000000,0,,,,
02:46:49.106 PM 03/20/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.237416,0.000000,0.333666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.004257,0.006165,0.000000,-0.081726,-0.018875,0.000000,0.063000,-0.017000,0.102000,-5.070000,-0.420000,2.810000,-1.813595,Hold,0.943359,0.000000,ResetBack,15342.000000,-0.300000,Suck,-2100.000000,2181.818182,Speed,-2032.500000,2181.818182,Speed,Off,On0.000000,0,,,,
02:46:49.206 PM 03/20/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.237416,0.000000,0.333666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.009766,0.003983,0.000000,-0.122437,-0.067856,0.000000,-0.038000,-0.006000,0.020000,-5.070000,-0.430000,2.800000,-1.829754,Hold,0.943359,0.000000,ResetBack,15342.000000,-0.300000,Suck,-2182.500000,2181.818182,Speed,-2092.500000,2181.818182,Speed,Off,On0.000000,0,,,,
02:46:49.306 PM 03/20/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.237416,0.000000,0.333666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.009766,0.003983,0.000000,-0.122437,-0.067856,0.000000,-0.025000,-0.124000,-0.075000,-5.070000,-0.460000,2.860000,-1.823465,Hold,0.943359,0.000000,ResetBack,15343.000000,-0.300000,Suck,-2212.500000,2181.818182,Speed,-2160.000000,2181.818182,Speed,Off,On0.000000,0,,,,
02:46:49.406 PM 03/20/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.237416,0.000000,0.333666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.023972,-0.012909,0.000000,-0.142227,-0.249313,0.000000,-0.068000,-0.124000,-0.135000,-5.070000,-0.460000,2.790000,-1.817791,Hold,0.943359,0.000000,ResetBack,15343.000000,-0.300000,Suck,-2175.000000,2181.818182,Speed,-2122.500000,2181.818182,Speed,Off,On0.000000,0,,,,
