Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right, Vision After Offset
04:34:13.491 PM 04/28/2016,Teleop Enabled,9,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,-0.000000,0.859831,-0.000000,-0.173250,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.059021,-0.004883,0.000000,0.004700,0.000000,0.000000,0.001000,0.001000,0.004000,1.640000,12.600000,0.350000,13.402409,ResetBack,-0.472412,-0.000049,ResetBack,1501.000000,-0.250000,Suck,-7.500000,1818.181818,Speed,-15.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
04:34:13.591 PM 04/28/2016,Teleop Enabled,13,FALSE,0,NO ERROR,-0.000000,0.859831,-0.000000,-0.173250,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.056900,-0.004486,0.000000,0.057953,0.018890,0.000000,0.048000,0.061000,0.014000,1.640000,12.600000,0.350000,13.415312,ResetBack,-0.870850,-0.000049,ResetBack,1501.000000,-0.250000,Suck,-382.500000,1818.181818,Speed,-217.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
04:34:13.694 PM 04/28/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,0.872665,-0.000000,-0.186083,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.057098,-0.002701,0.000000,-0.028214,0.036743,0.000000,0.036000,0.021000,-0.091000,1.550000,12.600000,0.340000,13.390229,ResetBack,-0.870850,-0.000049,ResetBack,8055.000000,-0.250000,Suck,-1005.000000,1818.181818,Speed,-870.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
04:34:13.793 PM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.872665,-0.000000,-0.179666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.057571,-0.001740,0.000000,-0.007385,0.023468,0.000000,0.036000,0.003000,0.012000,1.580000,12.580000,0.440000,13.406960,Reset,-0.877197,0.000000,ResetBack,10689.000000,-0.250000,Suck,-1545.000000,1818.181818,Speed,-1410.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
04:34:13.896 PM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.872665,-0.000000,-0.179666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.058044,-0.001205,0.000000,-0.014313,0.013977,0.000000,0.025000,-0.054000,-0.050000,1.560000,12.590000,0.420000,13.403996,Hold,0.080078,0.000000,ResetBack,11625.000000,-0.250000,Suck,-1852.500000,1818.181818,Speed,-1815.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
04:34:13.995 PM 04/28/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,0.872665,-0.000000,-0.179666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.058472,-0.000504,0.000000,-0.010376,0.015686,0.000000,-0.003000,-0.019000,0.049000,1.560000,12.590000,0.420000,13.415831,Hold,0.080078,0.000000,ResetBack,11898.000000,-0.250000,Suck,-1845.000000,1818.181818,Speed,-1867.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
04:34:14.095 PM 04/28/2016,Teleop Enabled,13,FALSE,0,NO ERROR,-0.000000,0.872665,-0.000000,-0.179666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.058716,0.000381,0.000000,-0.004883,0.010437,0.000000,-0.012000,0.034000,0.059000,1.580000,12.590000,0.370000,13.403634,Hold,0.080078,0.000000,ResetBack,11898.000000,-0.250000,Suck,-1792.500000,1818.181818,Speed,-1777.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
04:34:14.199 PM 04/28/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,0.872665,-0.000000,-0.179666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.058563,0.001358,0.000000,0.007339,0.015686,0.000000,0.008000,0.091000,0.079000,1.590000,12.590000,0.380000,13.393627,Hold,0.080078,0.000000,ResetBack,11940.000000,-0.250000,Suck,-1762.500000,1818.181818,Speed,-1687.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
04:34:14.300 PM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.872665,-0.000000,-0.179666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.058884,0.001968,0.000000,-0.013062,-0.003174,0.000000,0.000000,0.026000,0.012000,1.610000,12.590000,0.350000,13.397792,Hold,0.080078,0.000000,ResetBack,11947.000000,-0.250000,Suck,-1755.000000,1818.181818,Speed,-1657.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
04:34:14.400 PM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.872665,-0.000000,-0.179666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.059479,0.002106,0.000000,0.000000,0.002075,0.000000,-0.002000,-0.036000,0.024000,1.630000,12.590000,0.340000,13.405428,Hold,0.080078,0.000000,ResetBack,11950.000000,-0.250000,Suck,-1770.000000,1818.181818,Speed,-1672.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
