Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right, Vision After Offset
02:38:00.725 PM 04/28/2016,Autonomous Enabled,8,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,0.000000,0.000000,-0.000000,0.025667,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.000397,-0.000031,0.000000,0.000000,0.000000,0.000000,-0.001000,-0.003000,-0.026000,1.530000,-0.460000,0.060000,-2.618127,ResetBack,0.000000,-0.000049,ResetBack,0.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,0.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.050000
02:38:00.826 PM 04/28/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,0.000000,-0.000000,0.025667,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.000305,-0.000061,0.000000,0.004532,-0.003967,0.000000,0.012000,-0.035000,-0.032000,1.520000,-0.470000,0.080000,-2.626166,ResetBack,-0.170654,-0.000049,ResetBack,211.000000,-0.250000,LowGoal,172.500000,-2181.818182,Speed,30.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.050000
02:38:00.926 PM 04/28/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,0.000000,-0.000000,0.025667,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.000244,-0.000839,0.000000,0.007355,0.000000,0.000000,-0.027000,0.047000,-0.004000,1.500000,-0.470000,0.060000,-2.621828,ResetBack,-0.231201,-0.000049,ResetBack,6377.000000,-0.250000,LowGoal,772.500000,-2181.818182,Speed,487.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.050000
02:38:01.026 PM 04/28/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,0.000000,-0.000000,0.025667,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.000626,-0.000259,0.000000,-0.021927,0.006424,0.000000,0.033000,0.017000,-0.077000,1.480000,-0.470000,-0.010000,-2.605524,Reset,-0.232178,0.000000,ResetBack,8711.000000,-0.250000,LowGoal,1335.000000,-2181.818182,Speed,1230.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.050000
02:38:01.126 PM 04/28/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,0.000000,-0.000000,0.025667,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.000992,-0.000046,0.000000,0.003510,0.002045,0.000000,-0.052000,0.014000,0.066000,1.490000,-0.470000,-0.040000,-2.611762,Hold,0.196045,0.000000,ResetBack,8886.000000,-0.250000,LowGoal,1807.500000,-2181.818182,Speed,1725.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.050000
02:38:01.226 PM 04/28/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,0.000000,-0.000000,0.025667,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.000763,0.001068,0.000000,0.000000,0.031326,0.000000,-0.005000,0.072000,-0.070000,1.450000,-0.470000,-0.040000,-2.613421,Hold,0.196045,0.000000,ResetBack,9146.000000,-0.250000,LowGoal,2137.500000,-2181.818182,Speed,2092.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.050000
02:38:01.326 PM 04/28/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,0.000000,-0.000000,0.025667,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.001205,0.003082,0.000000,-0.019775,0.067322,0.000000,-0.097000,0.035000,-0.125000,1.460000,-0.470000,0.000000,-2.627081,Hold,0.196045,0.000000,ResetBack,9146.000000,-0.250000,LowGoal,2190.000000,-2181.818182,Speed,2205.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.050000
02:38:01.426 PM 04/28/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,0.000000,-0.000000,0.025667,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.004059,0.008362,0.000000,-0.082306,0.126877,0.000000,-0.116000,-0.036000,0.007000,1.480000,-0.470000,-0.020000,-2.613101,Hold,0.196045,0.000000,ResetBack,9455.000000,-0.250000,LowGoal,2160.000000,-2181.818182,Speed,2145.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.050000
02:38:01.526 PM 04/28/2016,Autonomous Enabled,12,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,0.000000,-0.000000,0.025667,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.012024,0.017273,0.000000,-0.154938,0.165482,0.000000,0.009000,-0.003000,-0.096000,1.460000,-0.470000,-0.070000,-2.617852,Hold,0.196045,0.000000,ResetBack,9507.000000,-0.250000,LowGoal,2122.500000,-2181.818182,Speed,2047.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.050000
02:38:01.626 PM 04/28/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,0.000000,-0.000000,0.025667,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.018921,0.024246,0.000000,-0.188080,0.182663,0.000000,-0.013000,0.041000,-0.041000,1.470000,-0.480000,-0.040000,-2.618117,Hold,0.196045,0.000000,ResetBack,9514.000000,-0.250000,LowGoal,2107.500000,-2181.818182,Speed,2032.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.050000
02:38:01.726 PM 04/28/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,0.000000,-0.000000,0.025667,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.029053,0.035080,0.000000,-0.211044,0.246811,0.000000,-0.050000,0.051000,-0.009000,1.470000,-0.480000,-0.080000,-2.619924,Hold,0.196045,0.000000,ResetBack,9523.000000,-0.250000,LowGoal,2107.500000,-2181.818182,Speed,2062.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.050000
02:38:01.826 PM 04/28/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,0.000000,-0.000000,0.025667,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.035507,0.052872,0.000000,0.014175,0.323517,0.000000,0.031000,-0.036000,-0.069000,1.500000,-0.480000,-0.070000,-2.627560,Hold,0.196045,0.000000,ResetBack,9530.000000,-0.250000,LowGoal,2122.500000,-2181.818182,Speed,2077.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.050000
