Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right, Vision After Offset
03:58:17.465 PM 04/28/2016,Teleop Enabled,18,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.001328,0.000244,0.000000,0.000000,0.000000,0.000000,0.015000,0.003000,0.047000,1.980000,-0.110000,0.140000,0.580739,ResetBack,-60.121582,-0.000049,ResetBack,86324.000000,-0.250000,Suck,0.000000,1818.181818,Speed,0.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:58:17.565 PM 04/28/2016,Teleop Enabled,20,FALSE,0,NO ERROR,-0.000000,0.006417,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.002228,0.000168,0.000000,0.055771,0.000320,0.000000,0.015000,0.003000,0.047000,1.980000,-0.130000,0.180000,0.527582,ResetBack,-60.553711,-0.000049,ResetBack,87880.000000,-0.250000,Suck,-60.000000,1818.181818,Speed,-67.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:58:17.665 PM 04/28/2016,Teleop Enabled,13,FALSE,0,NO ERROR,-0.000000,0.006417,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.002838,0.000778,0.000000,0.009750,0.015106,0.000000,-0.014000,0.017000,-0.022000,1.990000,-0.130000,0.070000,0.528860,ResetBack,-60.554688,-0.000049,ResetBack,92763.000000,-0.250000,Suck,-562.500000,1818.181818,Speed,-465.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:58:17.765 PM 04/28/2016,Teleop Enabled,6,FALSE,0,NO ERROR,-0.000000,0.006417,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.003540,0.000183,0.000000,0.028992,-0.020935,0.000000,0.017000,0.006000,-0.021000,1.960000,-0.130000,0.220000,0.527937,Reset,-60.556885,0.000000,ResetBack,92763.000000,-0.250000,Suck,-1125.000000,1818.181818,Speed,-982.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:58:17.866 PM 04/28/2016,Teleop Enabled,4,FALSE,0,NO ERROR,-0.000000,0.006417,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.005264,0.000015,0.000000,0.046585,0.003250,0.000000,0.010000,0.034000,-0.003000,1.910000,-0.140000,0.190000,0.525937,Hold,-0.003662,0.000000,ResetBack,99535.000000,-0.250000,Suck,-1590.000000,1818.181818,Speed,-1410.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:58:17.965 PM 04/28/2016,Teleop Enabled,13,FALSE,0,NO ERROR,-0.000000,0.006417,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.007477,0.001389,0.000000,0.022247,0.025375,0.000000,0.074000,-0.051000,0.012000,1.930000,-0.140000,0.200000,0.524154,Hold,-0.003662,0.000000,ResetBack,107457.000000,-0.250000,Suck,-1815.000000,1818.181818,Speed,-1725.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:58:18.067 PM 04/28/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,0.012833,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.008606,0.001709,0.000000,0.021805,0.005646,0.000000,0.037000,0.065000,-0.039000,1.960000,-0.130000,0.160000,0.523176,Hold,-0.003662,0.000000,ResetBack,116048.000000,-0.250000,Suck,-1792.500000,1818.181818,Speed,-1807.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:58:18.168 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.019250,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.008911,0.002670,0.000000,-0.001999,0.008652,0.000000,-0.050000,0.019000,0.057000,2.000000,-0.150000,0.100000,0.499853,Hold,-0.003662,0.000000,ResetBack,122366.000000,-0.250000,Suck,-1755.000000,1818.181818,Speed,-1740.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:58:18.269 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.019250,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.007324,0.003754,0.000000,-0.041946,0.020645,0.000000,-0.050000,0.019000,0.057000,2.080000,-0.140000,0.020000,0.492554,Hold,-0.003662,0.000000,ResetBack,123826.000000,-0.250000,Suck,-1732.500000,1818.181818,Speed,-1665.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
03:58:18.369 PM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.019250,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.005112,0.004318,0.000000,-0.040726,-0.004852,0.000000,-0.032000,0.054000,-0.008000,2.110000,-0.150000,0.060000,0.480106,Hold,-0.003662,0.000000,ResetBack,124340.000000,-0.250000,Suck,-1725.000000,1818.181818,Speed,-1657.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
