Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right, Vision After Offset
02:55:47.719 PM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.007645,-0.004471,0.000000,0.000000,0.000000,0.000000,-0.001000,-0.002000,-0.003000,1.910000,-0.030000,0.600000,0.063106,ResetBack,-59.987793,-0.000049,ResetBack,-10975.000000,-0.250000,Suck,0.000000,1818.181818,Speed,0.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:55:47.821 PM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.006363,-0.003693,0.000000,-0.052856,0.031067,0.000000,0.017000,-0.036000,0.064000,1.840000,0.000000,0.450000,0.024373,ResetBack,-61.220947,-0.000049,ResetBack,-9000.000000,-0.250000,Suck,-165.000000,1818.181818,Speed,-150.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:55:47.922 PM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000473,-0.001907,0.000000,-0.159241,0.028900,0.000000,0.088000,0.062000,0.161000,1.950000,-0.020000,0.250000,0.022180,ResetBack,-61.397217,-0.000049,ResetBack,-3122.000000,-0.250000,Suck,-742.500000,1818.181818,Speed,-630.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:55:48.023 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.007263,-0.000259,0.000000,-0.126831,0.030807,0.000000,-0.007000,-0.040000,0.029000,1.940000,-0.040000,0.380000,0.017127,Reset,-61.397949,0.000000,ResetBack,-1164.000000,-0.250000,Suck,-1282.500000,1818.181818,Speed,-1207.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:55:48.124 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.011887,0.000229,0.000000,0.000000,0.003601,0.000000,-0.014000,-0.091000,0.010000,1.930000,-0.050000,0.370000,-0.001659,Hold,0.125000,0.000000,ResetBack,-1164.000000,-0.250000,Suck,-1717.500000,1818.181818,Speed,-1702.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:55:48.224 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.011871,-0.000061,0.000000,-0.012421,-0.000290,0.000000,0.034000,0.019000,0.095000,1.930000,-0.050000,0.470000,0.010937,Hold,0.125000,0.000000,ResetBack,-896.000000,-0.250000,Suck,-1852.500000,1818.181818,Speed,-1912.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:55:48.324 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.012085,-0.000580,0.000000,0.004669,-0.021530,0.000000,0.103000,-0.017000,0.001000,1.920000,-0.050000,0.440000,0.014459,Hold,0.125000,0.000000,ResetBack,-762.000000,-0.250000,Suck,-1815.000000,1818.181818,Speed,-1830.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:55:48.424 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.011322,-0.000763,0.000000,0.000000,0.005798,0.000000,-0.019000,0.012000,0.031000,1.940000,-0.050000,0.500000,0.021612,Hold,0.125000,0.000000,ResetBack,-127.000000,-0.250000,Suck,-1777.500000,1818.181818,Speed,-1710.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:55:48.524 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.011414,-0.000885,0.000000,-0.006912,-0.001999,0.000000,0.026000,0.006000,-0.050000,1.920000,-0.050000,0.440000,0.020039,Hold,0.125000,0.000000,ResetBack,-84.000000,-0.250000,Suck,-1755.000000,1818.181818,Speed,-1687.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:55:48.624 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.011719,-0.001587,0.000000,0.000000,-0.014923,0.000000,0.054000,0.022000,-0.059000,1.890000,-0.060000,0.450000,0.027998,Hold,0.125000,0.000000,ResetBack,-78.000000,-0.250000,Suck,-1755.000000,1818.181818,Speed,-1710.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
