Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye,VisionXOutput
07:53:40.016 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6008.789062,6009.960938,-6000.000000,-6000.000000,Speed,Speed,-0.420000,0.410000,2.030000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.461639,-0.029312,0.000000,5.777069,45.348236,0.000000,0.012000,0.003000,0.096000,FlatInitial,Hold,0,0.096875,-0.420000
07:53:40.116 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6008.789062,6008.203125,-6000.000000,-6000.000000,Speed,Speed,-0.430000,0.380000,2.090000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.469055,-0.032257,0.000000,5.800079,45.346848,0.000000,0.056000,-0.034000,0.024000,FlatInitial,Hold,0,0.096875,-0.430000
07:53:40.216 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6005.859375,6006.445312,-6000.000000,-6000.000000,Speed,Speed,-0.420000,0.320000,2.070000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.472321,-0.079132,0.000000,5.819031,45.344498,0.000000,0.048000,-0.017000,0.100000,FlatInitial,Hold,0,0.096875,-0.420000
07:53:40.317 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6002.343750,6005.273438,-6000.000000,-6000.000000,Speed,Speed,-0.410000,0.300000,2.040000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.531479,-0.144547,0.000000,5.844559,45.338730,0.000000,0.040000,-0.006000,0.009000,FlatInitial,Hold,0,0.096875,-0.410000
07:53:40.420 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.656250,6002.929688,-6000.000000,-6000.000000,Speed,Speed,-0.420000,0.310000,2.010000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.565674,-0.004959,0.000000,5.877701,45.335602,0.000000,0.061000,-0.003000,0.084000,FlatInitial,Hold,0,0.096875,-0.420000
07:53:40.522 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5994.726562,6000.585938,-6000.000000,-6000.000000,Speed,Speed,-0.420000,0.330000,2.010000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.621628,-0.041794,0.000000,5.907883,45.334381,0.000000,-0.016000,-0.075000,0.080000,FlatInitial,Hold,0,0.096875,-0.420000
07:53:40.623 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5990.039062,6000.585938,-6000.000000,-6000.000000,Speed,Speed,-0.430000,0.330000,2.020000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.638245,-0.074509,0.000000,5.933075,45.331909,0.000000,0.074000,-0.038000,0.058000,FlatInitial,Hold,0,0.096875,-0.430000
07:53:40.723 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5990.625000,5996.484375,-6000.000000,-6000.000000,Speed,Speed,-0.410000,0.380000,1.990000,1.000000,110.000000,1,0,-0.000000,0.000000,1,0.694427,-0.145569,0.000000,5.980057,45.323929,0.000000,0.072000,0.021000,0.029000,FlatInitial,Hold,0,0.096875,-0.410000
07:53:40.824 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5994.140625,5994.140625,-6000.000000,-6000.000000,Speed,Speed,-0.400000,0.350000,1.990000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.737991,-0.157425,0.000000,6.001785,45.319397,0.000000,0.051000,-0.052000,0.070000,FlatInitial,Hold,0,0.096875,-0.400000
07:53:40.924 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5993.554688,5995.898438,-6000.000000,-6000.000000,Speed,Speed,-0.400000,0.350000,1.940000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.775391,-0.193710,0.000000,6.047531,45.308624,0.000000,-0.071000,-0.009000,0.046000,FlatInitial,Hold,0,0.096875,-0.400000
07:53:41.024 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.070312,5998.828125,-6000.000000,-6000.000000,Speed,Speed,-0.400000,0.320000,1.870000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.257812,0.000000,6.078949,45.297363,0.000000,-0.009000,-0.056000,0.063000,FlatInitial,Hold,0,0.096875,-0.400000
07:53:41.126 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.242188,6002.929688,-6000.000000,-6000.000000,Speed,Speed,-0.420000,0.270000,1.760000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.067032,-0.360764,0.000000,6.081192,45.275650,0.000000,0.088000,-0.065000,0.108000,FlatInitial,Hold,0,0.096875,-0.420000
07:53:41.231 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6001.171875,6004.101562,-6000.000000,-6000.000000,Speed,Speed,-0.400000,0.290000,1.720000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.117462,-0.409790,0.000000,6.086517,45.256454,0.000000,0.033000,-0.081000,0.089000,FlatInitial,Hold,0,0.096875,-0.400000
07:53:41.331 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6002.929688,6004.101562,-6000.000000,-6000.000000,Speed,Speed,-0.420000,0.290000,1.640000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.163284,-0.434677,0.000000,6.090897,45.243622,0.000000,0.096000,-0.099000,0.057000,FlatInitial,Hold,0,0.096875,-0.420000
07:53:41.431 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6005.273438,6007.031250,-6000.000000,-6000.000000,Speed,Speed,-0.390000,0.280000,1.580000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.224243,-0.533875,0.000000,6.104965,45.209763,0.000000,0.069000,-0.188000,-0.026000,FlatInitial,Hold,0,0.096875,-0.390000
07:53:41.534 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6008.203125,6001.757812,-6000.000000,-6000.000000,Speed,Speed,-0.410000,0.320000,1.520000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.267670,-0.562256,0.000000,6.115067,45.187531,0.000000,0.076000,-0.058000,0.003000,FlatInitial,Hold,0,0.096875,-0.410000
07:53:41.634 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6008.203125,6000.000000,-6000.000000,-6000.000000,Speed,Speed,-0.430000,0.300000,1.480000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.324356,-0.601181,0.000000,6.129837,45.158142,0.000000,0.061000,-0.067000,0.118000,FlatInitial,Hold,0,0.096875,-0.430000
07:53:41.734 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6008.203125,5998.242188,-6000.000000,-6000.000000,Speed,Speed,-0.430000,0.290000,1.380000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.359955,-0.665009,0.000000,6.147491,45.126175,0.000000,0.035000,0.016000,0.033000,FlatInitial,Hold,0,0.096875,-0.430000
07:53:41.836 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.687500,5994.140625,-6000.000000,-6000.000000,Speed,Speed,-0.430000,0.350000,1.370000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.376434,-0.679291,0.000000,6.165802,45.092590,0.000000,0.069000,-0.072000,-0.011000,FlatInitial,Hold,0,0.096875,-0.430000
07:53:41.937 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6000.000000,5994.140625,-6000.000000,-6000.000000,Speed,Speed,-0.430000,0.360000,1.340000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.443512,-0.721420,0.000000,6.190292,45.049850,0.000000,0.110000,-0.079000,0.106000,FlatInitial,Hold,0,0.096875,-0.430000
07:53:42.038 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.656250,5988.281250,-6000.000000,-6000.000000,Speed,Speed,-0.430000,0.400000,1.400000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.501495,-0.758499,0.000000,6.214249,45.012741,0.000000,0.063000,-0.071000,0.051000,FlatInitial,Hold,0,0.096875,-0.430000
07:53:42.137 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.828125,5987.695312,-6000.000000,-6000.000000,Speed,Speed,-0.420000,0.440000,1.370000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.501236,-0.786606,0.000000,6.234344,44.981583,0.000000,0.059000,-0.061000,-0.009000,FlatInitial,Hold,0,0.096875,-0.420000
07:53:42.238 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5996.484375,5989.453125,-6000.000000,-6000.000000,Speed,Speed,-0.410000,0.460000,1.380000,1.000000,105.000000,1,0,-0.000000,0.000000,1,-0.001205,-0.829483,0.000000,6.244690,44.949203,0.000000,-0.026000,-0.066000,0.022000,FlatInitial,Hold,0,0.096875,-0.410000
07:53:42.342 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5994.726562,5992.968750,-6000.000000,-6000.000000,Speed,Speed,-0.440000,0.460000,1.540000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.078629,0.000000,0.000000,6.247330,44.906143,0.000000,0.074000,0.015000,0.068000,FlatInitial,Hold,0,0.096875,-0.440000
07:53:42.442 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.312500,5995.898438,-6000.000000,-6000.000000,Speed,Speed,-0.430000,0.510000,1.460000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.101318,0.000000,0.000000,6.253418,44.905792,0.000000,0.054000,0.003000,0.058000,FlatInitial,Hold,0,0.096875,-0.430000
07:53:42.544 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5991.796875,5995.898438,-6000.000000,-6000.000000,Speed,Speed,-0.420000,0.510000,1.500000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.016861,-0.038574,0.000000,6.255997,44.904999,0.000000,0.082000,-0.082000,-0.004000,FlatInitial,Hold,0,0.096875,-0.420000
07:53:42.644 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5994.140625,5998.828125,-6000.000000,-6000.000000,Speed,Speed,-0.420000,0.550000,1.530000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.079742,-0.026382,0.000000,6.258865,44.903915,0.000000,0.080000,-0.029000,0.093000,FlatInitial,Hold,0,0.096875,-0.420000
07:53:42.745 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5994.140625,6002.343750,-6000.000000,-6000.000000,Speed,Speed,-0.420000,0.580000,1.550000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.123657,-0.005066,0.000000,6.263412,44.903412,0.000000,0.046000,-0.092000,0.075000,FlatInitial,Hold,0,0.096875,-0.420000
07:53:42.845 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5996.484375,6002.343750,-6000.000000,-6000.000000,Speed,Speed,-0.420000,0.590000,1.530000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.181625,-0.061005,0.000000,6.272797,44.900742,0.000000,0.105000,-0.053000,0.008000,FlatInitial,Hold,0,0.096875,-0.420000
07:53:42.946 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6003.515625,6001.757812,-6000.000000,-6000.000000,Speed,Speed,-0.430000,0.590000,1.550000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.227081,-0.131042,0.000000,6.283173,44.895660,0.000000,0.063000,-0.031000,0.146000,FlatInitial,Hold,0,0.096875,-0.430000
07:53:43.046 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6006.445312,6001.171875,-6000.000000,-6000.000000,Speed,Speed,-0.430000,0.610000,1.570000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.287537,-0.163086,0.000000,6.296539,44.887924,0.000000,0.032000,-0.074000,0.026000,FlatInitial,Hold,0,0.096875,-0.430000
07:53:43.148 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6006.445312,5997.656250,-6000.000000,-6000.000000,Speed,Speed,-0.440000,0.610000,1.490000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.332001,-0.203918,0.000000,6.309082,44.880295,0.000000,-0.038000,-0.009000,0.099000,FlatInitial,Hold,0,0.096875,-0.440000
07:53:43.249 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6010.546875,5997.656250,-6000.000000,-6000.000000,Speed,Speed,-0.430000,0.640000,1.480000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.349564,-0.244797,0.000000,6.329544,44.866989,0.000000,0.028000,-0.016000,-0.021000,FlatInitial,Hold,0,0.096875,-0.430000
07:53:43.350 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6010.546875,5994.726562,-6000.000000,-6000.000000,Speed,Speed,-0.430000,0.690000,1.520000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.395035,-0.262039,0.000000,6.352127,44.851746,0.000000,0.070000,-0.044000,-0.060000,FlatInitial,Hold,0,0.096875,-0.430000
07:53:43.453 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6006.445312,5991.796875,-6000.000000,-6000.000000,Speed,Speed,-0.440000,0.760000,1.550000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.434280,-0.272018,0.000000,6.368759,44.841095,0.000000,0.035000,-0.033000,0.010000,FlatInitial,Hold,0,0.096875,-0.440000
07:53:43.554 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6005.859375,5990.625000,-6000.000000,-6000.000000,Speed,Speed,-0.450000,0.790000,1.600000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.443192,-0.294144,0.000000,6.390854,44.826691,0.000000,0.045000,-0.031000,0.056000,FlatInitial,Hold,0,0.096875,-0.450000
07:53:43.656 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6006.445312,5991.210938,-6000.000000,-6000.000000,Speed,Speed,-0.460000,0.830000,1.620000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.020706,-0.335037,0.000000,6.395737,44.807770,0.000000,0.036000,-0.046000,-0.100000,FlatInitial,Hold,0,0.096875,-0.460000
07:53:43.763 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6005.273438,5997.070312,-6000.000000,-6000.000000,Speed,Speed,-0.450000,0.900000,1.690000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.034515,-0.336441,0.000000,6.396820,44.794113,0.000000,0.056000,0.050000,-0.030000,FlatInitial,Hold,0,0.096875,-0.450000
07:53:43.863 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6002.343750,6000.585938,-6000.000000,-6000.000000,Speed,Speed,-0.460000,0.960000,1.720000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.005417,-0.340302,0.000000,6.398239,44.773651,0.000000,0.047000,-0.022000,0.009000,FlatInitial,Hold,0,0.096875,-0.460000
07:53:43.964 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.656250,6004.101562,-6000.000000,-6000.000000,Speed,Speed,-0.470000,1.080000,1.750000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.000168,-0.356400,0.000000,6.398315,44.756256,0.000000,0.006000,-0.012000,-0.035000,FlatInitial,Hold,0,0.096875,-0.470000
07:53:44.064 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.312500,6006.445312,-6000.000000,-6000.000000,Speed,Speed,-0.470000,1.140000,1.730000,1.000000,109.000000,1,0,-0.000000,0.000000,1,0.008972,-0.370300,0.000000,6.398438,44.737793,0.000000,0.088000,0.031000,0.047000,FlatInitial,Hold,0,0.096875,-0.470000
07:53:44.166 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5994.140625,6006.445312,-6000.000000,-6000.000000,Speed,Speed,-0.470000,1.220000,1.730000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.013428,-0.398163,0.000000,6.399338,44.718643,0.000000,-0.001000,-0.038000,0.026000,FlatInitial,Hold,0,0.096875,-0.470000
07:53:44.267 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5997.070312,6004.687500,-6000.000000,-6000.000000,Speed,Speed,-0.460000,1.270000,1.690000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.004166,-0.414413,0.000000,6.399689,44.698181,0.000000,0.026000,-0.040000,0.021000,FlatInitial,Hold,0,0.096875,-0.460000
07:53:44.367 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6000.000000,6001.171875,-6000.000000,-6000.000000,Speed,Speed,-0.470000,1.290000,1.630000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.025864,-0.479477,0.000000,6.400284,44.670868,0.000000,0.081000,0.015000,-0.026000,FlatInitial,Hold,0,0.096875,-0.470000
07:53:44.468 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6006.445312,5998.242188,-6000.000000,-6000.000000,Speed,Speed,-0.450000,1.360000,1.650000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.050797,-0.505371,0.000000,6.402237,44.651016,0.000000,0.021000,-0.038000,0.053000,FlatInitial,Hold,0,0.096875,-0.450000
07:53:44.568 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6008.789062,5997.656250,-6000.000000,-6000.000000,Speed,Speed,-0.470000,1.420000,1.510000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.032715,-0.009537,0.000000,6.404694,44.640564,0.000000,0.059000,-0.038000,-0.018000,FlatInitial,Hold,0,0.096875,-0.470000
07:53:44.669 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6009.960938,5997.070312,-6000.000000,-6000.000000,Speed,Speed,-0.460000,1.490000,1.400000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.034897,-0.082367,0.000000,6.406998,44.637329,0.000000,0.048000,-0.051000,-0.022000,FlatInitial,Hold,0,0.096875,-0.460000
07:53:44.771 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6003.515625,5995.312500,-6000.000000,-6000.000000,Speed,Speed,-0.460000,1.580000,1.420000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.074600,-0.119644,0.000000,6.410263,44.632477,0.000000,0.029000,-0.032000,0.053000,FlatInitial,Hold,0,0.096875,-0.460000
07:53:44.871 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.828125,5998.242188,-6000.000000,-6000.000000,Speed,Speed,-0.470000,1.610000,1.340000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.089279,-0.158218,0.000000,6.413895,44.626770,0.000000,-0.013000,-0.039000,0.036000,FlatInitial,Hold,0,0.096875,-0.470000
07:53:44.973 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5994.726562,6000.585938,-6000.000000,-6000.000000,Speed,Speed,-0.480000,1.670000,1.290000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.083511,-0.231094,0.000000,6.419144,44.615021,0.000000,-0.010000,-0.079000,-0.050000,FlatInitial,Hold,0,0.096875,-0.480000
07:53:45.073 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5990.625000,6000.000000,-6000.000000,-6000.000000,Speed,Speed,-0.460000,1.710000,1.230000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.118561,-0.298767,0.000000,6.425491,44.598694,0.000000,0.072000,-0.052000,0.002000,FlatInitial,Hold,0,0.096875,-0.460000
07:53:45.173 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5988.867188,6001.171875,-6000.000000,-6000.000000,Speed,Speed,-0.460000,1.740000,1.170000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.110809,-0.324310,0.000000,6.431671,44.583145,0.000000,-0.005000,-0.017000,0.030000,FlatInitial,Hold,0,0.096875,-0.460000
07:53:45.274 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5992.968750,6001.171875,-6000.000000,-6000.000000,Speed,Speed,-0.470000,1.780000,1.140000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.349274,0.000000,6.435318,44.569565,0.000000,0.035000,-0.089000,-0.054000,FlatInitial,Hold,0,0.096875,-0.470000
07:53:45.374 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5993.554688,5999.414062,-6000.000000,-6000.000000,Speed,Speed,-0.470000,1.820000,1.080000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.010529,-0.413589,0.000000,6.436600,44.541885,0.000000,0.035000,-0.089000,-0.054000,FlatInitial,Hold,0,0.096875,-0.470000
07:53:45.475 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.312500,5994.726562,-6000.000000,-6000.000000,Speed,Speed,-0.490000,1.800000,1.130000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.028732,-0.415344,0.000000,6.437256,44.529541,0.000000,-0.003000,-0.004000,-0.024000,FlatInitial,Hold,0,0.096875,-0.490000
07:53:45.576 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6000.000000,5992.382812,-6000.000000,-6000.000000,Speed,Speed,-0.490000,1.850000,1.080000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.016769,-0.468735,0.000000,6.437897,44.507324,0.000000,-0.021000,-0.019000,0.074000,FlatInitial,Hold,0,0.096875,-0.490000
07:53:45.676 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6003.515625,5992.382812,-6000.000000,-6000.000000,Speed,Speed,-0.490000,1.860000,1.100000,1.000000,104.000000,1,0,-0.000000,0.000000,1,0.035416,-0.529236,0.000000,6.439224,44.477203,0.000000,0.025000,-0.115000,-0.097000,FlatInitial,Hold,0,0.096875,-0.490000
07:53:45.777 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6005.859375,5997.070312,-6000.000000,-6000.000000,Speed,Speed,-0.500000,1.870000,1.150000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.075256,-0.570175,0.000000,6.442261,44.449249,0.000000,-0.036000,-0.037000,-0.048000,FlatInitial,Hold,0,0.096875,-0.500000
07:53:45.878 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6008.789062,6004.101562,-6000.000000,-6000.000000,Speed,Speed,-0.500000,1.880000,1.080000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.055954,-0.612976,0.000000,6.444748,44.425476,0.000000,-0.066000,-0.037000,-0.001000,FlatInitial,Hold,0,0.096875,-0.500000
07:53:45.979 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6008.789062,6012.890625,-6000.000000,-6000.000000,Speed,Speed,-0.490000,1.900000,1.000000,1.000000,107.000000,1,0,-0.000000,0.000000,1,0.000000,-0.679398,0.000000,6.446564,44.392929,0.000000,0.001000,-0.108000,0.000000,FlatInitial,Hold,0,0.096875,-0.490000
07:53:46.079 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6008.203125,6016.406250,-6000.000000,-6000.000000,Speed,Speed,-0.490000,1.920000,0.820000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.009537,-0.752792,0.000000,6.446777,44.363968,0.000000,0.023000,0.012000,0.013000,FlatInitial,Hold,0,0.096875,-0.490000
07:53:46.180 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6007.617188,6014.648438,-6000.000000,-6000.000000,Speed,Speed,-0.500000,1.930000,0.710000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.018661,-0.062393,0.000000,6.448151,44.362198,0.000000,0.024000,-0.115000,-0.037000,FlatInitial,Hold,0,0.096875,-0.500000
07:53:46.282 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.687500,6011.132812,-6000.000000,-6000.000000,Speed,Speed,-0.490000,1.950000,0.580000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.007431,-0.130356,0.000000,6.448471,44.357040,0.000000,0.012000,-0.033000,0.072000,FlatInitial,Hold,0,0.096875,-0.490000
07:53:46.383 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6004.101562,6008.203125,-6000.000000,-6000.000000,Speed,Speed,-0.490000,1.940000,0.440000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.019440,-0.178223,0.000000,6.448013,44.350647,0.000000,0.025000,-0.001000,-0.042000,FlatInitial,Hold,0,0.096875,-0.490000
07:53:46.484 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6002.343750,6003.515625,-6000.000000,-6000.000000,Speed,Speed,-0.480000,1.930000,0.400000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.022476,-0.206772,0.000000,6.447083,44.341095,0.000000,-0.033000,-0.033000,0.003000,FlatInitial,Hold,0,0.096875,-0.480000
07:53:46.584 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5999.414062,6002.929688,-6000.000000,-6000.000000,Speed,Speed,-0.500000,1.910000,0.270000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.076355,-0.281601,0.000000,6.443665,44.323944,0.000000,-0.024000,-0.119000,-0.034000,FlatInitial,Hold,0,0.096875,-0.500000
07:53:46.685 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5998.828125,6001.757812,-6000.000000,-6000.000000,Speed,Speed,-0.480000,1.880000,0.220000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.078430,-0.317978,0.000000,6.441376,44.314636,0.000000,-0.007000,-0.122000,-0.063000,FlatInitial,Hold,0,0.096875,-0.480000
07:53:46.785 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.312500,6001.757812,-6000.000000,-6000.000000,Speed,Speed,-0.480000,1.880000,0.210000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.004181,-0.348190,0.000000,6.438934,44.294647,0.000000,-0.052000,0.018000,0.052000,FlatInitial,Hold,0,0.096875,-0.480000
07:53:46.885 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5995.312500,6001.757812,-6000.000000,-6000.000000,Speed,Speed,-0.480000,1.860000,0.100000,1.000000,100.000000,1,0,-0.000000,0.000000,1,-0.012344,-0.383804,0.000000,6.438568,44.276398,0.000000,-0.008000,-0.030000,0.000000,FlatInitial,Hold,0,0.096875,-0.480000
07:53:46.986 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5994.726562,6003.515625,-6000.000000,-6000.000000,Speed,Speed,-0.480000,1.850000,0.140000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.005615,-0.424866,0.000000,6.437759,44.251892,0.000000,-0.044000,0.027000,0.127000,FlatInitial,Hold,0,0.096875,-0.480000
07:53:47.087 PM 02/18/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5992.382812,6002.343750,-6000.000000,-6000.000000,Speed,Speed,-0.490000,1.830000,0.160000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.014511,-0.436371,0.000000,6.437210,44.230591,0.000000,-0.021000,-0.050000,0.045000,FlatInitial,Hold,0,0.096875,-0.490000
