Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right
07:36:29.398 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,-0.051333,-0.000000,-0.044917,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,2.172043,-0.794067,0.000000,0.000000,0.006149,0.000000,0.114000,-0.024000,-0.057000,-0.100000,-0.130000,2.710000,-0.118372,ResetBack,0.995117,-0.000049,ResetBack,-3281.000000,-0.250000,LowGoal,7.500000,-2181.818182,Speed,0.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:36:29.499 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,-0.051333,-0.000000,-0.044917,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,2.173050,-0.794022,0.000000,0.057831,-0.006607,0.000000,0.050000,-0.136000,-0.061000,-0.100000,-0.080000,2.760000,-0.156027,ResetBack,0.152588,-0.000049,ResetBack,-3281.000000,-0.250000,LowGoal,367.500000,0.000000,Speed,7.500000,0.000000,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:36:29.599 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,-0.051333,-0.000000,-0.044917,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,2.178970,-0.798615,0.000000,0.102600,-0.115448,0.000000,-0.001000,-0.089000,0.015000,-0.100000,-0.090000,2.770000,-0.176975,ResetBack,0.015625,-0.000049,ResetBack,-2720.000000,-0.250000,LowGoal,480.000000,0.000000,Speed,120.000000,0.000000,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:36:29.699 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,-0.051333,-0.000000,-0.044917,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,2.183426,-0.806107,0.000000,0.000000,-0.168182,0.000000,0.006000,-0.024000,-0.001000,-0.100000,-0.100000,2.750000,-0.163305,Reset,0.006592,-0.000049,ResetBack,-1563.000000,-0.250000,LowGoal,480.000000,-2181.818182,Speed,120.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:36:29.799 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,-0.051333,-0.000000,-0.044917,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,2.183075,-0.808105,0.000000,-0.011414,-0.020782,0.000000,0.044000,-0.074000,0.136000,-0.100000,-0.080000,2.730000,-0.168975,Reset,0.006592,0.000000,ResetBack,-1562.000000,-0.250000,LowGoal,450.000000,-2181.818182,Speed,172.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:36:29.902 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,-0.051333,-0.000000,-0.044917,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,2.183365,-0.810745,0.000000,0.014923,-0.062424,0.000000,-0.008000,0.056000,-0.016000,-0.100000,-0.070000,2.740000,-0.161298,Hold,1.179688,0.000000,ResetBack,-1562.000000,-0.250000,LowGoal,840.000000,-2181.818182,Speed,367.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:36:30.004 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,-0.051333,-0.000000,-0.044917,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,2.183472,-0.812576,0.000000,0.000000,-0.024582,0.000000,-0.042000,0.023000,0.004000,-0.090000,-0.090000,2.760000,-0.145930,Hold,0.931396,0.000000,ResetBack,-1562.000000,-0.250000,LowGoal,1387.500000,-2181.818182,Speed,427.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:36:30.105 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,-0.051333,-0.000000,-0.044917,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,2.182709,-0.812866,0.000000,-0.026260,-0.001328,0.000000,0.006000,0.022000,0.131000,-0.110000,-0.090000,2.720000,-0.163050,Hold,0.927979,0.000000,ResetBack,-1562.000000,-0.250000,LowGoal,1837.500000,-2181.818182,Speed,682.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:36:30.205 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,-0.051333,-0.000000,-0.044917,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,2.182022,-0.812836,0.000000,-0.013199,-0.004791,0.000000,-0.019000,0.037000,0.302000,-0.100000,-0.110000,2.720000,-0.169133,Hold,0.927979,0.000000,ResetBack,-1561.000000,-0.250000,LowGoal,2152.500000,-2181.818182,Speed,1335.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:36:30.305 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,-0.051333,-0.000000,-0.044917,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,2.180084,-0.810913,0.000000,-0.069153,0.095947,0.000000,-0.023000,0.061000,0.334000,-0.100000,-0.100000,2.740000,-0.163959,Hold,0.927734,0.000000,ResetBack,-1560.000000,-0.250000,LowGoal,2205.000000,-2181.818182,Speed,2100.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
