Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right
08:22:01.533 PM 04/04/2016,Teleop Enabled,9,TRUE,-44005,<LOCATION>WPI_CameraWait for Raw Image String.vi:6640001<CALLSTACK>WPI_CameraWait for Raw Image String.vi:6640001< <WPI_CameraGet Image.vi< <Vision Processing.vi< <Robot Main.vi,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000229,-0.000214,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.023000,0.000000,0.020000,2.600000,0.060069,ResetBack,-63.608887,-0.000049,ResetBack,122124.000000,-0.250000,Empty,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
08:22:01.634 PM 04/04/2016,Teleop Enabled,10,TRUE,-1074396154,,-0.000000,-0.012833,-0.000000,-0.051333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000198,-0.000092,0.000000,0.011703,-0.002930,0.000000,-0.008000,-0.052000,0.081000,0.000000,0.020000,2.570000,0.008424,ResetBack,-65.689453,-0.000049,ResetBack,122482.000000,-0.250000,Empty,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
08:22:01.734 PM 04/04/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.012833,-0.000000,-0.083416,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.003403,-0.001358,0.000000,0.088058,-0.032364,0.000000,0.013000,0.008000,-0.007000,0.060000,0.050000,2.550000,0.076855,ResetBack,-65.796875,-0.000049,ResetBack,128302.000000,-0.250000,Empty,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
08:22:01.834 PM 04/04/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.019250,-0.000000,-0.083416,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.004257,-0.001099,0.000000,0.000000,0.004272,0.000000,0.012000,-0.016000,-0.008000,0.020000,0.030000,2.520000,0.035355,ResetBack,-65.796875,-0.000049,ResetBack,134582.000000,-0.250000,Empty,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
08:22:01.935 PM 04/04/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.019250,-0.000000,-0.102666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.004257,-0.001114,0.000000,0.000000,0.000000,0.000000,-0.010000,-0.013000,0.040000,0.050000,0.030000,2.540000,0.066245,Reset,-65.796875,0.000000,ResetBack,138187.000000,-0.250000,Empty,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
08:22:02.036 PM 04/04/2016,Teleop Enabled,15,FALSE,0,NO ERROR,-0.000000,-0.019250,-0.000000,-0.102666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.004379,-0.001114,0.000000,0.000000,0.000000,0.000000,0.016000,-0.003000,0.037000,0.060000,0.020000,2.560000,0.069326,Hold,1.158447,0.000000,ResetBack,140137.000000,-0.250000,Empty,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
08:22:02.136 PM 04/04/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.019250,-0.000000,-0.102666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.004379,-0.001114,0.000000,0.000000,0.000000,0.000000,-0.007000,-0.004000,0.004000,0.050000,0.010000,2.540000,0.063987,Hold,0.926514,0.000000,ResetBack,140137.000000,-0.250000,Suck,0.000000,1818.181818,Speed,0.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
08:22:02.237 PM 04/04/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.019250,-0.000000,-0.102666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.004242,-0.001038,0.000000,-0.008636,-0.000809,0.000000,0.138000,-0.094000,0.038000,0.050000,0.010000,2.550000,0.042412,Hold,0.925293,0.000000,ResetBack,141654.000000,-0.250000,Suck,-30.000000,1818.181818,Speed,-22.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
08:22:02.339 PM 04/04/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.019250,-0.000000,-0.102666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.005890,-0.002747,0.000000,0.037735,-0.037720,0.000000,-0.030000,0.041000,-0.006000,0.050000,0.000000,2.560000,0.055136,Hold,0.925293,0.000000,ResetBack,142128.000000,-0.250000,Suck,-675.000000,1818.181818,Speed,-442.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
08:22:02.440 PM 04/04/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.019250,-0.000000,-0.102666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.007538,-0.004578,0.000000,0.032837,-0.049438,0.000000,-0.098000,0.059000,0.022000,0.060000,0.000000,2.580000,0.058462,Hold,0.925293,0.000000,ResetBack,142134.000000,-0.250000,Suck,-1185.000000,1818.181818,Speed,-1072.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
