Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right
08:31:22.303 PM 04/04/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.388391,-82.991609,TRUE,-16.111847,-4.090286,0.000000,0.000000,0.000000,0.000000,-0.062000,0.025000,0.027000,0.000000,-0.180000,2.500000,-0.015278,ResetBack,0.595703,-0.000049,ResetBack,-25456.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,7.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:31:22.404 PM 04/04/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.089833,-0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.388391,-82.991609,TRUE,-16.112350,-4.090240,0.000000,-0.018234,-0.007202,0.000000,0.038000,-0.041000,0.009000,0.040000,-0.250000,2.490000,0.055064,ResetBack,0.468994,-0.000049,ResetBack,-22257.000000,-0.250000,LowGoal,187.500000,-2181.818182,Speed,532.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:31:22.504 PM 04/04/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.109083,-0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.388391,-82.991609,TRUE,-16.113388,-4.091019,0.000000,-0.016159,-0.014893,0.000000,-0.090000,0.017000,0.079000,0.020000,-0.250000,2.460000,0.061457,ResetBack,0.465820,-0.000049,ResetBack,-17934.000000,-0.250000,LowGoal,817.500000,-2181.818182,Speed,975.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:31:22.604 PM 04/04/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.115500,-0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.388391,-82.991609,TRUE,-16.114639,-4.091187,0.000000,-0.018494,0.011444,0.000000,0.013000,0.071000,0.000000,0.040000,-0.260000,2.440000,0.052489,Reset,0.449463,0.000000,ResetBack,-13228.000000,-0.250000,LowGoal,1372.500000,-2181.818182,Speed,1425.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:31:22.705 PM 04/04/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.237416,-0.000000,0.025667,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.388391,-82.991609,TRUE,-16.115158,-4.089905,0.000000,-0.015182,0.017120,0.000000,0.060000,-0.015000,0.093000,0.050000,-0.250000,2.460000,0.085093,Hold,0.864746,0.000000,ResetBack,-13228.000000,-0.250000,LowGoal,1830.000000,-2181.818182,Speed,1800.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:31:22.805 PM 04/04/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.224583,-0.000000,0.038500,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.388391,-82.991609,TRUE,-16.115082,-4.090637,0.000000,0.010086,-0.028030,0.000000,-0.009000,0.090000,0.086000,0.050000,-0.140000,2.450000,0.033906,Hold,0.908447,0.000000,ResetBack,-8768.000000,-0.250000,LowGoal,2130.000000,-2181.818182,Speed,2070.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:31:22.905 PM 04/04/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.224583,-0.000000,0.038500,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.388391,-82.991609,TRUE,-16.115265,-4.090363,0.000000,-0.011414,0.016281,0.000000,-0.063000,0.014000,-0.144000,0.090000,-0.190000,2.540000,0.068896,Hold,0.908447,0.000000,ResetBack,-5510.000000,-0.250000,LowGoal,2197.500000,-2181.818182,Speed,2137.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:31:23.005 PM 04/04/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.218166,-0.000000,0.025667,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.388391,-82.991609,TRUE,-16.116119,-4.089752,0.000000,-0.000641,0.001862,0.000000,0.155000,-0.008000,-0.027000,0.080000,-0.210000,2.450000,0.046275,Hold,0.908447,0.000000,ResetBack,-3349.000000,-0.250000,LowGoal,2160.000000,-2181.818182,Speed,2092.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:31:23.105 PM 04/04/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.173250,-0.000000,0.006417,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.388391,-82.991609,TRUE,-16.114334,-4.089661,0.000000,0.041428,0.012695,0.000000,-0.085000,0.098000,0.035000,-0.190000,0.010000,2.460000,-0.242511,Hold,0.908447,0.000000,ResetBack,-2125.000000,-0.250000,LowGoal,2130.000000,-2181.818182,Speed,2070.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:31:23.205 PM 04/04/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.173250,-0.000000,-0.089833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.388391,-82.991609,TRUE,-16.114502,-4.086273,0.000000,-0.027496,0.090927,0.000000,-0.142000,0.188000,-0.117000,0.020000,-0.130000,2.450000,-0.067898,Hold,0.908447,0.000000,ResetBack,-1433.000000,-0.250000,LowGoal,2145.000000,-2181.818182,Speed,2070.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
