Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right
07:39:18.868 PM 04/04/2016,Autonomous Enabled,10,TRUE,-44005,<LOCATION>WPI_CameraWait for Raw Image String.vi:6640001<CALLSTACK>WPI_CameraWait for Raw Image String.vi:6640001< <WPI_CameraGet Image.vi< <Vision Processing.vi< <Robot Main.vi,-0.562500,78.757982,1.000000,79.181482,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,4.288193,-4.584183,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001000,0.020000,5.910000,-0.130000,2.480000,7.458027,ResetBack,0.748779,-0.000049,ResetBack,-1878.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,0.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:39:18.968 PM 04/04/2016,Autonomous Enabled,9,TRUE,-1074396154,,-0.562500,77.474652,1.000000,78.501316,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,4.295624,-4.581879,0.000000,0.361984,0.132217,0.000000,0.332000,0.089000,-0.262000,4.320000,4.000000,2.240000,6.860653,ResetBack,0.748779,-0.000049,ResetBack,-1829.000000,-0.250000,LowGoal,112.500000,0.000000,Speed,90.000000,0.000000,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:39:19.068 PM 04/04/2016,Autonomous Enabled,8,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,73.894161,1.000000,76.460821,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,4.316772,-4.574677,0.000000,0.629181,0.191299,0.000000,0.190000,-0.014000,0.050000,2.700000,5.550000,2.380000,4.408364,ResetBack,0.301514,-0.000049,ResetBack,-1658.000000,-0.250000,LowGoal,187.500000,-2181.818182,Speed,150.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:39:19.171 PM 04/04/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,68.825006,1.000000,73.380828,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,4.357864,-4.575394,0.000000,0.939728,-0.046112,0.000000,0.253000,-0.179000,0.067000,-1.590000,4.390000,1.890000,1.025376,Reset,0.301025,0.000000,ResetBack,-1656.000000,-0.250000,LowGoal,210.000000,-2181.818182,Speed,120.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:39:19.271 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,62.093938,1.000000,68.863506,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,4.410461,-4.579712,0.000000,1.098755,-0.061401,0.000000,0.179000,0.134000,0.092000,-5.170000,5.220000,1.670000,-3.216055,Hold,0.301025,0.000000,ResetBack,-1656.000000,-0.250000,LowGoal,630.000000,-2181.818182,Speed,397.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:39:19.371 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,54.547956,1.000000,63.537685,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,4.466644,-4.574188,0.000000,1.126556,0.197571,0.000000,-0.002000,0.098000,0.022000,-9.620000,6.480000,2.200000,-7.541078,Hold,0.865967,0.000000,ResetBack,-1653.000000,-0.250000,LowGoal,1110.000000,-2181.818182,Speed,570.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:39:19.472 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,46.405225,1.000000,57.570199,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,4.524139,-4.563263,0.000000,1.171143,0.204727,0.000000,0.121000,-0.052000,-0.185000,-14.680000,5.380000,1.870000,-11.604051,Hold,0.937988,0.000000,ResetBack,-1649.000000,-0.250000,LowGoal,1522.500000,-2181.818182,Speed,697.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:39:19.571 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,37.453996,1.000000,51.153547,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,4.585373,-4.548828,0.000000,1.211288,0.415970,0.000000,0.010000,0.137000,0.004000,-19.720000,6.800000,2.440000,-16.495905,Hold,0.937988,0.000000,ResetBack,-1649.000000,-0.250000,LowGoal,1815.000000,-2181.818182,Speed,930.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:39:19.672 PM 04/04/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,28.098518,1.000000,43.902731,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,4.645905,-4.523346,0.000000,1.223969,0.535599,0.000000,-0.132000,0.284000,0.754000,-23.920000,9.350000,1.710000,-20.680032,Hold,0.937988,0.000000,ResetBack,-1639.000000,-0.250000,LowGoal,2062.500000,-2181.818182,Speed,930.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:39:19.772 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,18.402957,1.000000,36.517165,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,4.698074,-4.494507,0.000000,0.710403,0.501480,0.000000,0.259000,0.546000,-1.136000,-28.920000,15.890000,2.350000,-24.650826,Hold,0.941162,0.000000,ResetBack,-1448.000000,-0.250000,LowGoal,2085.000000,-2181.818182,Speed,1957.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
