Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right
07:29:38.463 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_60.bee,0.000000,11.043058,-0.000000,46.174225,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.763199,0.069672,0.000000,0.000000,0.000000,0.000000,0.003000,0.000000,0.023000,-83.580000,-0.260000,2.540000,-54.796938,ResetBack,0.042969,-0.000049,ResetBack,-188.000000,-0.250000,LowGoal,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,Off,0.000000,FALSE,44,,,,,0.000000,0.000000
07:29:38.564 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_60.bee,0.000000,11.036641,-0.000000,46.167809,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.763138,0.069138,0.000000,0.006821,-0.031631,0.000000,0.000000,0.083000,0.164000,-83.580000,-0.270000,2.600000,-54.982987,ResetBack,-0.686768,-0.000049,ResetBack,-188.000000,-0.250000,LowGoal,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:29:38.665 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_60.bee,0.000000,11.017391,-0.000000,46.142142,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.763062,0.067703,0.000000,-0.013870,-0.016830,0.000000,0.010000,-0.047000,0.101000,-83.580000,-0.230000,2.600000,-55.181375,ResetBack,-0.894775,-0.000049,ResetBack,3180.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,0.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:29:38.766 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_60.bee,0.000000,11.017391,-0.000000,46.142142,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.763062,0.067703,0.000000,-0.013870,-0.016830,0.000000,0.008000,0.018000,0.039000,-83.580000,-0.280000,2.550000,-55.369266,ResetBack,-0.894775,-0.000049,ResetBack,8590.000000,-0.250000,LowGoal,30.000000,-2181.818182,Speed,7.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:29:38.867 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_60.bee,0.000000,11.017391,-0.000000,46.167809,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.763718,0.066513,0.000000,0.000000,-0.025223,0.000000,0.035000,0.032000,0.042000,-83.580000,-0.300000,2.560000,-55.567279,Reset,-0.894775,0.000000,ResetBack,13427.000000,-0.250000,LowGoal,525.000000,-2181.818182,Speed,45.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:29:38.968 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_60.bee,0.000000,11.036641,-0.000000,46.212725,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.763474,0.065445,0.000000,-0.001068,-0.033310,0.000000,-0.083000,-0.113000,-0.054000,-83.570000,-0.300000,2.520000,-55.567279,Hold,1.093018,0.000000,ResetBack,18040.000000,-0.250000,LowGoal,1140.000000,-2181.818182,Speed,127.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:29:39.069 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_60.bee,0.000000,11.036641,-0.000000,46.212725,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.763855,0.064056,0.000000,-0.014343,0.003448,0.000000,-0.024000,-0.108000,0.037000,-83.610000,-0.280000,2.560000,-55.795252,Hold,0.922363,0.000000,ResetBack,18040.000000,-0.250000,LowGoal,1635.000000,-2181.818182,Speed,217.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:29:39.169 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_60.bee,0.000000,11.030224,-0.000000,46.187059,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.765167,0.062637,0.000000,0.000000,-0.044052,0.000000,-0.050000,-0.034000,0.140000,-83.600000,-0.430000,2.620000,-55.978861,Hold,0.922119,0.000000,ResetBack,20885.000000,-0.250000,LowGoal,2017.500000,-2181.818182,Speed,900.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:29:39.269 PM 04/04/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_60.bee,0.000000,11.017391,-0.000000,46.167809,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.765289,0.059387,0.000000,0.020233,-0.080399,0.000000,0.157000,-0.042000,0.354000,-83.610000,-0.380000,2.600000,-56.172580,Hold,0.922119,0.000000,ResetBack,21972.000000,-0.250000,LowGoal,2152.500000,-2181.818182,Speed,1957.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:29:39.369 PM 04/04/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_60.bee,0.000000,11.017391,-0.000000,46.167809,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.759369,0.055405,0.000000,0.207581,-0.061829,0.000000,0.280000,0.036000,0.206000,-83.620000,-0.400000,2.620000,-56.395479,Hold,0.922119,0.000000,ResetBack,23156.000000,-0.250000,LowGoal,2122.500000,-2181.818182,Speed,2227.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:29:39.469 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_60.bee,0.000000,11.017391,-0.000000,46.167809,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.738831,0.054489,0.000000,0.565140,0.017700,0.000000,0.326000,0.057000,0.127000,-83.610000,-0.380000,2.640000,-56.584028,Hold,0.922119,0.000000,ResetBack,24528.000000,-0.250000,LowGoal,2100.000000,-2181.818182,Speed,2160.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:29:39.569 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_60.bee,0.000000,11.017391,-0.000000,46.167809,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.690689,0.059906,0.000000,0.970093,0.167038,0.000000,0.268000,0.094000,-0.105000,-83.620000,-0.370000,2.630000,-56.779063,Hold,0.921875,0.000000,ResetBack,25135.000000,-0.250000,LowGoal,2107.500000,-2181.818182,Speed,2040.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
07:29:39.669 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_60.bee,0.000000,11.017391,-0.000000,46.167809,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.648727,0.067566,0.000000,1.066177,0.206787,0.000000,-0.173000,0.045000,-0.227000,-83.620000,-0.330000,2.590000,-56.969326,Hold,0.921875,0.000000,ResetBack,25204.000000,-0.250000,LowGoal,2107.500000,-2181.818182,Speed,2002.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
