Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right
10:06:37.757 AM 04/09/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.154000,-0.000000,0.000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.605698,-0.402023,0.000000,-0.002151,-0.007080,0.000000,0.069000,-0.146000,-0.029000,-0.020000,-3.000000,5.100000,-0.015633,ResetBack,1.807129,-0.000049,ResetBack,-25418.000000,-0.250000,Suck,0.000000,1818.181818,Speed,0.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
10:06:37.858 AM 04/09/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.179666,-0.000000,-0.006417,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.604370,-0.404480,0.000000,0.058487,-0.044189,0.000000,0.130000,-0.032000,0.000000,-0.020000,-2.970000,5.110000,-0.003701,ResetBack,0.433105,-0.000049,ResetBack,-22790.000000,-0.250000,Suck,-67.500000,1818.181818,Speed,-15.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
10:06:37.958 AM 04/09/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.211750,-0.000000,0.019250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.601959,-0.405853,0.000000,0.067596,-0.030792,0.000000,0.130000,-0.032000,0.000000,0.020000,-2.900000,5.180000,0.038870,ResetBack,0.102539,-0.000049,ResetBack,-22790.000000,-0.250000,Suck,-555.000000,1818.181818,Speed,-405.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
10:06:38.058 AM 04/09/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.205333,-0.000000,0.006417,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.598755,-0.406006,0.000000,0.064575,0.011551,0.000000,-0.042000,0.009000,0.034000,0.020000,-2.980000,5.180000,0.019922,ResetBack,0.076416,-0.000049,ResetBack,-18983.000000,-0.250000,Suck,-1252.500000,1818.181818,Speed,-772.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
10:06:38.158 AM 04/09/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.205333,-0.000000,0.012833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.596481,-0.406677,0.000000,0.056671,-0.054138,0.000000,0.019000,-0.096000,0.034000,0.020000,-2.980000,5.180000,0.015171,Reset,0.023926,0.000000,ResetBack,-14555.000000,-0.250000,Suck,-1777.500000,1818.181818,Speed,-1312.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
10:06:38.260 AM 04/09/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.205333,-0.000000,0.019250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.596481,-0.406677,0.000000,0.056671,-0.054138,0.000000,0.019000,-0.096000,0.034000,0.010000,-2.990000,5.190000,0.015767,Hold,0.839355,0.000000,ResetBack,-9616.000000,-0.250000,Suck,-1912.500000,1818.181818,Speed,-2085.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
10:06:38.361 AM 04/09/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.205333,-0.000000,0.012833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.591797,-0.425064,0.000000,0.048920,-0.237411,0.000000,0.024000,-0.106000,0.078000,0.000000,-2.960000,5.140000,0.037655,Hold,1.254395,0.000000,ResetBack,-5516.000000,-0.250000,Suck,-1845.000000,1818.181818,Speed,-2070.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
10:06:38.463 AM 04/09/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.205333,-0.000000,0.012833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.589249,-0.437103,0.000000,0.074783,-0.255798,0.000000,-0.052000,0.002000,0.047000,0.000000,-2.960000,5.140000,0.015946,Hold,1.248047,0.000000,ResetBack,-3598.000000,-0.250000,Suck,-1800.000000,1818.181818,Speed,-1755.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
10:06:38.565 AM 04/09/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.205333,-0.000000,0.019250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.583664,-0.450241,0.000000,0.126389,-0.272720,0.000000,0.113000,0.002000,0.008000,0.000000,-2.940000,5.140000,0.013991,Hold,1.248047,0.000000,ResetBack,-3598.000000,-0.250000,Suck,-1792.500000,1818.181818,Speed,-1650.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
10:06:38.665 AM 04/09/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.205333,-0.000000,0.012833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.583664,-0.450241,0.000000,0.126389,-0.272720,0.000000,-0.102000,0.077000,0.038000,0.000000,-2.890000,5.130000,0.029534,Hold,1.248047,0.000000,ResetBack,-2320.000000,-0.250000,Suck,-1792.500000,1818.181818,Speed,-1740.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
10:06:38.766 AM 04/09/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.205333,-0.000000,0.012833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.567795,-0.477615,0.000000,0.167862,0.000000,0.000000,0.030000,-0.030000,-0.024000,0.000000,-2.890000,5.160000,0.030071,Hold,1.248047,0.000000,ResetBack,-793.000000,-0.250000,Suck,-1800.000000,1818.181818,Speed,-1807.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
10:06:38.867 AM 04/09/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.205333,-0.000000,0.012833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.561920,-0.477051,0.000000,0.137711,0.026276,0.000000,-0.029000,0.026000,0.008000,0.000000,-2.850000,5.140000,0.026924,Hold,1.248047,0.000000,ResetBack,-310.000000,-0.250000,Suck,-1800.000000,1818.181818,Speed,-1762.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
10:06:38.968 AM 04/09/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.205333,-0.000000,0.012833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.554199,-0.475403,0.000000,0.139557,0.002884,0.000000,-0.029000,0.026000,0.008000,0.000000,-2.850000,5.140000,0.038598,Hold,1.248047,0.000000,ResetBack,-107.000000,-0.250000,Suck,-1800.000000,1818.181818,Speed,-1732.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
10:06:39.069 AM 04/09/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.205333,-0.000000,0.012833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-2.547424,-0.476700,0.000000,0.127090,-0.032593,0.000000,-0.049000,-0.080000,0.013000,0.000000,-2.910000,5.120000,0.052792,Hold,1.248047,0.000000,Reset,-9.000000,2.000000,Suck,-1792.500000,1818.181818,Speed,-1732.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
