Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right
08:09:16.197 PM 04/04/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.384999,-0.000000,0.121916,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.256683,-0.906921,0.000000,-0.004013,0.000000,0.000000,-0.039000,0.015000,0.089000,-0.090000,0.140000,2.500000,0.459692,ResetBack,1.384033,-0.000049,ResetBack,-24696.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,0.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:09:16.297 PM 04/04/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.384999,-0.000000,0.077000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.255920,-0.906647,0.000000,0.041290,0.011734,0.000000,-0.009000,-0.001000,-0.004000,-0.070000,0.190000,2.510000,0.462098,ResetBack,0.421875,-0.000049,ResetBack,-23467.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,127.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:09:16.399 PM 04/04/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.372166,-0.000000,0.057750,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.255310,-0.906235,0.000000,0.028778,0.010895,0.000000,-0.014000,-0.010000,0.110000,-0.060000,0.170000,2.520000,0.462866,ResetBack,0.350098,-0.000049,ResetBack,-19689.000000,-0.250000,LowGoal,322.500000,-2181.818182,Speed,652.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:09:16.499 PM 04/04/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.352916,-0.000000,0.032083,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.253632,-0.905426,0.000000,0.044144,0.032852,0.000000,0.071000,0.017000,-0.007000,-0.060000,0.160000,2.540000,0.489370,ResetBack,0.347656,-0.000049,ResetBack,-16305.000000,-0.250000,LowGoal,1027.500000,-2181.818182,Speed,1012.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:09:16.600 PM 04/04/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.352916,-0.000000,0.032083,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.251816,-0.905869,0.000000,0.047897,-0.017166,0.000000,-0.048000,0.019000,0.021000,-0.050000,0.240000,2.480000,0.479283,Reset,0.345947,0.000000,ResetBack,-16305.000000,-0.250000,LowGoal,1500.000000,-2181.818182,Speed,1402.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:09:16.702 PM 04/04/2016,Teleop Enabled,13,FALSE,0,NO ERROR,-0.000000,0.352916,-0.000000,0.032083,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.250000,-0.906967,0.000000,0.038147,-0.037216,0.000000,0.189000,0.023000,0.218000,-0.050000,0.300000,2.440000,0.485201,Hold,0.820801,0.000000,ResetBack,-12185.000000,-0.250000,LowGoal,1792.500000,-2181.818182,Speed,1725.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:09:16.804 PM 04/04/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.359332,-0.000000,0.032083,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.245926,-0.907547,0.000000,0.112122,0.012329,0.000000,0.125000,0.098000,-0.013000,0.000000,0.200000,2.450000,0.529631,Hold,0.927734,0.000000,ResetBack,-7545.000000,-0.250000,LowGoal,2070.000000,-2181.818182,Speed,1987.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:09:16.906 PM 04/04/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,0.340083,-0.000000,0.006417,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.237350,-0.906677,0.000000,0.192902,0.002975,0.000000,-0.099000,-0.001000,-0.030000,-0.070000,0.230000,2.470000,0.450772,Hold,0.927979,0.000000,ResetBack,-4415.000000,-0.250000,LowGoal,2152.500000,-2181.818182,Speed,2100.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:09:17.005 PM 04/04/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.340083,-0.000000,0.006417,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.229904,-0.906784,0.000000,0.143051,-0.007217,0.000000,-0.048000,0.032000,-0.059000,-0.030000,0.170000,2.450000,0.500100,Hold,0.927979,0.000000,ResetBack,-2832.000000,-0.250000,LowGoal,2130.000000,-2181.818182,Speed,2085.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:09:17.104 PM 04/04/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.340083,-0.000000,0.006417,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.224762,-0.907104,0.000000,0.000000,-0.008270,0.000000,-0.203000,0.125000,-0.041000,-0.050000,0.170000,2.430000,0.496981,Hold,0.927979,0.000000,ResetBack,-1659.000000,-0.250000,LowGoal,2085.000000,-2181.818182,Speed,2062.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
