Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right
08:00:51.713 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.264175,0.074387,0.000000,0.000000,0.000000,0.000000,-0.013000,-0.015000,0.018000,-0.180000,-0.080000,2.600000,1.377750,ResetBack,-0.265381,-0.000049,ResetBack,23494.000000,-0.250000,LowGoal,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
08:00:51.816 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.264404,0.074097,0.000000,-0.008224,-0.013214,0.000000,0.010000,-0.010000,0.020000,-0.170000,-0.080000,2.580000,1.376452,ResetBack,-2.338623,-0.000049,ResetBack,23804.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,0.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
08:00:51.917 PM 04/04/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.264359,0.071960,0.000000,-0.005493,-0.075943,0.000000,-0.004000,-0.054000,0.064000,-0.180000,-0.090000,2.600000,1.393186,ResetBack,-2.358154,-0.000049,ResetBack,24763.000000,-0.250000,LowGoal,45.000000,-2181.818182,Speed,0.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
08:00:52.018 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.264236,0.069046,0.000000,0.019684,-0.002014,0.000000,-0.035000,0.068000,0.147000,-0.170000,-0.090000,2.620000,1.401923,Reset,-2.358154,0.000000,ResetBack,24763.000000,-0.250000,LowGoal,555.000000,-2181.818182,Speed,45.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
08:00:52.118 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.263290,0.068924,0.000000,0.019043,-0.006012,0.000000,0.051000,0.039000,-0.033000,-0.170000,-0.110000,2.670000,1.400643,Hold,1.036865,0.000000,ResetBack,24763.000000,-0.250000,LowGoal,1140.000000,-2181.818182,Speed,82.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
08:00:52.220 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.261337,0.069778,0.000000,0.042999,0.025909,0.000000,0.004000,0.033000,0.010000,-0.180000,-0.200000,2.660000,1.394047,Hold,1.022217,0.000000,ResetBack,24764.000000,-0.250000,LowGoal,1537.500000,-2181.818182,Speed,165.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
08:00:52.323 PM 04/04/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.258591,0.071274,0.000000,0.091309,0.023865,0.000000,-0.060000,0.051000,-0.032000,-0.160000,-0.170000,2.670000,1.425219,Hold,0.951416,0.000000,ResetBack,24788.000000,-0.250000,LowGoal,1942.500000,-2181.818182,Speed,802.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
08:00:52.424 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.250473,0.075226,0.000000,0.130371,0.104919,0.000000,0.045000,0.063000,-0.039000,-0.160000,-0.290000,2.730000,1.439196,Hold,0.951904,0.000000,ResetBack,24788.000000,-0.250000,LowGoal,2137.500000,-2181.818182,Speed,2010.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
08:00:52.524 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.245895,0.084000,0.000000,0.053802,0.220139,0.000000,-0.139000,0.201000,0.058000,-0.170000,-0.180000,2.680000,1.405689,Hold,0.952148,0.000000,ResetBack,24886.000000,-0.250000,LowGoal,2122.500000,-2181.818182,Speed,2175.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
08:00:52.625 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.245956,0.095047,0.000000,-0.020462,0.306854,0.000000,-0.041000,0.109000,-0.101000,-0.180000,-0.170000,2.640000,1.404061,Hold,0.952393,0.000000,ResetBack,24915.000000,-0.250000,LowGoal,2100.000000,-2181.818182,Speed,2160.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
08:00:52.726 PM 04/04/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.248154,0.113480,0.000000,-0.084686,0.413071,0.000000,-0.035000,-0.001000,0.135000,-0.190000,-0.160000,2.680000,1.400298,Hold,0.952637,0.000000,ResetBack,24930.000000,-0.250000,LowGoal,2085.000000,-2181.818182,Speed,2062.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
08:00:52.827 PM 04/04/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.253357,0.133240,0.000000,-0.122330,0.359955,0.000000,-0.053000,-0.090000,0.078000,-0.180000,-0.190000,2.730000,1.407122,Hold,0.952881,0.000000,ResetBack,24937.000000,-0.250000,LowGoal,2092.500000,-2181.818182,Speed,2010.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
