Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,ShooterAngleState,Photoeye,VisionXOutput,gyro180,RollerArmDesired,RollerArmActual,ShooterArmDesired,ShooterArmActual, DefenseDetectorController,DefenseDetectorRaw,IsStalled,Auto0CurrentFile,Auto1FileStatus,Auto2CurrentCommand,Auto3TrimmedCommand
05:03:41.431 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,-0.200000,1.220000,Suck,9.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,0.000000,0.021000,FlatInitial,ResetBack,1,0.000000,-0.020000,0.000000,1.009277,-0.300000,0.000000,0,1,0
05:03:41.531 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,-0.200000,1.220000,Suck,9.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.001000,-0.004000,0.017000,FlatInitial,ResetBack,1,0.000000,-0.020000,0.000000,1.009277,-0.300000,0.000000,0,1,0
05:03:41.632 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.020000,-0.200000,1.220000,Suck,8.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,0.000000,0.016000,FlatInitial,Reset,1,0.000000,-0.020000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:41.733 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.020000,-0.200000,1.220000,Suck,9.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,-0.002000,0.013000,FlatInitial,Hold,1,0.000000,-0.020000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:41.833 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.020000,-0.190000,1.220000,Suck,9.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,0.001000,0.018000,FlatInitial,Hold,1,0.000000,-0.020000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:41.933 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.020000,-0.190000,1.210000,Suck,9.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,-0.001000,0.002000,0.017000,FlatInitial,Hold,1,0.000000,-0.020000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:42.033 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.020000,-0.190000,1.210000,Suck,10.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,0.000000,0.014000,FlatInitial,Hold,1,0.000000,-0.020000,0.000000,1.009277,0.000000,0.000000,0,1,0
05:03:42.133 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,-2181.818182,-2181.818182,Speed,Speed,-0.020000,-0.190000,1.220000,Suck,9.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,0.000000,0.000000,0.014000,FlatInitial,Hold,1,0.000000,-0.020000,0.000000,1.009277,0.000000,0.000000,0,1,1
05:03:42.237 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,-0.190000,1.220000,Suck,12.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,-0.003000,0.000000,0.015000,FlatInitial,Hold,1,0.000000,-0.020000,0.000000,1.009277,0.000000,0.000000,0,1,1
05:03:42.338 PM 03/12/2016,Teleop Enabled,0,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_00.bee,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,-0.190000,1.220000,Suck,10.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.000748,0.002594,0.000000,-0.001000,0.000000,0.019000,FlatInitial,Hold,1,0.000000,-0.020000,0.000000,1.009277,0.000000,0.000000,0,1,0
