Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Scaler Motor Output,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
07:34:31.835 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,0.000000,0.000000,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.734726,-1.318451,0.000000,0.000000,0.000000,0.000000,0.002000,-0.002000,0.023000,-0.090000,0.000000,2.720000,-0.238920,ResetBack,2.572266,-0.000049,ResetBack,-6999.000000,-0.300000,LowGoal,0.000000,-1454.545455,Speed,0.000000,-1454.545455,Speed,Off,Off0.000000,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT
07:34:31.935 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,0.000000,0.000000,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.735336,-1.318207,0.000000,0.031540,0.011124,0.000000,0.010000,-0.048000,0.006000,-0.090000,0.050000,2.740000,-0.254987,ResetBack,0.883301,-0.000049,ResetBack,-6010.000000,-0.300000,LowGoal,97.500000,0.000000,Speed,15.000000,0.000000,Speed,Off,Off0.000000,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT
07:34:32.035 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.737076,-1.318726,0.000000,0.047119,-0.022888,0.000000,-0.030000,0.024000,-0.011000,-0.090000,0.040000,2.770000,-0.256629,ResetBack,-0.004395,-0.000049,ResetBack,-119.000000,-0.300000,LowGoal,645.000000,0.000000,Speed,82.500000,0.000000,Speed,Off,Off0.000000,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT
07:34:32.135 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.739212,-1.319275,0.000000,0.048035,0.000000,0.000000,0.025000,0.021000,0.033000,-0.090000,0.020000,2.760000,-0.272358,ResetBack,-0.004395,-0.000049,ResetBack,-119.000000,-0.300000,LowGoal,757.500000,-1454.545455,Speed,112.500000,-1454.545455,Speed,Off,Off0.000000,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT
07:34:32.235 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.741028,-1.318481,0.000000,0.020752,0.028809,0.000000,-0.104000,-0.050000,-0.021000,-0.090000,0.050000,2.740000,-0.256894,Reset,-0.004395,0.000000,ResetBack,3488.000000,-0.300000,LowGoal,712.500000,-1454.545455,Speed,195.000000,-1454.545455,Speed,Off,Off0.000000,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT
07:34:32.335 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.741699,-1.316376,0.000000,0.001923,0.033890,0.000000,-0.042000,-0.032000,-0.031000,-0.090000,0.020000,2.740000,-0.261015,Hold,1.156494,0.000000,ResetBack,3867.000000,-0.300000,LowGoal,1087.500000,-1454.545455,Speed,315.000000,-1454.545455,Speed,Off,Off0.000000,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT
07:34:32.438 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.741287,-1.316467,0.000000,0.003799,-0.039673,0.000000,-0.053000,-0.029000,0.028000,-0.110000,-0.020000,2.670000,-0.279797,Hold,0.923828,0.000000,ResetBack,3889.000000,-0.300000,LowGoal,1470.000000,-1454.545455,Speed,382.500000,-1454.545455,Speed,Off,Off0.000000,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT
07:34:32.539 PM 04/04/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.741455,-1.317017,0.000000,0.005157,-0.007721,0.000000,-0.060000,-0.052000,0.007000,-0.110000,0.000000,2.650000,-0.282792,Hold,0.921631,0.000000,ResetBack,3969.000000,-0.300000,LowGoal,1477.500000,-1454.545455,Speed,517.500000,-1454.545455,Speed,Off,Off0.000000,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT
07:34:32.640 PM 04/04/2016,Autonomous Enabled,6,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.741058,-1.318726,0.000000,-0.014511,-0.064697,0.000000,-0.129000,-0.057000,0.003000,-0.100000,-0.020000,2.670000,-0.285729,Hold,0.921387,0.000000,ResetBack,3977.000000,-0.300000,LowGoal,1402.500000,-1454.545455,Speed,1402.500000,-1454.545455,Speed,Off,Off0.000000,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT
07:34:32.742 PM 04/04/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.741058,-1.318726,0.000000,-0.014511,-0.064697,0.000000,-0.129000,-0.057000,0.003000,-0.100000,-0.020000,2.670000,-0.296673,Hold,0.921387,0.000000,ResetBack,4014.000000,-0.300000,LowGoal,1372.500000,-1454.545455,Speed,2175.000000,-1454.545455,Speed,Off,Off0.000000,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT
