Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Scaler Motor Output,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
07:59:58.267 PM 03/17/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.184296,-0.193222,0.000000,0.009216,0.000000,0.000000,0.000000,0.002000,0.009000,-0.050000,-0.220000,1.240000,-0.227047,ResetBack,0.966309,-0.200000,ResetBack,-41873.000000,-0.300000,Suck,0.000000,0.000000,Speed,0.000000,0.000000,Speed,On,Off0.000000,0,,,,
07:59:58.368 PM 03/17/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.184845,-0.194061,0.000000,0.008301,-0.026459,0.000000,0.013000,0.004000,0.022000,-0.030000,-0.280000,1.260000,-0.230920,ResetBack,0.102539,-0.200000,ResetBack,-37921.000000,-0.300000,Suck,34.057617,0.000000,Speed,24.169922,0.000000,Speed,On,Off0.000000,0,,,,
07:59:58.468 PM 03/17/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.185516,-0.194092,0.000000,0.010422,0.004135,0.000000,0.013000,0.004000,0.022000,-0.030000,-0.280000,1.260000,-0.241767,ResetBack,0.046631,-0.200000,ResetBack,-27718.000000,-0.300000,Suck,46.142578,-2181.818182,Speed,20.874023,-2181.818182,Speed,On,Off0.000000,0,,,,
07:59:58.570 PM 03/17/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.185654,-0.193741,0.000000,0.002686,0.011185,0.000000,0.012000,0.008000,0.022000,-0.020000,-0.230000,1.200000,-0.250050,Reset,0.046631,0.000000,ResetBack,-16543.000000,-0.300000,Suck,36.254883,-2181.818182,Speed,29.663086,-2181.818182,Speed,On,Off0.000000,0,,,,
07:59:58.670 PM 03/17/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.186325,-0.192963,0.000000,0.024918,0.010223,0.000000,0.010000,0.031000,-0.034000,-0.040000,-0.200000,1.260000,-0.255393,Hold,1.164795,0.000000,ResetBack,-16543.000000,-0.300000,Suck,138.427734,-2181.818182,Speed,141.723633,-2181.818182,Speed,On,Off0.000000,0,,,,
07:59:58.770 PM 03/17/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.186325,-0.191513,0.000000,-0.016373,0.032562,0.000000,-0.136000,0.005000,-0.033000,-0.070000,-0.170000,1.230000,-0.306684,Hold,1.249756,0.000000,ResetBack,-7515.000000,-0.300000,Suck,231.811523,-2181.818182,Speed,234.008789,-2181.818182,Speed,On,Off0.000000,0,,,,
07:59:58.870 PM 03/17/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.186325,-0.191513,0.000000,-0.016373,0.032562,0.000000,-0.032000,-0.037000,0.052000,-0.070000,-0.170000,1.230000,-0.284693,Hold,1.248047,0.000000,ResetBack,-2898.000000,-0.300000,Suck,319.702148,-2181.818182,Speed,321.899414,-2181.818182,Speed,On,Off0.000000,0,,,,
07:59:58.970 PM 03/17/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.181076,-0.184814,0.000000,-0.045761,0.000000,0.000000,-0.023000,-0.011000,-0.106000,-0.060000,-0.150000,1.290000,-0.280906,Hold,1.242188,0.000000,ResetBack,-274.000000,-0.300000,Suck,335.083008,-2181.818182,Speed,336.181641,-2181.818182,Speed,On,Off0.000000,0,,,,
07:59:59.071 PM 03/17/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.178177,-0.185104,0.000000,-0.049667,0.005295,0.000000,-0.023000,-0.011000,-0.106000,-0.060000,-0.150000,1.290000,-0.293774,Hold,1.239990,0.000000,ResetBack,401.000000,-0.300000,Suck,309.814453,-2181.818182,Speed,309.814453,-2181.818182,Speed,On,Off0.000000,0,,,,
07:59:59.172 PM 03/17/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.175140,-0.185013,0.000000,-0.096329,0.003220,0.000000,0.081000,0.022000,-0.016000,-0.070000,-0.200000,1.260000,-0.299324,Hold,1.239746,0.000000,ResetBack,406.000000,-0.300000,Suck,304.321289,-2181.818182,Speed,305.419922,-2181.818182,Speed,On,Off0.000000,0,,,,
