Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right
01:30:25.377 PM 04/09/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,0.000000,0.502936,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.574819,-5.694819,TRUE,9.032959,-30.973358,0.000000,0.000000,0.000000,0.000000,-0.001000,-0.002000,0.022000,2.530000,0.210000,-0.060000,0.784356,ResetBack,0.919434,-0.000049,ResetBack,-1078.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,0.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,DRIVE_STRAIGHT_NAVX_RAMPARTS 200 5000 10,DRIVE_STRAIGHT_NAVX_RAMPARTS,0.000000,0.000000
01:30:25.478 PM 04/09/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,-0.211750,0.502936,-0.230999,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.574819,-5.694819,TRUE,9.032928,-30.973251,0.000000,0.004074,0.011734,0.000000,0.200000,0.102000,0.017000,2.540000,0.220000,-0.050000,0.782710,ResetBack,0.919434,-0.000049,ResetBack,-1078.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,0.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
01:30:25.578 PM 04/09/2016,Autonomous Enabled,8,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,-1.706829,0.502936,-1.809496,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.574819,-5.694819,TRUE,9.051895,-30.969208,0.000000,0.313400,0.075302,0.000000,0.200000,0.102000,0.017000,2.540000,0.220000,-0.050000,1.005716,ResetBack,0.073242,-0.000049,ResetBack,-898.000000,-0.250000,LowGoal,397.500000,-2181.818182,Speed,382.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
01:30:25.679 PM 04/09/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,-3.792241,0.502936,-4.061741,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.574819,-5.694819,TRUE,9.058563,-30.967133,0.000000,0.335846,0.110504,0.000000,0.126000,0.053000,0.168000,2.610000,0.730000,2.160000,1.238626,ResetBack,0.070801,-0.000049,ResetBack,-898.000000,-0.250000,LowGoal,892.500000,-2181.818182,Speed,945.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
01:30:25.782 PM 04/09/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,-6.532151,0.502936,-7.026234,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.574819,-5.694819,TRUE,9.073441,-30.962234,0.000000,0.387070,0.120041,0.000000,-0.105000,-0.086000,-0.086000,2.610000,1.000000,2.550000,1.610849,Reset,0.067139,0.000000,ResetBack,-794.000000,-0.250000,LowGoal,1425.000000,-2181.818182,Speed,1410.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
01:30:25.883 PM 04/09/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,-9.624977,0.502936,-10.388559,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.574819,-5.694819,TRUE,9.092346,-30.956818,0.000000,0.359467,0.089355,0.000000,0.054000,-0.022000,-0.064000,2.490000,1.420000,3.060000,2.038108,Hold,0.806152,0.000000,ResetBack,-734.000000,-0.250000,LowGoal,1890.000000,-2181.818182,Speed,1807.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
01:30:25.983 PM 04/09/2016,Autonomous Enabled,8,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,-12.903886,0.502936,-13.911301,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.574819,-5.694819,TRUE,9.113678,-30.954544,0.000000,0.482697,-0.005356,0.000000,-0.059000,0.114000,0.235000,2.630000,1.820000,2.710000,2.420290,Hold,0.924561,0.000000,ResetBack,-280.000000,-0.250000,LowGoal,2182.500000,-2181.818182,Speed,2092.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
01:30:26.083 PM 04/09/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,-16.490795,0.502936,-17.844708,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.574819,-5.694819,TRUE,9.139511,-30.952942,0.000000,0.380890,0.010010,0.000000,-0.121000,0.138000,0.151000,2.600000,2.310000,2.710000,2.892943,Hold,0.924561,0.000000,ResetBack,0.000000,-0.250000,LowGoal,2205.000000,-2181.818182,Speed,2137.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
01:30:26.185 PM 04/09/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,-20.173953,0.502936,-21.861532,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.574819,-5.694819,TRUE,9.153168,-30.950027,0.000000,0.335754,0.108704,0.000000,0.041000,0.023000,-0.061000,2.590000,2.880000,2.510000,3.435181,Hold,0.924561,0.000000,ResetBack,4.000000,-0.250000,LowGoal,2145.000000,-2181.818182,Speed,2085.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
01:30:26.286 PM 04/09/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_42.bee,-0.562500,-24.030360,0.502936,-25.987439,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.574819,-5.694819,TRUE,9.174026,-30.941284,0.000000,0.349838,0.151855,0.000000,0.041000,-0.225000,-0.169000,2.540000,3.400000,2.410000,3.962529,Hold,0.924561,0.000000,ResetBack,8.000000,-0.250000,LowGoal,2115.000000,-2181.818182,Speed,2062.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,43,Read: /home/lvuser/scripts/auto_43.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000
