Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right
03:26:41.244 PM 04/09/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.006417,-0.000000,-0.032083,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.300000,0.833747,38.866253,TRUE,13.170013,-5.061050,0.000000,0.000000,0.000000,0.000000,0.101000,0.137000,0.029000,3.100000,-0.070000,-6.410000,-0.272430,ResetBack,1.216064,-0.000049,ResetBack,-23166.000000,-0.250000,LowGoal,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
03:26:41.345 PM 04/09/2016,Teleop Enabled,13,FALSE,0,NO ERROR,-0.000000,-0.301583,-0.000000,-0.359332,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.300000,0.833747,38.866253,TRUE,13.172760,-5.059464,0.000000,0.072617,0.028137,0.000000,0.036000,-0.036000,-0.055000,3.080000,-0.100000,-5.990000,-0.322915,ResetBack,-0.138672,-0.000049,ResetBack,-22090.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,0.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
03:26:41.445 PM 04/09/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.891915,-0.000000,-0.853415,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.833747,38.866253,TRUE,13.178970,-5.059204,0.000000,0.194260,-0.024017,0.000000,0.117000,-0.014000,0.048000,3.120000,-0.220000,-5.590000,-0.386992,ResetBack,-0.137695,-0.000049,ResetBack,-19181.000000,-0.250000,LowGoal,37.500000,-2181.818182,Speed,15.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
03:26:41.545 PM 04/09/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-1.353914,-0.000000,-1.328247,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.833747,38.866253,TRUE,13.189041,-5.061325,0.000000,0.189011,0.000000,0.000000,0.089000,0.005000,0.057000,3.150000,-0.190000,-5.840000,-0.357190,Reset,-0.137695,0.000000,ResetBack,-15780.000000,-0.250000,LowGoal,487.500000,-2181.818182,Speed,285.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
03:26:41.646 PM 04/09/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-2.046912,-0.000000,-2.001995,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.833747,38.866253,TRUE,13.199600,-5.061447,0.000000,0.217941,-0.010895,0.000000,-0.030000,-0.001000,0.029000,3.150000,-0.250000,-5.700000,-0.409706,Hold,1.126221,0.000000,ResetBack,-12665.000000,-0.250000,LowGoal,915.000000,-2181.818182,Speed,772.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
03:26:41.746 PM 04/09/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-2.829743,-0.000000,-2.765577,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.833747,38.866253,TRUE,13.210678,-5.062119,0.000000,0.221527,-0.020111,0.000000,-0.050000,0.030000,0.059000,3.200000,-0.340000,-5.630000,-0.507061,Hold,1.138916,0.000000,ResetBack,-10329.000000,-0.250000,LowGoal,1372.500000,-2181.818182,Speed,1162.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
03:26:41.846 PM 04/09/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-3.651075,-0.000000,-3.574075,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.833747,38.866253,TRUE,13.222565,-5.063171,0.000000,0.186569,-0.029037,0.000000,0.009000,0.022000,-0.024000,3.180000,-0.370000,-5.680000,-0.521121,Hold,1.128418,0.000000,ResetBack,-10329.000000,-0.250000,LowGoal,1755.000000,-2181.818182,Speed,1492.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
03:26:41.946 PM 04/09/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-4.510906,-0.000000,-4.401823,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.833747,38.866253,TRUE,13.223648,-5.063568,0.000000,-0.045120,0.025238,0.000000,0.005000,0.108000,-0.031000,3.250000,-0.420000,-5.650000,-0.577995,Hold,1.127197,0.000000,ResetBack,-7601.000000,-0.250000,LowGoal,2040.000000,-2181.818182,Speed,1792.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
03:26:42.046 PM 04/09/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-5.357904,-0.000000,-5.223154,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.833747,38.866253,TRUE,13.222229,-5.057892,0.000000,-0.074203,0.173782,0.000000,-0.061000,0.233000,-0.095000,3.290000,-0.470000,-5.680000,-0.613557,Hold,1.122559,0.000000,ResetBack,-4292.000000,-0.250000,LowGoal,2130.000000,-2181.818182,Speed,2025.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
03:26:42.146 PM 04/09/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-6.236985,-0.000000,-6.115069,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.833747,38.866253,TRUE,13.217346,-5.042709,0.000000,-0.117981,0.388580,0.000000,-0.130000,0.029000,-0.085000,3.280000,-0.450000,-5.680000,-0.599002,Hold,1.066406,0.000000,ResetBack,-2294.000000,-0.250000,LowGoal,2107.500000,-2181.818182,Speed,2085.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
