Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right
08:16:23.014 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.442749,-0.000000,0.051333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.079773,0.000610,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.017000,0.940000,-62.490000,0.310000,-61.410272,ResetBack,-0.755615,-0.000049,ResetBack,0.000000,-0.250000,LowGoal,15.000000,-2181.818182,Speed,0.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:16:23.116 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.442749,-0.000000,0.051333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.079727,0.000580,0.000000,0.005310,-0.002975,0.000000,0.024000,0.020000,0.000000,0.930000,-62.490000,0.320000,-61.404713,ResetBack,-2.016846,-0.000049,ResetBack,0.000000,-0.250000,LowGoal,15.000000,-2181.818182,Speed,22.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:16:23.221 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.442749,-0.000000,0.051333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.078430,0.000565,0.000000,0.038376,0.002777,0.000000,-0.056000,0.026000,-0.054000,0.930000,-62.490000,0.320000,-61.433272,ResetBack,-2.470215,-0.000049,ResetBack,3330.000000,-0.250000,LowGoal,1237.500000,-2181.818182,Speed,547.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:16:23.320 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.442749,-0.000000,0.051333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.077820,0.001434,0.000000,-0.006210,0.010971,0.000000,0.064000,-0.034000,-0.077000,0.970000,-62.490000,0.250000,-61.417877,Reset,-2.566406,-0.000049,ResetBack,8375.000000,-0.250000,LowGoal,1807.500000,-2181.818182,Speed,1215.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:16:23.420 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.442749,-0.000000,0.051333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.077927,0.001846,0.000000,-0.020187,0.021393,0.000000,-0.109000,0.042000,0.023000,0.970000,-62.490000,0.380000,-61.418979,Hold,-2.618164,0.000000,ResetBack,14168.000000,-0.250000,LowGoal,1807.500000,-2181.818182,Speed,1755.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:16:23.523 AM 04/14/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,-0.436332,-0.000000,0.051333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.081467,0.003067,0.000000,-0.094849,0.022537,0.000000,-0.024000,0.041000,-0.071000,1.040000,-62.490000,0.250000,-61.423068,Hold,0.486084,0.000000,ResetBack,14168.000000,-0.250000,LowGoal,2280.000000,-2181.818182,Speed,2145.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:16:23.622 AM 04/14/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.436332,-0.000000,0.051333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.085403,0.003677,0.000000,-0.033722,-0.016602,0.000000,0.211000,0.030000,0.200000,1.060000,-62.510000,0.250000,-61.423068,Hold,0.541992,0.000000,ResetBack,26484.000000,-0.250000,LowGoal,2280.000000,-2181.818182,Speed,2205.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:16:23.723 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.436332,-0.000000,0.044917,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.080353,0.002579,0.000000,0.144745,-0.028625,0.000000,0.089000,-0.054000,0.237000,1.170000,-62.510000,0.390000,-61.404344,Hold,0.541992,0.000000,ResetBack,26484.000000,-0.250000,LowGoal,2190.000000,-2181.818182,Speed,2137.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:16:23.824 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.436332,-0.000000,0.044917,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.070236,-0.000687,0.000000,0.223724,-0.107086,0.000000,-0.021000,-0.142000,0.314000,1.080000,-62.490000,0.320000,-61.394777,Hold,0.541992,0.000000,ResetBack,27877.000000,-0.250000,LowGoal,2130.000000,-2181.818182,Speed,2100.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:16:23.924 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.436332,-0.000000,0.044917,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.058823,-0.006546,0.000000,0.252121,0.000000,0.000000,0.090000,-0.002000,0.214000,1.110000,-62.510000,0.350000,-61.407140,Hold,0.541992,0.000000,ResetBack,28296.000000,-0.250000,LowGoal,2145.000000,-2181.818182,Speed,2115.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:16:24.025 AM 04/14/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.436332,-0.000000,0.044917,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.053635,-0.006317,0.000000,-0.005600,-0.000305,0.000000,-0.024000,-0.024000,0.037000,1.120000,-62.500000,0.460000,-61.396805,Hold,0.541992,0.000000,ResetBack,28297.000000,-0.250000,LowGoal,2152.500000,-2181.818182,Speed,2130.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
