Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right
08:59:31.939 AM 04/14/2016,Teleop Enabled,10,TRUE,-1074360249,IMAQdx Open Camera.vi,-0.000000,0.564665,-0.000000,-0.571082,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,-0.037500,0.000000,0.000000,TRUE,9.064651,-2.167923,0.000000,0.000000,0.000000,0.000000,0.002000,-0.001000,0.007000,1.190000,-0.700000,0.310000,1.465476,ResetBack,1.679932,-0.000049,ResetBack,-30169.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,0.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,10,,,,,0.000000,0.000000
08:59:32.040 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.487666,-0.000000,-0.564665,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,-0.037500,0.000000,0.000000,TRUE,9.064911,-2.167648,0.000000,0.011765,0.000000,0.000000,-0.064000,-0.025000,-0.086000,1.110000,-0.680000,0.340000,1.528413,ResetBack,0.537598,-0.000049,ResetBack,-30169.000000,-0.250000,LowGoal,172.500000,-2181.818182,Speed,172.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,10,,,,,0.000000,0.000000
08:59:32.141 AM 04/14/2016,Teleop Enabled,5,FALSE,0,NO ERROR,-0.000000,0.487666,-0.000000,-0.558249,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,9.064911,-2.167648,0.000000,0.011765,0.000000,0.000000,-0.064000,-0.025000,-0.086000,1.110000,-0.680000,0.340000,1.580117,ResetBack,0.537598,-0.000049,ResetBack,-30169.000000,-0.250000,LowGoal,847.500000,-2181.818182,Speed,840.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,10,,,,,0.000000,0.000000
08:59:32.241 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.494082,-0.000000,-0.558249,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,9.062897,-2.171188,0.000000,-0.033569,-0.058411,0.000000,-0.112000,0.026000,-0.082000,1.120000,-0.700000,0.160000,1.527026,Reset,0.093018,0.000000,ResetBack,-20944.000000,-0.250000,LowGoal,1462.500000,-2181.818182,Speed,1320.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,10,,,,,0.000000,0.000000
08:59:32.341 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.519749,-0.000000,-0.558249,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,9.060852,-2.174377,0.000000,-0.036057,-0.071609,0.000000,-0.004000,-0.085000,0.108000,1.160000,-0.680000,0.140000,1.538328,Hold,0.036621,0.000000,ResetBack,-15796.000000,-0.250000,LowGoal,1875.000000,-2181.818182,Speed,1830.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,10,,,,,0.000000,0.000000
08:59:32.442 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.519749,-0.000000,-0.558249,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,9.059982,-2.180740,0.000000,-0.012344,-0.176300,0.000000,-0.004000,-0.085000,0.108000,1.140000,-0.680000,0.240000,1.555809,Hold,0.039307,0.000000,ResetBack,-11123.000000,-0.250000,LowGoal,2212.500000,-2181.818182,Speed,2182.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,10,,,,,0.000000,0.000000
08:59:32.546 AM 04/14/2016,Teleop Enabled,8,FALSE,0,NO ERROR,-0.000000,0.519749,-0.000000,-0.558249,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,9.060913,-2.195969,0.000000,0.050323,-0.296173,0.000000,-0.005000,-0.138000,0.276000,1.140000,-0.680000,0.240000,1.532665,Hold,0.039307,0.000000,ResetBack,-11123.000000,-0.250000,LowGoal,2235.000000,-2181.818182,Speed,2197.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,10,,,,,0.000000,0.000000
08:59:32.647 AM 04/14/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,0.519749,-0.000000,-0.558249,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,9.063705,-2.212601,0.000000,0.058746,-0.348633,0.000000,0.007000,-0.081000,-0.108000,1.160000,-0.700000,0.240000,1.537956,Hold,0.040039,0.000000,ResetBack,-4091.000000,-0.250000,LowGoal,2152.500000,-2181.818182,Speed,2122.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,10,,,,,0.000000,0.000000
08:59:32.748 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.299213,0.519749,0.299213,-0.558249,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,9.065247,-2.229202,0.000000,0.017654,-0.308044,0.000000,0.035000,0.007000,0.035000,1.190000,-0.700000,0.150000,1.533129,Hold,0.040283,0.000000,ResetBack,-4091.000000,-0.250000,LowGoal,2130.000000,-2181.818182,Speed,2100.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,10,,,,,0.000000,0.000000
08:59:32.849 AM 04/14/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.307087,0.198916,0.307087,-0.192500,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,9.072021,-2.232193,0.000000,0.228485,0.000000,0.000000,0.143000,0.018000,0.049000,1.190000,-0.700000,0.150000,1.770033,Hold,0.040283,0.000000,ResetBack,-2547.000000,-0.250000,LowGoal,2145.000000,-2181.818182,Speed,2115.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,10,,,,,0.000000,0.000000
