Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right
08:27:25.303 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.001205,0.000397,0.000000,0.000000,0.000000,0.000000,-0.001000,0.001000,0.008000,1.100000,-0.010000,0.160000,-0.125860,ResetBack,0.000000,-0.000049,ResetBack,-27478.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,0.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:25.403 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.001984,0.000610,0.000000,-0.026108,0.006439,0.000000,0.057000,-0.013000,0.035000,1.140000,-0.020000,0.120000,-0.058079,ResetBack,0.000000,-0.000049,ResetBack,-27284.000000,-0.250000,LowGoal,195.000000,-2181.818182,Speed,195.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:25.503 AM 04/14/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.002686,0.001053,0.000000,-0.002625,0.007202,0.000000,-0.002000,0.045000,0.052000,1.190000,-0.040000,0.160000,-0.029196,ResetBack,-0.741455,-0.000049,ResetBack,-27284.000000,-0.250000,LowGoal,892.500000,-2181.818182,Speed,855.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:25.603 AM 04/14/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.002625,0.001816,0.000000,0.003616,0.018127,0.000000,-0.068000,0.013000,0.013000,1.210000,-0.040000,0.120000,-0.037159,ResetBack,-1.103516,-0.000049,ResetBack,-24165.000000,-0.250000,LowGoal,1395.000000,-2181.818182,Speed,1440.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:25.704 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.002609,0.002625,0.000000,0.014801,0.008392,0.000000,0.112000,-0.054000,0.063000,1.270000,-0.040000,0.140000,-0.025234,Reset,-1.104248,-0.000049,ResetBack,-19594.000000,-0.250000,LowGoal,1920.000000,-2181.818182,Speed,1927.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:25.805 AM 04/14/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000610,0.002014,0.000000,0.115448,-0.029175,0.000000,0.074000,-0.003000,0.240000,1.170000,-0.050000,0.330000,-0.011918,Hold,-1.153564,0.000000,ResetBack,-14399.000000,-0.250000,LowGoal,2242.500000,-2181.818182,Speed,2190.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:25.906 AM 04/14/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.008621,-0.000031,0.000000,0.179062,-0.047531,0.000000,0.025000,-0.007000,0.123000,1.170000,-0.040000,0.280000,-0.011426,Hold,0.014160,0.000000,ResetBack,-8134.000000,-0.250000,LowGoal,2250.000000,-2181.818182,Speed,2190.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:26.007 AM 04/14/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.014404,0.000153,0.000000,0.002167,0.008255,0.000000,0.020000,0.042000,0.092000,1.210000,-0.040000,0.180000,-0.012180,Hold,0.021484,0.000000,ResetBack,-8134.000000,-0.250000,LowGoal,2175.000000,-2181.818182,Speed,2145.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:26.107 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.015427,0.000748,0.000000,0.041016,0.010574,0.000000,0.083000,-0.036000,0.003000,1.230000,-0.040000,0.260000,-0.009288,Hold,0.021484,0.000000,ResetBack,-1607.000000,-0.250000,LowGoal,2145.000000,-2181.818182,Speed,2122.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:26.207 AM 04/14/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.020386,-0.000214,0.000000,0.136047,-0.042847,0.000000,0.056000,-0.038000,-0.071000,1.220000,-0.050000,0.210000,-0.014534,Hold,0.021729,0.000000,ResetBack,3322.000000,-0.250000,LowGoal,2145.000000,-2181.818182,Speed,2137.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:26.308 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.029922,-0.004837,0.000000,0.177017,-0.107437,0.000000,0.048000,-0.047000,0.028000,1.170000,-0.050000,-0.070000,-0.025241,Hold,0.021729,0.000000,ResetBack,6064.000000,-0.250000,LowGoal,2160.000000,-2181.818182,Speed,2137.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:26.408 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.040054,-0.011871,0.000000,0.212952,-0.158463,0.000000,-0.001000,0.008000,0.123000,1.070000,-0.040000,-0.070000,-0.046189,Hold,0.021729,0.000000,ResetBack,7809.000000,-0.250000,LowGoal,2160.000000,-2181.818182,Speed,2145.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:26.509 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.051208,-0.020020,0.000000,0.235565,-0.150040,0.000000,0.053000,0.028000,0.181000,1.120000,-0.040000,-0.140000,-0.034043,Hold,0.021729,0.000000,ResetBack,8845.000000,-0.250000,LowGoal,2160.000000,-2181.818182,Speed,2145.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:26.609 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.064407,-0.023071,0.000000,0.274323,-0.016571,0.000000,-0.006000,-0.019000,0.223000,1.130000,-0.040000,-0.100000,-0.026329,Hold,0.021729,0.000000,Reset,8990.000000,-0.250000,LowGoal,2145.000000,-2181.818182,Speed,2137.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:26.709 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.064651,-0.023590,0.000000,0.002533,-0.018372,0.000000,-0.051000,-0.053000,0.185000,1.060000,-0.040000,0.020000,-0.032167,Hold,0.021973,0.000000,Reset,8990.000000,2.000000,LowGoal,2145.000000,-2181.818182,Speed,2130.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:26.809 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.062973,-0.025879,0.000000,-0.066040,-0.054138,0.000000,-0.007000,-0.047000,0.109000,1.150000,-0.040000,-0.150000,-0.027203,Hold,0.021973,0.000000,Hold,-64.000000,2.000000,LowGoal,2145.000000,-2181.818182,Speed,2137.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:26.910 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.059906,-0.030090,0.000000,-0.036865,-0.104752,0.000000,0.056000,-0.059000,0.067000,1.120000,-0.040000,0.140000,-0.030498,Hold,0.021973,0.000000,Hold,-170.000000,2.000000,LowGoal,2145.000000,-2181.818182,Speed,2137.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:27.011 AM 04/14/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.060226,-0.036545,0.000000,0.024277,-0.145905,0.000000,0.013000,-0.037000,0.088000,1.060000,-0.050000,0.370000,-0.041132,Hold,0.021973,0.000000,Hold,-170.000000,2.000000,LowGoal,2167.500000,-2181.818182,Speed,2137.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:27.111 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.058884,-0.046616,0.000000,-0.055511,-0.184479,0.000000,0.013000,-0.037000,0.088000,1.060000,-0.050000,0.370000,-0.041948,Hold,0.021973,0.000000,Hold,-170.000000,2.000000,LowGoal,2167.500000,-2181.818182,Speed,2145.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:27.211 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.055389,-0.050400,0.000000,0.000000,0.000000,0.000000,-0.082000,-0.007000,-0.001000,1.000000,-0.050000,0.230000,-0.025544,Hold,0.021973,0.000000,Hold,-170.000000,2.000000,LowGoal,2160.000000,-2181.818182,Speed,2145.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:27.311 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.053452,-0.050018,0.000000,-0.084335,0.017624,0.000000,-0.067000,0.009000,0.006000,0.940000,-0.050000,0.250000,-0.042584,Hold,0.021973,0.000000,Hold,-170.000000,2.000000,LowGoal,2167.500000,-2181.818182,Speed,2145.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:27.411 AM 04/14/2016,Teleop Enabled,11,FALSE,0,NO ERROR,0.181102,0.000000,0.181102,0.019250,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.045212,-0.049179,0.000000,-0.212784,0.000000,0.000000,-0.124000,0.041000,0.035000,1.020000,-0.050000,0.160000,-0.042464,Hold,0.021973,0.000000,Hold,-170.000000,2.000000,LowGoal,2167.500000,-2181.818182,Speed,2145.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:27.513 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,0.181102,0.154000,0.181102,0.256666,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.033005,-0.048981,0.000000,-0.258957,0.023819,0.000000,-0.040000,-0.025000,-0.002000,1.090000,-0.050000,-0.150000,-0.095397,Hold,0.021973,0.000000,Hold,-170.000000,2.000000,LowGoal,2167.500000,-2181.818182,Speed,2145.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
08:27:27.614 AM 04/14/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.211750,-0.000000,0.263083,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.018036,-0.045502,0.000000,-0.315567,0.112778,0.000000,-0.096000,-0.005000,-0.027000,0.990000,-0.110000,-0.520000,-0.310519,Hold,0.021973,0.000000,Hold,-170.000000,2.000000,LowGoal,2167.500000,-2181.818182,Speed,2137.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
