Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right
09:58:25.830 AM 04/14/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.189529,-1.210007,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.006000,4.260000,0.000000,-2.860000,0.052492,ResetBack,1.963623,-0.000049,ResetBack,-32581.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,0.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:58:25.930 AM 04/14/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,-0.160416,-0.000000,0.051333,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.189819,-1.210312,0.000000,0.009277,-0.014557,0.000000,0.000000,0.001000,0.006000,4.260000,0.000000,-2.860000,-0.088952,ResetBack,1.838135,-0.000049,ResetBack,-32226.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,0.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:58:26.031 AM 04/14/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,-0.243833,-0.000000,0.128333,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.189743,-1.211487,0.000000,-0.007843,-0.020569,0.000000,0.012000,0.008000,0.078000,4.340000,0.000000,-2.670000,0.029510,ResetBack,0.798096,-0.000049,ResetBack,-28558.000000,-0.250000,LowGoal,135.000000,-2181.818182,Speed,172.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:58:26.132 AM 04/14/2016,Teleop Enabled,13,FALSE,0,NO ERROR,-0.000000,-0.263083,-0.000000,0.154000,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.188538,-1.211700,0.000000,-0.039627,-0.008987,0.000000,-0.064000,0.021000,-0.050000,4.250000,0.080000,-2.890000,0.000100,Reset,0.158447,-0.000049,ResetBack,-28558.000000,-0.250000,LowGoal,825.000000,-2181.818182,Speed,847.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:58:26.233 AM 04/14/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.282333,-0.000000,0.160416,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.188538,-1.211700,0.000000,-0.039627,-0.008987,0.000000,-0.064000,0.021000,-0.050000,4.250000,0.080000,-2.890000,0.021306,Hold,-0.008789,0.000000,ResetBack,-23350.000000,-0.250000,LowGoal,1440.000000,-2181.818182,Speed,1342.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:58:26.333 AM 04/14/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,-0.288749,-0.000000,0.160416,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.182053,-1.216019,0.000000,-0.044968,-0.093124,0.000000,0.053000,-0.032000,0.195000,4.150000,0.110000,-3.010000,0.005157,Hold,0.001953,0.000000,ResetBack,-17963.000000,-0.250000,LowGoal,1942.500000,-2181.818182,Speed,1860.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:58:26.433 AM 04/14/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,-0.288749,-0.000000,0.160416,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.179703,-1.223358,0.000000,-0.034973,-0.180969,0.000000,-0.022000,-0.097000,0.192000,4.280000,0.110000,-3.040000,-0.002241,Hold,0.001953,0.000000,ResetBack,-11625.000000,-0.250000,LowGoal,2205.000000,-2181.818182,Speed,2205.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:58:26.533 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.288749,-0.000000,0.160416,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.179672,-1.235092,0.000000,0.000000,-0.266342,0.000000,0.099000,-0.103000,0.080000,4.260000,0.090000,-2.790000,0.001236,Hold,0.001953,0.000000,ResetBack,-4678.000000,-0.250000,LowGoal,2242.500000,-2181.818182,Speed,2205.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:58:26.633 AM 04/14/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.288749,-0.000000,0.166833,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.179672,-1.235092,0.000000,0.000000,-0.266342,0.000000,0.021000,-0.069000,-0.115000,4.260000,0.090000,-2.790000,0.008675,Hold,0.001953,0.000000,ResetBack,-1629.000000,-0.250000,LowGoal,2167.500000,-2181.818182,Speed,2130.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:58:26.733 AM 04/14/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.295166,-0.000000,0.192500,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,1.180359,-1.253891,0.000000,0.016220,-0.348541,0.000000,0.122000,-0.052000,0.104000,4.200000,0.090000,-2.960000,-0.019884,Hold,0.001953,0.000000,ResetBack,-1629.000000,-0.250000,LowGoal,2130.000000,-2181.818182,Speed,2115.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
