Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right
09:32:54.806 AM 04/14/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,-3.843574,-0.000000,4.003991,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-3.459915,8.500168,0.000000,0.000000,0.000000,0.000000,-0.009000,0.000000,0.014000,1.330000,-2.460000,-6.230000,-6.106131,ResetBack,2.395264,-0.000049,ResetBack,-37778.000000,-0.250000,LowGoal,45.000000,-2181.818182,Speed,37.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:32:54.906 AM 04/14/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-3.843574,-0.000000,4.003991,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-3.460159,8.500092,0.000000,-0.004715,0.000916,0.000000,-0.060000,-0.021000,-0.008000,1.320000,-2.460000,-6.310000,-6.118252,ResetBack,1.821777,-0.000049,ResetBack,-37027.000000,-0.250000,LowGoal,412.500000,-2181.818182,Speed,390.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:32:55.006 AM 04/14/2016,Teleop Enabled,8,FALSE,0,NO ERROR,-0.000000,-3.843574,-0.000000,4.003991,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-3.461151,8.499878,0.000000,-0.023727,-0.009659,0.000000,0.026000,0.015000,-0.031000,1.290000,-2.460000,-6.310000,-6.135726,ResetBack,1.561035,-0.000049,ResetBack,-36328.000000,-0.250000,LowGoal,825.000000,-2181.818182,Speed,780.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:32:55.106 AM 04/14/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-3.843574,-0.000000,4.003991,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-3.463715,8.499176,0.000000,-0.057053,-0.022827,0.000000,0.042000,0.018000,0.101000,1.320000,-2.460000,-6.340000,-6.138894,Reset,1.561035,-0.000049,ResetBack,-36328.000000,-0.250000,LowGoal,825.000000,-2181.818182,Speed,1065.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:32:55.206 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-3.849991,-0.000000,4.003991,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-3.465607,8.499008,0.000000,-0.013306,0.005219,0.000000,-0.068000,0.019000,-0.026000,1.340000,-2.460000,-6.250000,-6.150199,Hold,0.831543,0.000000,ResetBack,-35614.000000,-0.250000,LowGoal,1485.000000,-2181.818182,Speed,1365.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:32:55.306 AM 04/14/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-3.856408,-0.000000,4.003991,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-3.466507,8.499161,0.000000,-0.021622,0.000000,0.000000,0.089000,-0.018000,-0.052000,1.350000,-2.450000,-6.200000,-6.153920,Hold,-0.019531,0.000000,ResetBack,-35614.000000,-0.250000,LowGoal,1485.000000,-2181.818182,Speed,1365.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:32:55.407 AM 04/14/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-3.888491,-0.000000,4.003991,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-3.466003,8.499100,0.000000,0.013626,0.007339,0.000000,-0.026000,0.002000,-0.088000,1.330000,-2.420000,-6.030000,-6.120269,Hold,-0.019531,0.000000,ResetBack,-34147.000000,-0.250000,LowGoal,1965.000000,-2181.818182,Speed,1627.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:32:55.508 AM 04/14/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-3.888491,-0.000000,4.016824,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-3.465164,8.498444,0.000000,0.046021,-0.040741,0.000000,0.069000,-0.073000,0.077000,1.360000,-2.430000,-6.090000,-6.153490,Hold,-0.019531,0.000000,ResetBack,-32147.000000,-0.250000,LowGoal,1965.000000,-2181.818182,Speed,1995.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:32:55.608 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-3.888491,-0.000000,4.042491,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-3.462967,8.496048,0.000000,0.032394,-0.021347,0.000000,-0.111000,0.076000,0.000000,1.320000,-2.480000,-6.080000,-6.217077,Hold,-0.019531,0.000000,ResetBack,-29468.000000,-0.250000,LowGoal,2032.500000,-2181.818182,Speed,2032.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
09:32:55.708 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-3.894908,-0.000000,4.042491,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-3.462967,8.496887,0.000000,-0.013153,0.026550,0.000000,-0.009000,-0.029000,-0.090000,1.320000,-2.480000,-6.040000,-6.206189,Hold,-0.019531,0.000000,ResetBack,-26443.000000,-0.250000,LowGoal,2025.000000,-2181.818182,Speed,2032.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,0,,,,,0.000000,0.000000
