Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right
09:01:40.433 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.060883,-1.907196,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.001000,1.240000,-0.030000,-0.040000,-0.005704,ResetBack,1.994141,-0.000049,ResetBack,-33845.000000,-0.250000,Suck,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:40.533 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.060883,-1.907043,0.000000,0.000000,0.009521,0.000000,-0.010000,0.044000,0.008000,0.970000,0.040000,0.070000,-0.018218,ResetBack,0.615479,-0.000049,ResetBack,-32241.000000,-0.250000,Suck,0.000000,0.000000,Speed,-97.500000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:40.633 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.060608,-1.906128,0.000000,-0.020370,0.013611,0.000000,-0.119000,0.027000,-0.004000,0.970000,0.050000,0.120000,-0.008803,ResetBack,-0.430420,-0.000049,ResetBack,-26719.000000,-0.250000,Suck,0.000000,1818.181818,Speed,-135.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:40.733 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.057098,-1.905685,0.000000,-0.071625,0.003021,0.000000,0.004000,0.053000,0.062000,1.000000,0.040000,0.050000,-0.001253,ResetBack,-0.435547,-0.000049,ResetBack,-19749.000000,-0.250000,Suck,-75.000000,1818.181818,Speed,-157.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:40.836 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.053223,-1.904388,0.000000,-0.078644,0.033127,0.000000,-0.029000,-0.037000,0.040000,1.020000,0.060000,0.060000,0.007026,Reset,-0.435547,0.000000,ResetBack,-19749.000000,-0.250000,Suck,-690.000000,1818.181818,Speed,-615.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:40.936 AM 04/14/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.012833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.051727,-1.903305,0.000000,0.000000,0.013885,0.000000,-0.007000,0.072000,-0.001000,1.060000,0.050000,0.090000,0.014238,Hold,0.066406,0.000000,ResetBack,-14043.000000,-0.250000,Suck,-1237.500000,1818.181818,Speed,-1282.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:41.036 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.051788,-1.902451,0.000000,0.006027,0.000000,0.000000,-0.015000,0.032000,-0.022000,1.060000,0.040000,0.080000,0.011887,Hold,0.066650,0.000000,ResetBack,-9211.000000,-0.250000,Suck,-1770.000000,1818.181818,Speed,-1792.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:41.137 AM 04/14/2016,Teleop Enabled,6,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.051788,-1.902054,0.000000,-0.000458,0.007248,0.000000,-0.060000,-0.037000,-0.023000,1.090000,0.040000,0.050000,0.025733,Hold,0.066895,0.000000,ResetBack,-4784.000000,-0.250000,Suck,-1942.500000,1818.181818,Speed,-1912.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:41.239 AM 04/14/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.051270,-1.902313,0.000000,-0.003616,-0.014099,0.000000,-0.005000,-0.035000,0.024000,1.100000,0.040000,0.080000,0.018487,Hold,0.066895,0.000000,ResetBack,-703.000000,-0.250000,Suck,-1852.500000,1818.181818,Speed,-1822.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:41.340 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.050705,-1.902786,0.000000,-0.031784,0.002762,0.000000,-0.061000,-0.079000,0.018000,1.070000,0.040000,0.010000,0.001704,Hold,0.066895,0.000000,ResetBack,1580.000000,-0.250000,Suck,-1792.500000,1818.181818,Speed,-1770.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:41.441 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.048950,-1.903046,0.000000,-0.023468,0.003845,0.000000,0.058000,0.055000,-0.021000,1.070000,0.040000,0.080000,0.017574,Hold,0.067139,0.000000,ResetBack,1580.000000,-0.250000,Suck,-1777.500000,1818.181818,Speed,-1777.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:41.541 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.048111,-1.902603,0.000000,-0.020676,0.007919,0.000000,-0.018000,0.048000,0.037000,1.070000,0.040000,0.060000,0.023922,Hold,0.067139,0.000000,ResetBack,3008.000000,-0.250000,Suck,-1800.000000,1818.181818,Speed,-1800.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:41.642 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.048203,-1.901764,0.000000,-0.003006,0.017365,0.000000,0.000000,0.039000,0.041000,1.100000,0.040000,0.200000,0.014094,Hold,0.067139,0.000000,ResetBack,3247.000000,-0.250000,Suck,-1807.500000,1818.181818,Speed,-1800.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:41.743 AM 04/14/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.047928,-1.901550,0.000000,0.012863,-0.003616,0.000000,-0.011000,0.003000,-0.023000,1.070000,0.030000,0.300000,0.010885,Hold,0.067139,0.000000,Reset,3287.000000,2.000000,Suck,-1800.000000,1818.181818,Speed,-1800.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:41.844 AM 04/14/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.048233,-1.901413,0.000000,-0.018951,0.002899,0.000000,0.046000,0.060000,0.074000,1.040000,0.040000,0.050000,0.024088,Hold,0.067139,0.000000,Hold,-184.000000,2.000000,Suck,-1792.500000,1818.181818,Speed,-1792.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:41.945 AM 04/14/2016,Teleop Enabled,8,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.047928,-1.900406,0.000000,0.009598,0.023605,0.000000,-0.066000,-0.002000,0.015000,1.070000,0.040000,0.110000,0.019495,Hold,0.067139,0.000000,Hold,-181.000000,2.000000,Suck,-1792.500000,1818.181818,Speed,-1800.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:42.045 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.046463,-1.898682,0.000000,-0.043335,0.021652,0.000000,0.011000,0.043000,0.107000,1.100000,0.040000,0.010000,0.009749,Hold,0.067139,0.000000,Hold,-181.000000,2.000000,Suck,-1800.000000,1818.181818,Speed,-1800.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:42.145 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.044952,-1.896988,0.000000,-0.035294,0.037155,0.000000,0.017000,-0.015000,-0.142000,1.150000,0.030000,-0.010000,0.009436,Hold,0.067139,0.000000,Hold,-181.000000,2.000000,Suck,-1792.500000,1818.181818,Speed,-1792.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:42.245 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.043991,-1.895477,0.000000,0.013550,0.027161,0.000000,-0.124000,0.016000,-0.102000,1.140000,0.020000,0.140000,0.000582,Hold,0.067139,0.000000,Hold,-181.000000,2.000000,Suck,-1800.000000,1818.181818,Speed,-1800.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:42.345 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.043869,-1.895081,0.000000,0.002365,0.013184,0.000000,0.029000,-0.005000,-0.004000,1.100000,0.020000,0.130000,0.005594,Hold,0.067383,0.000000,Hold,-180.000000,2.000000,Suck,-1792.500000,1818.181818,Speed,-1800.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:42.446 AM 04/14/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.044373,-1.894836,0.000000,0.006241,0.005981,0.000000,-0.086000,0.027000,-0.015000,1.120000,0.020000,0.130000,0.002499,Hold,0.067383,0.000000,Hold,-180.000000,2.000000,Suck,-1792.500000,1818.181818,Speed,-1792.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:42.547 AM 04/14/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.042679,-1.895554,0.000000,-0.043274,-0.016312,0.000000,-0.005000,0.028000,0.038000,1.110000,0.020000,0.040000,0.016659,Hold,0.067383,0.000000,Hold,-180.000000,2.000000,Suck,-1792.500000,1818.181818,Speed,-1792.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:42.648 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.040527,-1.896591,0.000000,0.000000,-0.013763,0.000000,-0.063000,0.013000,-0.143000,1.140000,0.020000,-0.050000,0.012262,Hold,0.067383,0.000000,Hold,-180.000000,2.000000,Suck,-1792.500000,1818.181818,Speed,-1800.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:42.748 AM 04/14/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.040649,-1.897324,0.000000,0.005981,-0.014450,0.000000,-0.042000,0.067000,0.124000,1.190000,0.030000,-0.100000,0.000072,Hold,0.067383,0.000000,Hold,-179.000000,2.000000,Suck,-1792.500000,1818.181818,Speed,-1800.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
09:01:42.848 AM 04/14/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,-0.000000,0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,-0.072500,1.102500,TRUE,8.040512,-1.897263,0.000000,0.003098,-0.002655,0.000000,0.006000,0.087000,0.022000,1.210000,0.020000,0.000000,0.009698,Hold,0.067383,0.000000,Hold,-179.000000,2.000000,Suck,-1800.000000,1818.181818,Speed,-1792.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000
