Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right, Vision After Offset
06:58:25.638 PM 04/16/2016,Autonomous Enabled,9,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,0.000000,-0.006417,-0.000000,0.096250,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.001236,-0.000320,0.000000,-0.019592,0.000000,0.000000,0.001000,0.001000,-0.005000,1.580000,-1.520000,-0.150000,-14.030314,ResetBack,-0.657959,-0.000049,ResetBack,0.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,15.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
06:58:25.738 PM 04/16/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,-0.006417,-0.000000,0.096250,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.000717,-0.000336,0.000000,-0.042542,-0.006409,0.000000,-0.119000,-0.002000,0.058000,1.620000,-1.520000,-0.190000,-14.041616,ResetBack,-1.057373,-0.000049,ResetBack,2710.000000,-0.250000,LowGoal,180.000000,-2181.818182,Speed,487.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
06:58:25.838 PM 04/16/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,-0.006417,-0.000000,0.096250,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.001999,-0.000824,0.000000,-0.029449,-0.021362,0.000000,0.048000,0.027000,0.113000,1.630000,-1.510000,-0.180000,-14.057335,ResetBack,-1.057373,-0.000049,ResetBack,11436.000000,-0.250000,LowGoal,780.000000,-2181.818182,Speed,1155.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
06:58:25.938 PM 04/16/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,-0.006417,-0.000000,0.096250,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.003876,-0.001541,0.000000,-0.044159,0.010727,0.000000,-0.007000,-0.051000,-0.074000,1.590000,-1.510000,-0.090000,-14.075384,Reset,-1.057373,0.000000,ResetBack,20414.000000,-0.250000,LowGoal,1312.500000,-2181.818182,Speed,1695.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
06:58:26.040 PM 04/16/2016,Autonomous Enabled,7,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,-0.006417,-0.000000,0.096250,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.005753,-0.000168,0.000000,-0.025375,0.069901,0.000000,0.019000,0.000000,-0.105000,1.590000,-1.510000,-0.090000,-14.087299,Hold,0.040527,0.000000,ResetBack,23937.000000,-0.250000,LowGoal,1747.500000,-2181.818182,Speed,2115.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
06:58:26.145 PM 04/16/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,-0.006417,-0.000000,0.096250,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.007828,0.006851,0.000000,-0.066376,0.186691,0.000000,-0.085000,0.081000,-0.109000,1.570000,-1.520000,-0.050000,-14.103555,Hold,0.040771,0.000000,ResetBack,24101.000000,-0.250000,LowGoal,2100.000000,-2181.818182,Speed,2212.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
06:58:26.246 PM 04/16/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,-0.006417,-0.000000,0.096250,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.011780,0.019669,0.000000,-0.080215,0.305267,0.000000,-0.085000,0.081000,-0.109000,1.560000,-1.520000,0.020000,-14.116392,Hold,0.040771,0.000000,ResetBack,24209.000000,-0.250000,LowGoal,2190.000000,-2181.818182,Speed,2145.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
06:58:26.346 PM 04/16/2016,Autonomous Enabled,17,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,-0.006417,-0.000000,0.096250,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.017822,0.035828,0.000000,-0.134201,0.338409,0.000000,0.011000,-0.021000,-0.005000,1.610000,-1.520000,-0.040000,-14.127274,Hold,0.040771,0.000000,ResetBack,24303.000000,-0.250000,LowGoal,2115.000000,-2181.818182,Speed,2115.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
06:58:26.446 PM 04/16/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,-0.006417,-0.000000,0.096250,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.024536,0.053055,0.000000,-0.135071,0.353668,0.000000,-0.004000,-0.065000,-0.031000,1.630000,-1.520000,-0.100000,-14.140345,Hold,0.040771,0.000000,ResetBack,24303.000000,-0.250000,LowGoal,2055.000000,-2181.818182,Speed,2122.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
06:58:26.546 PM 04/16/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_32.bee,0.000000,-0.006417,-0.000000,0.096250,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.029907,0.059753,0.000000,-0.127899,-0.005753,0.000000,-0.004000,-0.065000,-0.031000,1.660000,-1.510000,-0.170000,-14.157221,Hold,0.040771,0.000000,ResetBack,24317.000000,-0.250000,LowGoal,2062.500000,-2181.818182,Speed,2122.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,33,Read: /home/lvuser/scripts/auto_33.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
