Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right, Vision After Offset
07:13:56.666 PM 04/15/2016,Autonomous Enabled,11,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008000,1.370000,-0.840000,0.360000,4.280377,ResetBack,-0.250000,-0.000049,ResetBack,0.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,15.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,53,Read: /home/lvuser/scripts/auto_53.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
07:13:56.766 PM 04/15/2016,Autonomous Enabled,12,FALSE,0,NO ERROR,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000183,0.000000,0.000000,0.012924,0.000000,0.000000,0.007000,-0.048000,0.085000,1.370000,-0.840000,0.410000,4.286549,ResetBack,-0.323486,-0.000049,ResetBack,3798.000000,-0.250000,LowGoal,585.000000,-2181.818182,Speed,495.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,53,Read: /home/lvuser/scripts/auto_53.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
07:13:56.866 PM 04/15/2016,Autonomous Enabled,10,FALSE,0,NO ERROR,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000198,-0.000641,0.000000,-0.005615,-0.016876,0.000000,0.021000,-0.048000,0.034000,1.370000,-0.840000,0.430000,4.294812,ResetBack,-0.325684,-0.000049,ResetBack,6156.000000,-0.250000,LowGoal,1147.500000,-2181.818182,Speed,1162.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,53,Read: /home/lvuser/scripts/auto_53.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
07:13:56.967 PM 04/15/2016,Autonomous Enabled,10,FALSE,0,NO ERROR,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000275,-0.001816,0.000000,0.005310,-0.021820,0.000000,-0.029000,0.034000,-0.008000,1.380000,-0.840000,0.420000,4.300963,Reset,-0.350830,-0.000049,ResetBack,6167.000000,-0.250000,LowGoal,1740.000000,-2181.818182,Speed,1702.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,53,Read: /home/lvuser/scripts/auto_53.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
07:13:57.068 PM 04/15/2016,Autonomous Enabled,10,FALSE,0,NO ERROR,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000137,-0.002426,0.000000,-0.001984,-0.010986,0.000000,0.045000,0.017000,0.116000,1.390000,-0.850000,0.390000,4.292460,Hold,-0.350830,0.000000,ResetBack,6167.000000,-0.250000,LowGoal,2167.500000,-2181.818182,Speed,2115.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,53,Read: /home/lvuser/scripts/auto_53.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
07:13:57.170 PM 04/15/2016,Autonomous Enabled,13,FALSE,0,NO ERROR,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000977,-0.002548,0.000000,0.017029,0.008392,0.000000,-0.014000,0.067000,0.045000,1.370000,-0.850000,0.380000,4.301222,Hold,0.359863,0.000000,ResetBack,6444.000000,-0.250000,LowGoal,2265.000000,-2181.818182,Speed,2220.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,53,Read: /home/lvuser/scripts/auto_53.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
07:13:57.272 PM 04/15/2016,Autonomous Enabled,11,FALSE,0,NO ERROR,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.001907,-0.001373,0.000000,0.022400,0.035568,0.000000,-0.095000,-0.042000,-0.082000,1.380000,-0.840000,0.480000,4.313735,Hold,0.359863,0.000000,ResetBack,6593.000000,-0.250000,LowGoal,2175.000000,-2181.818182,Speed,2145.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,53,Read: /home/lvuser/scripts/auto_53.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
07:13:57.373 PM 04/15/2016,Autonomous Enabled,11,FALSE,0,NO ERROR,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.001190,-0.000046,0.000000,-0.040497,0.033203,0.000000,-0.063000,0.093000,-0.001000,1.350000,-0.850000,0.510000,4.324500,Hold,0.359863,0.000000,ResetBack,6632.000000,-0.250000,LowGoal,2122.500000,-2181.818182,Speed,2085.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,53,Read: /home/lvuser/scripts/auto_53.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
07:13:57.472 PM 04/15/2016,Autonomous Enabled,10,FALSE,0,NO ERROR,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.001633,0.002365,0.000000,-0.064285,0.043839,0.000000,0.006000,-0.021000,-0.136000,1.320000,-0.850000,0.540000,4.327846,Hold,0.359863,0.000000,ResetBack,6654.000000,-0.250000,LowGoal,2122.500000,-2181.818182,Speed,2100.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,53,Read: /home/lvuser/scripts/auto_53.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
07:13:57.573 PM 04/15/2016,Autonomous Enabled,10,FALSE,0,NO ERROR,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.004715,0.004913,0.000000,-0.045929,0.064972,0.000000,0.069000,-0.139000,0.072000,1.330000,-0.850000,0.630000,4.352271,Hold,0.359863,0.000000,ResetBack,6674.000000,-0.250000,LowGoal,2137.500000,-2181.818182,Speed,2115.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,53,Read: /home/lvuser/scripts/auto_53.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
