Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right, Vision After Offset
05:04:06.429 PM 04/15/2016,Autonomous Enabled,11,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,0.000000,0.000000,-0.000000,0.000000,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000443,-0.000031,0.000000,0.012802,-0.003433,0.000000,0.090000,0.011000,0.011000,1.650000,-0.770000,-0.020000,-0.003573,ResetBack,0.000000,-0.000049,ResetBack,0.000000,-0.250000,LowGoal,112.500000,0.000000,Speed,0.000000,0.000000,Speed,Off,Off,0.000000,FALSE,27,Read: /home/lvuser/scripts/auto_27.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
05:04:06.530 PM 04/15/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_22.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000656,-0.000351,0.000000,0.006363,-0.009384,0.000000,-0.007000,-0.019000,-0.020000,1.670000,0.000000,-0.030000,-0.006847,ResetBack,-0.182129,-0.000049,ResetBack,2736.000000,-0.250000,LowGoal,112.500000,0.000000,Speed,112.500000,0.000000,Speed,Off,Off,0.000000,FALSE,27,Read: /home/lvuser/scripts/auto_27.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
05:04:06.630 PM 04/15/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_22.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000656,-0.000351,0.000000,0.006363,-0.009384,0.000000,0.000000,0.028000,0.040000,1.660000,0.000000,-0.030000,0.009422,ResetBack,-0.270996,-0.000049,ResetBack,10766.000000,-0.250000,LowGoal,210.000000,-2181.818182,Speed,247.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,27,Read: /home/lvuser/scripts/auto_27.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
05:04:06.729 PM 04/15/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_22.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.001923,-0.000702,0.000000,0.039413,0.000000,0.000000,-0.018000,0.009000,0.003000,1.650000,0.020000,0.030000,0.009422,ResetBack,-0.271729,-0.000049,ResetBack,10766.000000,-0.250000,LowGoal,210.000000,-2181.818182,Speed,217.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,27,Read: /home/lvuser/scripts/auto_27.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
05:04:06.832 PM 04/15/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_22.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.003967,-0.000580,0.000000,0.040146,0.000351,0.000000,-0.049000,-0.034000,-0.007000,1.650000,0.000000,0.040000,-0.019685,Hold,-0.271729,0.000000,ResetBack,11963.000000,-0.250000,LowGoal,742.500000,-2181.818182,Speed,720.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,27,Read: /home/lvuser/scripts/auto_27.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
05:04:06.933 PM 04/15/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_22.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.004288,-0.000229,0.000000,-0.007874,0.008530,0.000000,-0.062000,-0.042000,0.031000,1.720000,0.000000,-0.090000,-0.021809,Hold,0.174316,0.000000,ResetBack,11963.000000,-0.250000,LowGoal,1245.000000,-2181.818182,Speed,1312.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,27,Read: /home/lvuser/scripts/auto_27.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
05:04:07.033 PM 04/15/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_22.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.003983,-0.001205,0.000000,0.000336,-0.044174,0.000000,-0.027000,0.013000,0.066000,1.690000,0.000000,-0.060000,-0.023399,Hold,0.174561,0.000000,ResetBack,11963.000000,-0.250000,LowGoal,1777.500000,-2181.818182,Speed,1807.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,27,Read: /home/lvuser/scripts/auto_27.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
05:04:07.133 PM 04/15/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_22.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.004547,-0.003006,0.000000,0.016159,-0.018936,0.000000,-0.051000,-0.005000,0.014000,1.690000,0.000000,-0.050000,-0.027534,Hold,0.174561,0.000000,ResetBack,11965.000000,-0.250000,LowGoal,2145.000000,-2181.818182,Speed,2152.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,27,Read: /home/lvuser/scripts/auto_27.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
05:04:07.233 PM 04/15/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_22.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.004532,-0.003525,0.000000,0.001297,-0.003220,0.000000,0.058000,-0.040000,-0.018000,1.680000,0.000000,-0.050000,-0.046967,Hold,0.174561,0.000000,ResetBack,12040.000000,-0.250000,LowGoal,2205.000000,-2181.818182,Speed,2212.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,27,Read: /home/lvuser/scripts/auto_27.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
05:04:07.333 PM 04/15/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_22.bee,0.000000,0.000000,-0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.004242,-0.002991,0.000000,-0.031357,0.025253,0.000000,0.053000,0.053000,-0.017000,1.730000,0.000000,-0.180000,-0.053628,Hold,0.174561,0.000000,ResetBack,12099.000000,-0.250000,LowGoal,2130.000000,-2181.818182,Speed,2145.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,27,Read: /home/lvuser/scripts/auto_27.bee,File good!,WAIT 1500,WAIT,0.000000,0.000000,-0.033000
