Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
08:20:52.472 AM 03/25/2016,Teleop Enabled,10,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,-0.000000,0.057750,0.000000,-0.282333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.513336,-4.521591,0.000000,0.000000,0.000000,0.000000,-0.002000,-0.006000,0.007000,0.000000,-0.070000,1.460000,-0.001002,ResetBack,1.741211,-0.000049,ResetBack,-201.000000,-0.250000,Empty,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:20:52.573 AM 03/25/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.057750,0.000000,-0.282333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.513336,-4.521591,0.000000,0.000000,0.000000,0.000000,-0.003000,0.001000,0.000000,0.000000,-0.080000,1.450000,-0.019540,ResetBack,0.735352,-0.000049,ResetBack,-201.000000,-0.250000,Suck,0.000000,2400.000000,Speed,0.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:20:52.674 AM 03/25/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,0.057750,0.000000,-0.282333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.513016,-4.521515,0.000000,-0.016144,-0.003433,0.000000,0.090000,-0.147000,-0.045000,0.000000,-0.090000,1.550000,-0.029210,ResetBack,0.430664,-0.000049,ResetBack,-199.000000,-0.250000,Suck,-97.500000,2400.000000,Speed,-60.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:20:52.774 AM 03/25/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.057750,0.000000,-0.282333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.512787,-4.522766,0.000000,-0.003189,-0.018082,0.000000,-0.097000,0.059000,0.029000,0.000000,-0.100000,1.560000,-0.029282,Reset,0.430176,0.000000,ResetBack,-199.000000,-0.250000,Suck,-585.000000,2400.000000,Speed,-660.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:20:52.874 AM 03/25/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.057750,0.000000,-0.282333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.512497,-4.524094,0.000000,-0.005875,-0.029297,0.000000,-0.018000,0.104000,-0.019000,0.000000,-0.130000,1.550000,-0.023798,Hold,0.016846,0.000000,ResetBack,-199.000000,-0.250000,Suck,-1237.500000,2400.000000,Speed,-1335.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:20:52.974 AM 03/25/2016,Teleop Enabled,8,FALSE,0,NO ERROR,-0.000000,0.057750,0.000000,-0.282333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.511536,-4.524734,0.000000,-0.025085,-0.004959,0.000000,-0.017000,-0.016000,-0.080000,0.000000,-0.190000,1.530000,-0.025120,Hold,0.017090,0.000000,ResetBack,-199.000000,-0.250000,Suck,-1777.500000,2400.000000,Speed,-1800.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:20:53.075 AM 03/25/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.057750,0.000000,-0.282333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.508865,-4.525009,0.000000,-0.084335,0.004181,0.000000,-0.125000,0.068000,-0.050000,0.000000,-0.180000,1.410000,-0.030907,Hold,0.017090,0.000000,ResetBack,-199.000000,-0.250000,Suck,-2220.000000,2400.000000,Speed,-2355.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:20:53.176 AM 03/25/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.057750,0.000000,-0.282333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.503479,-4.525604,0.000000,-0.110519,-0.044693,0.000000,-0.086000,0.100000,-0.106000,0.000000,-0.220000,1.320000,-0.017626,Hold,0.017334,0.000000,ResetBack,-199.000000,-0.250000,Suck,-2475.000000,2400.000000,Speed,-2520.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:20:53.275 AM 03/25/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.057750,0.000000,-0.282333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.501450,-4.527222,0.000000,0.042053,-0.073822,0.000000,-0.027000,-0.097000,0.148000,0.000000,-0.230000,1.350000,-0.016135,Hold,0.017334,50.000000,ResetBack,-199.000000,-0.250000,Suck,-2460.000000,2400.000000,Speed,-2467.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:20:53.376 AM 03/25/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.057750,0.000000,-0.282333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.503220,-4.530136,0.000000,0.007034,-0.002945,0.000000,0.063000,-0.006000,-0.188000,0.000000,-0.200000,1.360000,-0.030305,Hold,3.066406,50.000000,ResetBack,-199.000000,-0.250000,Suck,-2400.000000,2400.000000,Speed,-2400.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
