Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
06:08:21.099 PM 03/25/2016,Autonomous Enabled,9,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002000,0.012000,-0.350000,0.120000,1.430000,-1.292298,ResetBack,0.000000,-0.000049,ResetBack,0.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,0.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
06:08:21.199 PM 03/25/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_11.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000031,0.000443,0.000000,0.007324,0.000000,0.000000,-0.108000,0.036000,0.047000,-0.350000,0.100000,1.440000,-1.306413,ResetBack,-0.514648,-0.000049,ResetBack,503.000000,-0.250000,LowGoal,67.500000,-2181.818182,Speed,97.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
06:08:21.299 PM 03/25/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_11.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.000626,0.001160,0.000000,-0.019516,0.034760,0.000000,-0.038000,-0.021000,-0.048000,-0.360000,0.120000,1.490000,-1.303562,ResetBack,-0.558350,-0.000049,ResetBack,3375.000000,-0.250000,LowGoal,637.500000,-2181.818182,Speed,742.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
06:08:21.400 PM 03/25/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_11.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.002197,0.004242,0.000000,-0.031235,0.065048,0.000000,-0.041000,0.070000,0.030000,-0.350000,0.030000,1.520000,-1.295744,Reset,-0.558838,0.000000,ResetBack,7376.000000,-0.250000,LowGoal,1155.000000,-2181.818182,Speed,1395.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
06:08:21.500 PM 03/25/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_11.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.001999,0.007553,0.000000,0.013931,0.060577,0.000000,-0.012000,-0.028000,0.025000,-0.350000,0.020000,1.620000,-1.295311,Hold,0.295654,0.000000,ResetBack,11886.000000,-0.250000,LowGoal,1717.500000,-2181.818182,Speed,1942.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
06:08:21.600 PM 03/25/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_11.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.002136,0.010666,0.000000,-0.000580,0.065598,0.000000,-0.026000,0.059000,0.034000,-0.360000,0.150000,1.660000,-1.298774,Hold,0.295654,0.000000,ResetBack,17561.000000,-0.250000,LowGoal,2160.000000,-2181.818182,Speed,2250.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
06:08:21.702 PM 03/25/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_11.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.002136,0.010666,0.000000,-0.000580,0.065598,0.000000,0.023000,0.047000,-0.208000,-0.360000,0.190000,1.690000,-1.287500,Hold,0.295654,0.000000,ResetBack,24446.000000,-0.250000,LowGoal,2272.500000,-2181.818182,Speed,2242.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
06:08:21.804 PM 03/25/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_11.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.003586,0.015472,0.000000,-0.074661,0.072830,0.000000,-0.101000,0.042000,-0.119000,-0.350000,-0.110000,1.830000,-1.267402,Hold,0.295654,0.000000,ResetBack,24446.000000,-0.250000,LowGoal,2145.000000,-2181.818182,Speed,2130.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
06:08:21.904 PM 03/25/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_11.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.007751,0.016068,0.000000,-0.079666,-0.001846,0.000000,-0.135000,-0.083000,-0.137000,-0.350000,-0.020000,1.780000,-1.272008,Hold,0.295654,0.000000,ResetBack,31996.000000,-0.250000,LowGoal,2062.500000,-2181.818182,Speed,2115.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
06:08:22.004 PM 03/25/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_11.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.012512,0.014679,0.000000,-0.096359,-0.050629,0.000000,-0.035000,-0.152000,0.094000,-0.340000,-0.170000,1.830000,-1.286704,Hold,0.295654,0.000000,ResetBack,36285.000000,-0.250000,LowGoal,2115.000000,-2181.818182,Speed,2130.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
