Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
11:43:01.272 AM 03/25/2016,Teleop Enabled,11,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,-0.000000,0.064167,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.079346,-0.048828,0.000000,0.000000,0.000000,0.000000,0.000000,0.004000,0.003000,0.230000,-0.270000,2.300000,-5.126747,ResetBack,0.395508,-0.000049,ResetBack,24316.000000,-0.250000,Suck,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,10,,,,
11:43:01.373 AM 03/25/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.064167,0.000000,-0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.079590,-0.048752,0.000000,-0.022415,0.008575,0.000000,-0.187000,0.088000,0.185000,0.210000,-0.340000,2.350000,-5.155603,ResetBack,0.140869,-0.000049,ResetBack,24316.000000,-0.250000,Suck,0.000000,2400.000000,Speed,0.000000,2400.000000,Speed,Off,On,0.000000,FALSE,10,,,,
11:43:01.474 AM 03/25/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.064167,0.000000,-0.019250,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.080887,-0.048309,0.000000,-0.014465,0.013992,0.000000,-0.044000,-0.010000,-0.049000,0.220000,-0.310000,2.350000,-5.153981,ResetBack,0.127441,-0.000049,ResetBack,25517.000000,-0.250000,Suck,-82.500000,2400.000000,Speed,-67.500000,2400.000000,Speed,Off,On,0.000000,FALSE,10,,,,
11:43:01.575 AM 03/25/2016,Teleop Enabled,11,FALSE,0,NO ERROR,0.000000,0.064167,-0.000000,-0.019250,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.083145,-0.048279,0.000000,-0.050812,-0.004623,0.000000,0.006000,0.044000,0.203000,0.220000,-0.400000,2.390000,-5.146356,ResetBack,0.126465,-0.000049,ResetBack,27853.000000,-0.250000,Suck,-577.500000,2400.000000,Speed,-675.000000,2400.000000,Speed,Off,On,0.000000,TRUE,10,,,,
11:43:01.675 AM 03/25/2016,Teleop Enabled,11,FALSE,0,NO ERROR,0.000000,0.064167,-0.000000,-0.019250,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.082336,-0.048523,0.000000,0.028778,0.000000,0.000000,-0.061000,0.007000,-0.033000,0.220000,-0.380000,2.400000,-5.157978,Reset,0.125000,0.000000,ResetBack,30552.000000,-0.250000,Suck,-1275.000000,2400.000000,Speed,-1222.500000,2400.000000,Speed,Off,On,0.000000,TRUE,10,,,,
11:43:01.775 AM 03/25/2016,Teleop Enabled,11,FALSE,0,NO ERROR,0.000000,0.064167,-0.000000,-0.019250,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.080765,-0.048660,0.000000,0.032928,-0.014175,0.000000,-0.064000,-0.053000,0.093000,0.220000,-0.480000,2.440000,-5.098360,Hold,0.016113,0.000000,ResetBack,33489.000000,-0.250000,Suck,-1852.500000,2400.000000,Speed,-1747.500000,2400.000000,Speed,Off,On,0.000000,TRUE,10,,,,
11:43:01.875 AM 03/25/2016,Teleop Enabled,10,FALSE,0,NO ERROR,0.000000,0.064167,-0.000000,-0.019250,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.080750,-0.052902,0.000000,0.003372,-0.142334,0.000000,0.061000,-0.220000,-0.074000,0.230000,-0.550000,2.510000,-5.092528,Hold,0.016357,0.000000,ResetBack,37240.000000,-0.250000,Suck,-2310.000000,2400.000000,Speed,-1972.500000,2400.000000,Speed,Off,On,0.000000,TRUE,10,,,,
11:43:01.974 AM 03/25/2016,Teleop Enabled,9,FALSE,0,NO ERROR,0.000000,0.064167,-0.000000,-0.019250,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.080170,-0.060532,0.000000,0.008896,-0.082214,0.000000,0.123000,-0.005000,0.076000,0.230000,-0.430000,2.440000,-5.093943,Hold,0.016602,0.000000,ResetBack,37240.000000,-0.250000,Suck,-2475.000000,2400.000000,Speed,-2100.000000,2400.000000,Speed,Off,On,0.000000,TRUE,10,,,,
11:43:02.074 AM 03/25/2016,Teleop Enabled,10,FALSE,0,NO ERROR,0.000000,0.064167,-0.000000,-0.019250,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.078308,-0.061050,0.000000,0.052582,0.032272,0.000000,0.017000,0.295000,-0.132000,0.230000,-0.420000,2.330000,-5.091165,Hold,0.016602,0.000000,ResetBack,46874.000000,-0.250000,Suck,-2430.000000,2400.000000,Speed,-2092.500000,2400.000000,Speed,Off,On,0.000000,TRUE,10,,,,
11:43:02.175 AM 03/25/2016,Teleop Enabled,10,FALSE,0,NO ERROR,0.000000,0.064167,-0.000000,-0.019250,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.076462,-0.055115,0.000000,0.008163,0.000000,0.000000,0.066000,-0.195000,-0.015000,0.230000,-0.520000,2.380000,-5.105066,Hold,0.016846,0.000000,ResetBack,46874.000000,-0.250000,Suck,-2377.500000,2400.000000,Speed,-2010.000000,2400.000000,Speed,Off,On,0.000000,TRUE,10,,,,
11:43:02.275 AM 03/25/2016,Teleop Enabled,11,FALSE,0,NO ERROR,0.000000,0.064167,-0.000000,-0.019250,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.074554,-0.059540,0.000000,0.068512,-0.150589,0.000000,0.020000,0.124000,-0.076000,0.220000,-0.430000,2.320000,-5.113583,Hold,0.016846,0.000000,ResetBack,52562.000000,-0.250000,Suck,-2370.000000,2400.000000,Speed,-1942.500000,2400.000000,Speed,Off,On,0.000000,TRUE,10,,,,
