Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
04:40:51.224 PM 03/25/2016,Teleop Enabled,11,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.016052,0.061768,0.000000,0.000000,0.000000,0.000000,-0.002000,0.013000,0.004000,-0.210000,0.150000,1.150000,-0.633252,ResetBack,-0.001221,-0.000049,ResetBack,0.000000,-0.250000,Suck,0.000000,0.000000,Speed,0.000000,0.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:51.325 PM 03/25/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.016052,0.061768,0.000000,0.000000,0.000000,0.000000,-0.045000,-0.006000,-0.065000,-0.200000,0.100000,1.170000,-0.618098,ResetBack,-1.225830,-0.000049,ResetBack,4498.000000,-0.250000,Suck,0.000000,2400.000000,Speed,0.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:51.425 PM 03/25/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.016663,0.062195,0.000000,-0.010086,0.015411,0.000000,0.039000,0.047000,0.037000,-0.180000,0.040000,1.150000,-0.610848,ResetBack,-1.393555,-0.000049,ResetBack,8834.000000,-0.250000,Suck,-30.000000,2400.000000,Speed,-90.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:51.526 PM 03/25/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.017639,0.063431,0.000000,-0.013123,0.035309,0.000000,-0.076000,-0.024000,0.045000,-0.170000,-0.060000,1.130000,-0.624721,ResetBack,-1.393555,-0.000049,ResetBack,8834.000000,-0.250000,Suck,-232.500000,2400.000000,Speed,-757.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:51.626 PM 03/25/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.017609,0.063660,0.000000,0.019363,-0.016647,0.000000,0.060000,-0.007000,0.012000,-0.160000,0.070000,1.060000,-0.619588,Reset,-1.393555,0.000000,ResetBack,9688.000000,-0.250000,Suck,-667.500000,2400.000000,Speed,-1395.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:51.728 PM 03/25/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.017456,0.063766,0.000000,-0.023666,0.019821,0.000000,0.093000,0.095000,-0.017000,-0.170000,-0.040000,1.100000,-0.641621,Hold,0.414307,0.000000,ResetBack,9896.000000,-0.250000,Suck,-1095.000000,2400.000000,Speed,-1830.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:51.828 PM 03/25/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.017426,0.068115,0.000000,0.018021,0.065201,0.000000,0.055000,-0.065000,0.081000,-0.170000,0.270000,1.180000,-0.643187,Hold,0.414307,0.000000,ResetBack,10119.000000,-0.250000,Suck,-1455.000000,2400.000000,Speed,-2280.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:51.930 PM 03/25/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.015625,0.069458,0.000000,0.054382,0.014557,0.000000,-0.054000,0.011000,0.008000,-0.180000,0.310000,0.980000,-0.639238,Hold,0.414307,0.000000,ResetBack,10333.000000,-0.250000,Suck,-1800.000000,2400.000000,Speed,-2460.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:52.030 PM 03/25/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.012924,0.072006,0.000000,0.018250,0.070190,0.000000,0.042000,0.222000,0.055000,-0.170000,0.300000,0.930000,-0.635365,Hold,0.414307,0.000000,ResetBack,10497.000000,-0.250000,Suck,-2137.500000,2400.000000,Speed,-2377.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:52.131 PM 03/25/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.012589,0.079742,0.000000,-0.008163,0.166901,0.000000,-0.168000,-0.062000,0.030000,-0.180000,0.370000,1.090000,-0.643073,Hold,0.414307,0.000000,ResetBack,10610.000000,-0.250000,Suck,-2325.000000,2400.000000,Speed,-2325.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:52.231 PM 03/25/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.015961,0.086212,0.000000,-0.055511,0.106430,0.000000,0.007000,-0.220000,0.082000,-0.170000,0.150000,1.170000,-0.650361,Hold,0.414307,0.000000,ResetBack,10610.000000,-0.250000,Suck,-2295.000000,2400.000000,Speed,-2347.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:52.331 PM 03/25/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.014999,0.085693,0.000000,0.081512,-0.078552,0.000000,0.008000,-0.211000,0.006000,-0.170000,0.070000,1.060000,-0.652482,Hold,0.414307,0.000000,ResetBack,11142.000000,-0.250000,Suck,-2220.000000,2400.000000,Speed,-2377.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:52.432 PM 03/25/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.009140,0.079620,0.000000,0.142761,-0.086502,0.000000,0.134000,0.227000,-0.008000,-0.180000,0.200000,1.080000,-0.670586,Hold,0.414307,0.000000,ResetBack,11239.000000,-0.250000,Suck,-2220.000000,2400.000000,Speed,-2377.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:52.533 PM 03/25/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.001129,0.078079,0.000000,0.154343,-0.005508,0.000000,-0.011000,0.143000,-0.064000,-0.160000,0.240000,1.010000,-0.661952,Hold,0.414307,0.000000,Reset,11325.000000,2.000000,Suck,-2242.500000,2400.000000,Speed,-2355.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:52.633 PM 03/25/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.006165,0.081375,0.000000,0.125732,0.144989,0.000000,-0.034000,0.320000,0.046000,-0.160000,0.230000,1.010000,-0.658052,Hold,0.414307,0.000000,Hold,-80.000000,2.000000,Suck,-2242.500000,2400.000000,Speed,-2362.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:52.733 PM 03/25/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.012283,0.093918,0.000000,0.108246,0.279388,0.000000,-0.131000,-0.078000,-0.020000,-0.170000,0.450000,0.950000,-0.665137,Hold,0.414307,0.000000,Hold,-81.000000,2.000000,Suck,-2235.000000,2400.000000,Speed,-2370.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:52.834 PM 03/25/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.017136,0.105927,0.000000,0.095978,0.203674,0.000000,-0.058000,-0.076000,-0.078000,-0.170000,0.260000,1.070000,-0.651439,Hold,0.414307,0.000000,Hold,-81.000000,2.000000,Suck,-2235.000000,2400.000000,Speed,-2370.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:52.935 PM 03/25/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.020096,0.114792,0.000000,0.056931,0.140823,0.000000,-0.102000,-0.155000,-0.031000,-0.170000,0.280000,1.000000,-0.659894,Hold,0.414307,0.000000,Hold,-81.000000,2.000000,Suck,-2235.000000,2400.000000,Speed,-2355.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:53.035 PM 03/25/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.023178,0.116058,0.000000,0.101761,-0.045425,0.000000,0.249000,-0.128000,0.045000,-0.170000,0.300000,0.950000,-0.663168,Hold,0.414307,0.000000,Hold,-81.000000,2.000000,Suck,-2235.000000,2400.000000,Speed,-2355.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:53.136 PM 03/25/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.031708,0.109802,0.000000,0.188248,-0.127579,0.000000,0.130000,0.115000,0.047000,-0.140000,0.250000,0.870000,-0.680256,Hold,0.414307,0.000000,Hold,-81.000000,2.000000,Suck,-2235.000000,2400.000000,Speed,-2362.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:53.237 PM 03/25/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,-0.089833,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.043350,0.106613,0.000000,0.251144,-0.053101,0.000000,0.086000,0.184000,0.012000,-0.140000,0.450000,0.790000,-0.650884,Hold,0.414307,0.000000,Hold,-81.000000,2.000000,Suck,-2235.000000,2400.000000,Speed,-2362.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:53.338 PM 03/25/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,-0.121916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.048019,0.106308,0.000000,-0.055878,0.044083,0.000000,-0.231000,0.411000,-0.017000,-0.100000,0.330000,0.800000,-0.619932,Hold,0.414307,0.000000,Hold,-81.000000,2.000000,Suck,-2235.000000,2400.000000,Speed,-2355.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
04:40:53.440 PM 03/25/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,-0.198916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.040833,0.120377,0.000000,-0.139938,0.318756,0.000000,-0.114000,0.055000,-0.011000,-0.050000,0.390000,0.840000,-0.579059,Hold,0.414307,0.000000,Hold,-81.000000,2.000000,Suck,-2227.500000,2400.000000,Speed,-2362.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
