Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
07:51:45.555 PM 03/23/2016,Autonomous Enabled,9,FALSE,0,NO ERROR,0.000000,-0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-4.142840,-2.737160,TRUE,-1.473526,-0.166595,0.000000,0.000000,-0.002441,0.000000,0.000000,-0.001000,0.004000,-0.030000,0.070000,1.550000,0.150746,ResetBack,1.471680,-0.000049,ResetBack,-12024.000000,-0.300000,LowGoal,75.000000,-1454.545455,Speed,0.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,Read: /home/lvuser/scripts/auto_00.bee,File good!,STOP_ALL,STOP_ALL
07:51:45.656 PM 03/23/2016,Autonomous Enabled,7,FALSE,0,NO ERROR,0.000000,-0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-4.142840,-2.737160,TRUE,-1.473526,-0.166595,0.000000,0.000000,-0.002441,0.000000,0.000000,-0.001000,0.004000,-0.030000,0.070000,1.550000,0.150746,ResetBack,0.562256,-0.000049,ResetBack,-12024.000000,-0.300000,LowGoal,75.000000,-1454.545455,Speed,37.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,Read: /home/lvuser/scripts/auto_00.bee,File good!,STOP_ALL,STOP_ALL
07:51:45.756 PM 03/23/2016,Autonomous Enabled,9,FALSE,0,NO ERROR,0.000000,-0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-4.142840,-2.737160,TRUE,-1.472977,-0.166809,0.000000,0.007416,0.016373,0.000000,0.057000,-0.022000,0.022000,-0.030000,0.090000,1.540000,0.142484,ResetBack,0.561523,-0.000049,ResetBack,-9038.000000,-0.300000,LowGoal,712.500000,-1454.545455,Speed,742.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,Read: /home/lvuser/scripts/auto_00.bee,File good!,STOP_ALL,STOP_ALL
07:51:45.857 PM 03/23/2016,Autonomous Enabled,9,FALSE,0,NO ERROR,0.000000,-0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-4.142840,-2.737160,TRUE,-1.472473,-0.165802,0.000000,0.008759,0.030243,0.000000,-0.074000,-0.012000,0.076000,-0.030000,0.100000,1.590000,0.159163,Reset,0.181885,-0.000049,ResetBack,-5085.000000,-0.300000,LowGoal,1380.000000,-1454.545455,Speed,1507.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,Read: /home/lvuser/scripts/auto_00.bee,File good!,STOP_ALL,STOP_ALL
07:51:45.957 PM 03/23/2016,Autonomous Enabled,10,FALSE,0,NO ERROR,0.000000,-0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-4.142840,-2.737160,TRUE,-1.472244,-0.165573,0.000000,0.002975,0.002411,0.000000,0.016000,0.009000,0.030000,-0.020000,0.060000,1.580000,0.162045,Reset,-0.003174,0.000000,ResetBack,-2388.000000,-0.300000,LowGoal,1582.500000,-1454.545455,Speed,1575.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,Read: /home/lvuser/scripts/auto_00.bee,File good!,STOP_ALL,STOP_ALL
07:51:46.057 PM 03/23/2016,Autonomous Enabled,10,FALSE,0,NO ERROR,0.000000,-0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-4.142840,-2.737160,TRUE,-1.472000,-0.165573,0.000000,0.006607,-0.000793,0.000000,0.018000,-0.027000,0.006000,-0.020000,0.120000,1.600000,0.151373,Hold,0.431396,0.000000,ResetBack,-880.000000,-0.300000,LowGoal,1357.500000,-1454.545455,Speed,1335.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,Read: /home/lvuser/scripts/auto_00.bee,File good!,STOP_ALL,STOP_ALL
07:51:46.158 PM 03/23/2016,Autonomous Enabled,9,FALSE,0,NO ERROR,0.000000,-0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-4.142840,-2.737160,TRUE,-1.471863,-0.165573,0.000000,0.004318,0.000000,0.000000,-0.040000,-0.015000,-0.014000,-0.020000,0.150000,1.610000,0.160286,Hold,0.431396,0.000000,ResetBack,-430.000000,-0.300000,LowGoal,1297.500000,-1454.545455,Speed,1327.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,Read: /home/lvuser/scripts/auto_00.bee,File good!,STOP_ALL,STOP_ALL
07:51:46.261 PM 03/23/2016,Autonomous Enabled,11,FALSE,0,NO ERROR,0.000000,-0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-4.142840,-2.737160,TRUE,-1.472519,-0.166397,0.000000,-0.022522,-0.022232,0.000000,-0.033000,0.046000,0.041000,-0.020000,0.050000,1.570000,0.157483,Hold,0.431396,0.000000,ResetBack,-430.000000,-0.300000,LowGoal,1380.000000,-1454.545455,Speed,1410.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,Read: /home/lvuser/scripts/auto_00.bee,File good!,STOP_ALL,STOP_ALL
07:51:46.360 PM 03/23/2016,Autonomous Enabled,12,FALSE,0,NO ERROR,0.000000,-0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-4.142840,-2.737160,TRUE,-1.472275,-0.167526,0.000000,0.026352,-0.035156,0.000000,0.029000,0.026000,-0.029000,-0.020000,0.140000,1.600000,0.148829,Hold,0.431396,0.000000,ResetBack,-430.000000,-0.300000,LowGoal,1402.500000,-1454.545455,Speed,1417.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,Read: /home/lvuser/scripts/auto_00.bee,File good!,STOP_ALL,STOP_ALL
07:51:46.462 PM 03/23/2016,Autonomous Enabled,11,FALSE,0,NO ERROR,0.000000,-0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-4.142840,-2.737160,TRUE,-1.471725,-0.168976,0.000000,0.003693,-0.036453,0.000000,0.055000,0.000000,0.004000,-0.020000,0.110000,1.630000,0.150068,Hold,0.431396,0.000000,ResetBack,-403.000000,-0.300000,LowGoal,1372.500000,-1454.545455,Speed,1372.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,Read: /home/lvuser/scripts/auto_00.bee,File good!,STOP_ALL,STOP_ALL
