Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
06:50:10.959 PM 03/23/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.000000,0.008000,-0.090000,0.360000,1.090000,0.320148,ResetBack,0.000000,-0.000049,ResetBack,0.000000,-0.300000,LowGoal,0.000000,-1454.545455,Speed,0.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
06:50:11.060 PM 03/23/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.282333,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.032000,0.132000,0.159000,-0.090000,0.340000,1.080000,0.378409,ResetBack,-0.347656,-0.000049,ResetBack,2711.000000,-0.300000,LowGoal,0.000000,-1454.545455,Speed,22.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
06:50:11.160 PM 03/23/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.243833,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000092,0.000458,0.000000,0.020737,0.000000,0.000000,-0.059000,-0.011000,0.027000,-0.040000,0.390000,1.120000,0.355761,ResetBack,-0.571533,-0.000049,ResetBack,5589.000000,-0.300000,LowGoal,502.500000,-1454.545455,Speed,457.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
06:50:11.260 PM 03/23/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.243833,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.001190,0.000870,0.000000,0.020370,0.021698,0.000000,-0.026000,-0.084000,0.122000,-0.060000,0.370000,1.140000,0.361775,ResetBack,-0.908447,-0.000049,ResetBack,5589.000000,-0.300000,LowGoal,1365.000000,-1454.545455,Speed,1365.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
06:50:11.360 PM 03/23/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.243833,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.001907,0.002197,0.000000,0.019608,0.034882,0.000000,-0.066000,-0.006000,0.049000,-0.070000,0.380000,1.200000,0.364970,Reset,-0.950928,0.000000,ResetBack,6641.000000,-0.300000,LowGoal,1642.500000,-1454.545455,Speed,1657.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
06:50:11.460 PM 03/23/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.243833,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.002289,0.002457,0.000000,0.000000,0.014526,0.000000,-0.010000,0.002000,0.011000,-0.060000,0.390000,1.160000,0.369466,Hold,0.436523,0.000000,ResetBack,8429.000000,-0.300000,LowGoal,1372.500000,-1454.545455,Speed,1335.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
06:50:11.562 PM 03/23/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.243833,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.001587,0.003265,0.000000,-0.013260,0.015808,0.000000,-0.005000,0.017000,0.013000,-0.060000,0.340000,1.190000,0.375115,Hold,0.479492,0.000000,ResetBack,8429.000000,-0.300000,LowGoal,1305.000000,-1454.545455,Speed,1297.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
06:50:11.662 PM 03/23/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.243833,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000946,0.004059,0.000000,-0.022156,0.015625,0.000000,-0.045000,-0.039000,-0.019000,-0.050000,0.250000,1.160000,0.362522,Hold,0.479492,0.000000,ResetBack,8430.000000,-0.300000,LowGoal,1410.000000,-1454.545455,Speed,1440.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
06:50:11.762 PM 03/23/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.243833,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000320,0.004578,0.000000,-0.002731,0.009689,0.000000,0.000000,-0.015000,0.043000,-0.050000,0.200000,1.110000,0.365338,Hold,0.479492,0.000000,ResetBack,8430.000000,-0.300000,LowGoal,1440.000000,-1454.545455,Speed,1417.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
06:50:11.863 PM 03/23/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.243833,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000519,0.004852,0.000000,0.004227,0.012405,0.000000,0.019000,-0.063000,0.022000,-0.050000,0.200000,1.120000,0.365338,Hold,0.479492,0.000000,ResetBack,8430.000000,-0.300000,LowGoal,1380.000000,-1454.545455,Speed,1357.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
