Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
11:36:17.425 AM 03/25/2016,Autonomous Enabled,9,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001000,0.004000,0.005000,-0.770000,0.280000,1.460000,-0.606265,ResetBack,0.000000,-0.000049,ResetBack,0.000000,-0.250000,LowGoal,0.000000,-2181.818182,Speed,0.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
11:36:17.527 AM 03/25/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_12.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000046,0.000061,0.000000,0.006073,0.003540,0.000000,0.003000,0.006000,-0.091000,-0.770000,0.300000,1.370000,-0.608954,ResetBack,-0.267090,-0.000049,ResetBack,0.000000,-0.250000,LowGoal,232.500000,-2181.818182,Speed,180.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
11:36:17.630 AM 03/25/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_12.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000931,0.000031,0.000000,0.022278,-0.003113,0.000000,0.086000,-0.012000,0.101000,-0.770000,0.330000,1.360000,-0.622748,ResetBack,-0.440186,-0.000049,ResetBack,2126.000000,-0.250000,LowGoal,832.500000,0.000000,Speed,727.500000,0.000000,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
11:36:17.731 AM 03/25/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_12.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.003265,-0.000137,0.000000,0.054642,0.000214,0.000000,-0.021000,-0.007000,0.065000,-0.770000,0.330000,1.340000,-0.641311,Reset,-0.522705,-0.000049,ResetBack,2816.000000,-0.250000,LowGoal,952.500000,-2181.818182,Speed,727.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
11:36:17.831 AM 03/25/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_12.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.004791,-0.000336,0.000000,-0.002594,0.005829,0.000000,-0.006000,-0.020000,0.010000,-0.780000,0.410000,1.360000,-0.627413,Hold,-0.522705,0.000000,ResetBack,3689.000000,-0.250000,LowGoal,1380.000000,-2181.818182,Speed,952.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
11:36:17.931 AM 03/25/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_12.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.003632,0.001251,0.000000,-0.027557,0.069870,0.000000,-0.013000,0.203000,0.020000,-0.770000,0.410000,1.450000,-0.629210,Hold,0.140869,0.000000,ResetBack,3689.000000,-0.250000,LowGoal,1380.000000,-2181.818182,Speed,1387.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
11:36:18.032 AM 03/25/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_12.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.000748,0.004883,0.000000,-0.083008,0.077698,0.000000,-0.135000,0.210000,-0.226000,-0.780000,0.390000,1.240000,-0.636264,Hold,0.343262,0.000000,ResetBack,3747.000000,-0.250000,LowGoal,1897.500000,-2181.818182,Speed,1867.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
11:36:18.132 AM 03/25/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_12.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.006195,0.013397,0.000000,-0.161743,0.215164,0.000000,0.064000,-0.113000,0.367000,-0.770000,0.250000,1.380000,-0.637817,Hold,0.344727,0.000000,ResetBack,4347.000000,-0.250000,LowGoal,2235.000000,-2181.818182,Speed,2287.500000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
11:36:18.234 AM 03/25/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_12.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.011993,0.022797,0.000000,-0.066055,0.197845,0.000000,0.103000,0.070000,0.290000,-0.780000,0.420000,1.180000,-0.626549,Hold,0.345459,0.000000,ResetBack,4937.000000,-0.250000,LowGoal,2250.000000,-2181.818182,Speed,2295.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
11:36:18.334 AM 03/25/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_12.bee,0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.012848,0.035858,0.000000,-0.001984,0.300842,0.000000,-0.068000,0.091000,0.089000,-0.780000,0.780000,1.220000,-0.627482,Hold,0.345947,0.000000,ResetBack,4983.000000,-0.250000,LowGoal,2160.000000,-2181.818182,Speed,2190.000000,-2181.818182,Speed,Off,Off,0.000000,FALSE,13,Read: /home/lvuser/scripts/auto_13.bee,File good!,WAIT 1500,WAIT
