Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
09:50:54.503 PM 03/24/2016,Teleop Enabled,10,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,-0.000000,0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.324692,0.058289,0.000000,-0.002380,0.000000,0.000000,-0.024000,0.003000,0.022000,0.010000,-0.050000,1.550000,0.032333,ResetBack,0.948730,-0.000049,ResetBack,-18556.000000,-0.150000,LowGoal,0.000000,-1454.545455,Speed,0.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
09:50:54.603 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.324738,0.058350,0.000000,0.003510,0.006500,0.000000,0.093000,-0.080000,0.044000,0.010000,-0.070000,1.570000,0.032415,ResetBack,0.039307,-0.000049,ResetBack,-18556.000000,-0.150000,LowGoal,75.000000,-1454.545455,Speed,0.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
09:50:54.703 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.324020,0.057816,0.000000,0.003815,-0.024490,0.000000,-0.021000,-0.032000,0.087000,0.000000,-0.030000,1.540000,0.030670,ResetBack,-0.167236,-0.000049,ResetBack,-17606.000000,-0.150000,LowGoal,652.500000,-1454.545455,Speed,52.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
09:50:54.803 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.324509,0.056015,0.000000,-0.028152,-0.039230,0.000000,0.045000,-0.070000,-0.086000,0.040000,-0.110000,1.490000,0.080473,Reset,-0.167480,-0.000049,ResetBack,-16456.000000,-0.150000,LowGoal,652.500000,-1454.545455,Speed,645.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
09:50:54.904 PM 03/24/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.325424,0.052994,0.000000,-0.018936,-0.055817,0.000000,0.013000,-0.067000,-0.024000,0.010000,-0.140000,1.520000,0.059608,Hold,-0.191895,0.000000,ResetBack,-15149.000000,-0.150000,LowGoal,1237.500000,-1454.545455,Speed,1297.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
09:50:55.003 PM 03/24/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.326477,0.049255,0.000000,-0.015076,-0.088959,0.000000,0.030000,-0.010000,-0.041000,0.020000,-0.070000,1.500000,0.058300,Hold,0.388428,0.000000,ResetBack,-13074.000000,-0.150000,LowGoal,1500.000000,-1454.545455,Speed,1597.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
09:50:55.104 PM 03/24/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.326553,0.048370,0.000000,0.009552,0.000000,0.000000,0.014000,0.018000,-0.043000,0.020000,0.010000,1.500000,0.095366,Hold,0.402344,0.000000,ResetBack,-13074.000000,-0.150000,LowGoal,1477.500000,-1454.545455,Speed,1507.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
09:50:55.205 PM 03/24/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.325104,0.048035,0.000000,0.038025,-0.013062,0.000000,0.018000,-0.029000,0.057000,0.010000,0.000000,1.480000,0.082787,Hold,0.402344,0.000000,ResetBack,-10685.000000,-0.150000,LowGoal,1372.500000,-1454.545455,Speed,1417.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
09:50:55.306 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.322922,0.046555,0.000000,0.023682,-0.016357,0.000000,-0.020000,0.022000,-0.004000,0.010000,-0.020000,1.450000,0.087568,Hold,0.402344,0.000000,ResetBack,-8031.000000,-0.150000,LowGoal,1365.000000,-1454.545455,Speed,1410.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
09:50:55.406 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.322403,0.045807,0.000000,0.000748,-0.009979,0.000000,-0.065000,-0.026000,0.021000,0.020000,-0.070000,1.450000,0.090295,Hold,0.402344,0.000000,ResetBack,-5836.000000,-0.150000,LowGoal,1402.500000,-1454.545455,Speed,1440.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
