Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
07:54:37.935 PM 03/22/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.043976,0.079971,0.000000,0.000000,0.000000,0.000000,0.000000,0.003000,0.000000,-0.020000,0.450000,1.450000,0.337612,ResetBack,0.000000,-0.000049,ResetBack,3622.000000,-0.300000,LowGoal,0.000000,-1454.545455,Speed,0.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
07:54:38.034 PM 03/22/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.077000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.043991,0.079971,0.000000,0.001709,0.000000,0.000000,0.061000,0.011000,0.004000,-0.020000,0.450000,1.440000,0.306426,ResetBack,-1.457520,-0.000049,ResetBack,3622.000000,-0.300000,LowGoal,75.000000,-1454.545455,Speed,112.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
07:54:38.135 PM 03/22/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.083416,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.044388,0.079422,0.000000,0.004852,-0.023163,0.000000,0.012000,-0.007000,0.004000,-0.020000,0.450000,1.430000,0.319982,ResetBack,-2.667480,-0.000049,ResetBack,14795.000000,-0.300000,LowGoal,787.500000,-1454.545455,Speed,885.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
07:54:38.235 PM 03/22/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.083416,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.044632,0.079422,0.000000,0.000000,-0.001648,0.000000,-0.013000,0.036000,-0.006000,-0.010000,0.470000,1.450000,0.340658,Reset,-2.701416,-0.000049,ResetBack,14795.000000,-0.300000,LowGoal,787.500000,-1454.545455,Speed,885.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
07:54:38.335 PM 03/22/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.083416,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.045181,0.079071,0.000000,0.019043,-0.009521,0.000000,-0.011000,-0.084000,-0.032000,0.000000,0.390000,1.460000,0.349106,Hold,-2.712891,0.000000,ResetBack,22775.000000,-0.300000,LowGoal,1612.500000,-1454.545455,Speed,1567.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
07:54:38.435 PM 03/22/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.083416,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.045639,0.078033,0.000000,0.008545,-0.013779,0.000000,-0.037000,-0.037000,0.003000,0.000000,0.400000,1.480000,0.358577,Hold,0.305664,0.000000,ResetBack,27625.000000,-0.300000,LowGoal,1612.500000,-1454.545455,Speed,1537.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
07:54:38.535 PM 03/22/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.083416,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.045807,0.077591,0.000000,-0.004303,0.002884,0.000000,-0.067000,0.028000,0.025000,0.000000,0.390000,1.460000,0.357193,Hold,0.371338,0.000000,ResetBack,29496.000000,-0.300000,LowGoal,1372.500000,-1454.545455,Speed,1305.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
07:54:38.635 PM 03/22/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.083416,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.045303,0.077988,0.000000,-0.010559,0.010742,0.000000,-0.065000,0.012000,0.064000,0.000000,0.390000,1.460000,0.363338,Hold,0.371338,0.000000,ResetBack,29671.000000,-0.300000,LowGoal,1297.500000,-1454.545455,Speed,1350.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
07:54:38.736 PM 03/22/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.083416,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.045059,0.079193,0.000000,0.006058,0.034760,0.000000,0.085000,-0.003000,0.025000,0.000000,0.360000,1.500000,0.371652,Hold,0.371338,0.000000,ResetBack,29672.000000,-0.300000,LowGoal,1387.500000,-1454.545455,Speed,1425.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
07:54:38.836 PM 03/22/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.083416,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.046112,0.080872,0.000000,0.014282,0.029205,0.000000,0.000000,0.066000,0.023000,0.000000,0.430000,1.490000,0.400060,Hold,0.371338,0.000000,ResetBack,29674.000000,-0.300000,LowGoal,1410.000000,-1454.545455,Speed,1410.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,0,,,,
