Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
08:29:55.908 PM 03/22/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,1.225580,0.000000,-1.103664,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-1.793750,-1.646250,TRUE,-3.747787,-20.703964,0.000000,0.000000,0.000000,0.000000,-0.002000,-0.001000,0.003000,-0.680000,0.090000,1.530000,71.943281,ResetBack,1.888916,-0.000049,ResetBack,-14140.000000,-0.300000,LowGoal,0.000000,-1454.545455,Speed,0.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,STOP_ALL,STOP_ALL
08:29:56.008 PM 03/22/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,1.225580,0.000000,-1.103664,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-1.793750,-1.646250,TRUE,-3.747787,-20.703857,0.000000,0.000000,0.010101,0.000000,0.025000,0.007000,-0.014000,-0.680000,0.080000,1.570000,72.066563,ResetBack,1.495850,-0.000049,ResetBack,-14140.000000,-0.300000,LowGoal,0.000000,-1454.545455,Speed,0.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
08:29:56.109 PM 03/22/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,1.225580,0.000000,-1.103664,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-1.793750,-1.646250,TRUE,-3.747849,-20.703506,0.000000,0.000000,-0.005692,0.000000,0.017000,-0.068000,0.056000,-0.680000,0.000000,1.580000,72.196919,ResetBack,0.729248,-0.000049,ResetBack,-10866.000000,-0.300000,LowGoal,262.500000,-1454.545455,Speed,172.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
08:29:56.208 PM 03/22/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,1.225580,0.000000,-1.097247,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-1.793750,-1.646250,TRUE,-3.747452,-20.704605,0.000000,0.022766,-0.033478,0.000000,0.046000,-0.019000,0.044000,-0.680000,0.090000,1.550000,72.332996,ResetBack,0.718262,-0.000049,ResetBack,-10866.000000,-0.300000,LowGoal,885.000000,-1454.545455,Speed,997.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
08:29:56.308 PM 03/22/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,1.225580,0.000000,-1.097247,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-1.793750,-1.646250,TRUE,-3.744995,-20.705139,0.000000,0.054062,-0.006256,0.000000,-0.039000,0.017000,0.035000,-0.680000,0.120000,1.550000,72.491915,Reset,0.707031,0.000000,ResetBack,-5441.000000,-0.300000,LowGoal,1507.500000,-1454.545455,Speed,1612.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
08:29:56.409 PM 03/22/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,1.225580,0.000000,-1.097247,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-1.793750,-1.646250,TRUE,-3.742554,-20.706589,0.000000,0.050659,-0.050034,0.000000,-0.014000,-0.044000,-0.013000,-0.680000,0.120000,1.520000,72.633717,Hold,0.000488,0.000000,ResetBack,-1852.000000,-0.300000,LowGoal,1537.500000,-1454.545455,Speed,1507.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
08:29:56.509 PM 03/22/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,1.225580,0.000000,-1.097247,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-1.793750,-1.646250,TRUE,-3.742065,-20.708710,0.000000,-0.000793,-0.037643,0.000000,0.037000,-0.042000,-0.080000,-0.680000,0.100000,1.540000,72.779114,Hold,0.000488,0.000000,ResetBack,-655.000000,-0.300000,LowGoal,1350.000000,-1454.545455,Speed,1305.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
08:29:56.609 PM 03/22/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,1.225580,0.000000,-1.097247,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-1.793750,-1.646250,TRUE,-3.742233,-20.710968,0.000000,0.000000,-0.047928,0.000000,-0.002000,0.052000,0.013000,-0.680000,0.020000,1.590000,72.931530,Hold,0.000488,0.000000,ResetBack,-426.000000,-0.300000,LowGoal,1327.500000,-1454.545455,Speed,1365.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
08:29:56.710 PM 03/22/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,1.225580,0.000000,-1.097247,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-1.793750,-1.646250,TRUE,-3.742447,-20.712830,0.000000,-0.013107,-0.038193,0.000000,-0.031000,-0.022000,0.014000,-0.670000,-0.080000,1.560000,73.068895,Hold,0.000488,0.000000,ResetBack,-426.000000,-0.300000,LowGoal,1402.500000,-1454.545455,Speed,1432.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
08:29:56.810 PM 03/22/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,1.225580,0.000000,-1.097247,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,-1.793750,-1.646250,TRUE,-3.743561,-20.714859,0.000000,0.000000,0.000000,0.000000,-0.028000,-0.030000,-0.094000,-0.670000,-0.070000,1.570000,73.202063,Hold,0.000488,0.000000,ResetBack,-425.000000,-0.300000,LowGoal,1402.500000,-1454.545455,Speed,1410.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
