Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
08:36:39.220 PM 03/24/2016,Teleop Enabled,10,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,-0.000000,0.205333,0.000000,-0.378582,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.040451,-0.052353,0.000000,0.001724,-0.004761,0.000000,-0.001000,0.001000,0.002000,-0.210000,0.170000,1.610000,0.789224,ResetBack,-1.449219,-0.000049,ResetBack,3294.000000,-0.150000,Suck,0.000000,2400.000000,Speed,0.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:36:39.321 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.205333,0.000000,-0.352916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.039795,-0.051392,0.000000,0.015732,0.031860,0.000000,0.022000,-0.009000,-0.045000,-0.180000,0.230000,1.490000,0.868372,ResetBack,-2.149902,-0.000049,ResetBack,3574.000000,-0.150000,Suck,-105.000000,2400.000000,Speed,-127.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:36:39.421 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.205333,0.000000,-0.352916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.039246,-0.049133,0.000000,-0.010498,0.056229,0.000000,0.040000,0.010000,-0.061000,-0.190000,0.140000,1.490000,0.878221,ResetBack,-2.178467,-0.000049,ResetBack,3574.000000,-0.150000,Suck,-772.500000,2400.000000,Speed,-810.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:36:39.522 PM 03/24/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.205333,0.000000,-0.352916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.039337,-0.046097,0.000000,0.007935,0.036407,0.000000,-0.005000,0.077000,0.023000,-0.190000,0.200000,1.490000,0.886218,Reset,-2.179199,0.000000,ResetBack,4773.000000,-0.150000,Suck,-1305.000000,2400.000000,Speed,-1485.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:36:39.621 PM 03/24/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.205333,0.000000,-0.352916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.038284,-0.047424,0.000000,0.032349,-0.057022,0.000000,0.122000,-0.081000,0.038000,-0.190000,0.200000,1.490000,0.885987,Hold,-0.000244,0.000000,ResetBack,5940.000000,-0.150000,Suck,-1972.500000,2400.000000,Speed,-1942.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:36:39.722 PM 03/24/2016,Teleop Enabled,12,FALSE,0,NO ERROR,-0.000000,0.205333,0.000000,-0.352916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.037415,-0.049622,0.000000,-0.001770,-0.007172,0.000000,-0.002000,0.015000,0.130000,-0.180000,0.170000,1.500000,0.885698,Hold,-0.000244,0.000000,ResetBack,7351.000000,-0.150000,Suck,-2317.500000,2400.000000,Speed,-2400.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:36:39.822 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.205333,0.000000,-0.352916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.038101,-0.051071,0.000000,-0.026398,-0.040100,0.000000,-0.126000,0.205000,0.137000,-0.190000,0.200000,1.540000,0.901269,Hold,-0.000244,0.000000,ResetBack,9342.000000,-0.150000,Suck,-2505.000000,2400.000000,Speed,-2520.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:36:39.922 PM 03/24/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.205333,0.000000,-0.352916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.042236,-0.050552,0.000000,-0.087051,-0.035995,0.000000,-0.126000,0.205000,0.137000,-0.190000,0.200000,1.540000,0.903341,Hold,-0.000244,0.000000,ResetBack,11344.000000,-0.150000,Suck,-2437.500000,2400.000000,Speed,-2415.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:36:40.022 PM 03/24/2016,Teleop Enabled,14,FALSE,0,NO ERROR,-0.000000,0.205333,0.000000,-0.352916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.042236,-0.050552,0.000000,-0.087051,-0.035995,0.000000,0.078000,0.032000,0.083000,-0.190000,0.060000,1.500000,0.905334,Hold,-0.000244,0.000000,ResetBack,13232.000000,-0.150000,Suck,-2370.000000,2400.000000,Speed,-2392.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
08:36:40.122 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.205333,0.000000,-0.352916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.049973,-0.050262,0.000000,-0.057251,-0.027405,0.000000,0.061000,0.055000,-0.142000,-0.180000,0.040000,1.500000,0.926737,Hold,-0.000244,0.000000,ResetBack,13232.000000,-0.150000,Suck,-2377.500000,2400.000000,Speed,-2400.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
