Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
09:47:03.809 PM 03/24/2016,Teleop Enabled,10,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraGet Image Appearance Property.vi< <WPI_CameraGet Numeric Sensor Property.vi< <WPI_CameraGet Color Level.vi< <WPI_Camera Registry.vi< <WPI_CameraOpen.vi< <Vision Processing.vi< <Robot Main.vi,-0.000000,0.000000,0.000000,-0.006417,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.417496,-0.135742,0.000000,0.000000,0.000000,0.000000,0.003000,-0.002000,-0.001000,-0.420000,0.020000,1.510000,-0.646148,ResetBack,0.000000,-0.000049,ResetBack,102597.000000,-0.150000,Suck,0.000000,2400.000000,Speed,0.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
09:47:03.912 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.032083,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.416901,-0.135269,0.000000,0.034225,0.030716,0.000000,0.052000,-0.001000,-0.006000,-0.430000,0.040000,1.560000,-0.631723,ResetBack,-0.493652,-0.000049,ResetBack,102597.000000,-0.150000,Suck,0.000000,2400.000000,Speed,-195.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
09:47:04.012 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.025667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.415894,-0.134430,0.000000,-0.001328,0.000000,0.000000,-0.086000,0.011000,-0.034000,-0.440000,-0.010000,1.570000,-0.651349,ResetBack,-0.834473,-0.000049,ResetBack,103046.000000,-0.150000,Suck,-840.000000,2400.000000,Speed,-195.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
09:47:04.112 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.025667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.416611,-0.132736,0.000000,-0.006180,0.048859,0.000000,-0.059000,0.091000,0.114000,-0.430000,-0.040000,1.750000,-0.645266,Reset,-0.937012,-0.000049,ResetBack,103855.000000,-0.150000,Suck,-840.000000,2400.000000,Speed,-915.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
09:47:04.213 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.025667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.416992,-0.130005,0.000000,-0.026154,0.040817,0.000000,0.032000,-0.127000,0.004000,-0.450000,-0.020000,1.890000,-0.670986,Hold,-0.942383,0.000000,ResetBack,103855.000000,-0.150000,Suck,-1432.500000,2400.000000,Speed,-1680.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
09:47:04.314 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.025667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.418625,-0.129578,0.000000,-0.036270,-0.012650,0.000000,0.040000,-0.039000,0.223000,-0.440000,-0.090000,1.800000,-0.659777,Hold,0.241943,0.000000,ResetBack,104868.000000,-0.150000,Suck,-1927.500000,2400.000000,Speed,-2107.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
09:47:04.414 PM 03/24/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.025667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.421188,-0.130142,0.000000,-0.060806,-0.009125,0.000000,0.082000,-0.077000,0.124000,-0.430000,-0.180000,1.800000,-0.647759,Hold,0.241943,0.000000,ResetBack,106069.000000,-0.150000,Suck,-2332.500000,2400.000000,Speed,-2467.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
09:47:04.515 PM 03/24/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.025667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.423874,-0.131760,0.000000,-0.083801,-0.019012,0.000000,0.075000,0.121000,-0.143000,-0.430000,-0.250000,1.710000,-0.649587,Hold,0.241943,0.000000,ResetBack,107812.000000,-0.150000,Suck,-2475.000000,2400.000000,Speed,-2490.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
09:47:04.617 PM 03/24/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.025667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.426682,-0.134048,0.000000,-0.018112,-0.097610,0.000000,-0.053000,-0.058000,0.122000,-0.440000,-0.230000,1.670000,-0.656031,Hold,0.241943,0.000000,ResetBack,109761.000000,-0.150000,Suck,-2407.500000,2400.000000,Speed,-2415.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
09:47:04.718 PM 03/24/2016,Teleop Enabled,14,FALSE,0,NO ERROR,-0.000000,0.000000,0.000000,0.025667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.428528,-0.136383,0.000000,-0.077972,0.030411,0.000000,0.006000,0.197000,-0.320000,-0.430000,-0.230000,1.660000,-0.658651,Hold,0.241943,0.000000,ResetBack,111841.000000,-0.150000,Suck,-2362.500000,2400.000000,Speed,-2392.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
