Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
03:52:27.114 PM 03/25/2016,Teleop Enabled,10,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,-0.000000,0.006417,0.000000,-0.025667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.000992,-0.016693,0.000000,0.000000,0.000000,0.000000,0.004000,-0.002000,0.011000,5.440000,-0.310000,1.270000,4.541440,ResetBack,0.000000,-0.000049,ResetBack,0.000000,-0.250000,Suck,0.000000,2400.000000,Speed,0.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
03:52:27.215 PM 03/25/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,-0.025667,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.000183,-0.016464,0.000000,0.042175,0.013855,0.000000,0.093000,-0.026000,-0.013000,5.450000,-0.230000,1.230000,4.543140,ResetBack,-0.325195,-0.000049,ResetBack,0.000000,-0.250000,Suck,-7.500000,2400.000000,Speed,-30.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
03:52:27.316 PM 03/25/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,-0.121916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.002594,-0.017197,0.000000,0.049850,-0.029053,0.000000,-0.113000,0.030000,-0.006000,5.460000,-0.180000,1.220000,4.535584,ResetBack,-1.615479,-0.000049,ResetBack,1463.000000,-0.250000,Suck,-412.500000,2400.000000,Speed,-405.000000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
03:52:27.416 PM 03/25/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,-0.121916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.003799,-0.018112,0.000000,0.035950,-0.016754,0.000000,0.100000,-0.039000,0.025000,5.440000,-0.260000,1.320000,4.507259,ResetBack,-1.897949,-0.000049,ResetBack,4974.000000,-0.250000,Suck,-952.500000,2400.000000,Speed,-1117.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
03:52:27.516 PM 03/25/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,-0.121916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.006561,-0.019226,0.000000,0.054901,-0.025436,0.000000,0.055000,-0.071000,-0.101000,5.440000,-0.140000,1.240000,4.505754,Reset,-1.950195,0.000000,ResetBack,9766.000000,-0.250000,Suck,-1380.000000,2400.000000,Speed,-1717.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
03:52:27.616 PM 03/25/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,-0.121916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.008621,-0.019974,0.000000,0.022064,-0.013351,0.000000,-0.040000,-0.127000,0.077000,5.440000,-0.250000,1.260000,4.508532,Hold,0.374023,0.000000,ResetBack,15092.000000,-0.250000,Suck,-1747.500000,2400.000000,Speed,-2197.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
03:52:27.716 PM 03/25/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,-0.121916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.007599,-0.019958,0.000000,-0.060272,0.067719,0.000000,-0.075000,0.060000,0.159000,5.460000,-0.210000,1.220000,4.522172,Hold,0.374023,0.000000,ResetBack,20780.000000,-0.250000,Suck,-2092.500000,2400.000000,Speed,-2452.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
03:52:27.816 PM 03/25/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,-0.121916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.004395,-0.017807,0.000000,-0.036789,-0.034958,0.000000,-0.044000,-0.016000,0.164000,5.450000,-0.120000,1.280000,4.515376,Hold,0.374023,0.000000,ResetBack,20780.000000,-0.250000,Suck,-2302.500000,2400.000000,Speed,-2392.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
03:52:27.916 PM 03/25/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,-0.121916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.002792,-0.019424,0.000000,-0.034729,0.006271,0.000000,-0.069000,0.096000,-0.183000,5.460000,-0.260000,1.260000,4.507056,Hold,0.374023,0.000000,ResetBack,23879.000000,-0.250000,Suck,-2287.500000,2400.000000,Speed,-2332.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
03:52:28.016 PM 03/25/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,0.006417,0.000000,-0.121916,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,-0.001694,-0.018387,0.000000,-0.104080,0.052658,0.000000,0.082000,0.077000,0.009000,5.460000,-0.310000,1.220000,4.497644,Hold,0.374023,0.000000,ResetBack,25275.000000,-0.250000,Suck,-2220.000000,2400.000000,Speed,-2332.500000,2400.000000,Speed,Off,On,0.000000,FALSE,0,,,,
