Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command
08:32:58.365 PM 03/22/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,5.381250,-4.021250,TRUE,-3.305954,-20.424545,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001000,0.006000,-0.090000,0.130000,1.480000,0.025392,ResetBack,1.920898,-0.000049,ResetBack,-19474.000000,-0.300000,LowGoal,0.000000,-1454.545455,Speed,0.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,STOP_ALL,STOP_ALL
08:32:58.466 PM 03/22/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,5.381250,-4.021250,TRUE,-3.305954,-20.424591,0.000000,0.000000,-0.004730,0.000000,0.010000,0.031000,-0.079000,-0.090000,0.160000,1.440000,0.021754,ResetBack,0.158203,-0.000049,ResetBack,-16772.000000,-0.300000,LowGoal,22.500000,-1454.545455,Speed,30.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
08:32:58.566 PM 03/22/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,5.381250,-4.021250,TRUE,-3.305725,-20.425125,0.000000,0.015457,-0.020111,0.000000,0.010000,-0.019000,0.024000,-0.090000,0.170000,1.490000,0.023048,ResetBack,-0.059326,-0.000049,ResetBack,-16772.000000,-0.300000,LowGoal,600.000000,-1454.545455,Speed,645.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
08:32:58.666 PM 03/22/2016,Autonomous Enabled,11,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,5.381250,-4.021250,TRUE,-3.305099,-20.426056,0.000000,0.002548,-0.003021,0.000000,0.030000,0.034000,0.075000,-0.080000,0.100000,1.500000,0.026687,ResetBack,-0.137939,-0.000049,ResetBack,-9125.000000,-0.300000,LowGoal,1215.000000,-1454.545455,Speed,1387.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
08:32:58.767 PM 03/22/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,5.381250,-4.021250,TRUE,-3.304459,-20.424973,0.000000,0.020279,0.023148,0.000000,0.032000,0.056000,-0.059000,-0.090000,0.130000,1.560000,0.047490,Reset,-0.526611,0.000000,ResetBack,-3471.000000,-0.300000,LowGoal,1597.500000,-1454.545455,Speed,1590.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
08:32:58.868 PM 03/22/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,5.381250,-4.021250,TRUE,-3.302872,-20.424286,0.000000,0.047836,-0.004486,0.000000,0.025000,0.064000,0.013000,-0.080000,0.270000,1.550000,0.046151,Hold,0.290771,0.000000,ResetBack,-706.000000,-0.300000,LowGoal,1432.500000,-1454.545455,Speed,1372.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
08:32:58.968 PM 03/22/2016,Autonomous Enabled,9,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,5.381250,-4.021250,TRUE,-3.300064,-20.424393,0.000000,0.051605,-0.003967,0.000000,0.013000,0.010000,0.068000,-0.080000,0.250000,1.550000,0.028436,Hold,0.290771,0.000000,ResetBack,30.000000,-0.300000,LowGoal,1305.000000,-1454.545455,Speed,1320.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
08:32:59.068 PM 03/22/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,5.381250,-4.021250,TRUE,-3.297699,-20.424805,0.000000,0.044479,-0.006088,0.000000,-0.041000,0.070000,0.045000,-0.080000,0.230000,1.550000,0.027592,Hold,0.290771,0.000000,ResetBack,35.000000,-0.300000,LowGoal,1372.500000,-1454.545455,Speed,1410.000000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
08:32:59.169 PM 03/22/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,5.381250,-4.021250,TRUE,-3.296188,-20.424698,0.000000,0.040192,-0.002487,0.000000,-0.016000,0.056000,0.033000,-0.080000,0.180000,1.520000,0.034147,Hold,0.290771,0.000000,ResetBack,36.000000,-0.300000,LowGoal,1417.500000,-1454.545455,Speed,1417.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
08:32:59.270 PM 03/22/2016,Autonomous Enabled,10,TRUE,7,Read from Text File in DoesScriptNumberContainNull.vi->Disabled.vi->Robot Main.vi<APPEND> /home/lvuser/scripts/auto_43.bee,-0.000000,0.000000,0.000000,0.000000,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Disabled,0.000000,5.381250,-4.021250,TRUE,-3.294907,-20.424484,0.000000,0.013931,0.005829,0.000000,-0.012000,-0.004000,0.012000,-0.070000,0.110000,1.530000,0.022115,Hold,0.290771,0.000000,ResetBack,36.000000,-0.300000,LowGoal,1387.500000,-1454.545455,Speed,1387.500000,-1454.545455,Speed,Off,Off,0.000000,FALSE,44,Read: /home/lvuser/scripts/auto_44.bee,File good!,WAIT 1500,WAIT
