Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
07:38:25.896 PM 02/17/2016,Autonomous Disabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,-5996.484375,5992.382812,-6000.000000,-6000.000000,Speed,Speed,-81.090000,1.310000,4.220000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.186661,0.401443,0.000000,85.095581,81.041397,0.000000,-0.045000,0.072000,0.039000,FlatInitial,Hold,0
07:38:25.995 PM 02/17/2016,Teleop Disabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-81.130000,1.080000,1.520000,0.000000,28960.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,85.208603,81.127319,0.000000,0.000000,0.000000,-0.001000,FlatInitial,ResetBack,0
07:38:26.097 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,1.080000,1.520000,0.000000,105.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,85.208603,81.127319,0.000000,0.001000,0.000000,0.001000,FlatInitial,ResetBack,0
07:38:26.197 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,1.080000,1.520000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,85.208603,81.127319,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0
07:38:26.297 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,1.080000,1.520000,0.000000,116.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,85.208603,81.127319,0.000000,0.000000,0.000000,0.010000,FlatInitial,ResetBack,0
07:38:26.398 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,1.080000,1.520000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,85.208603,81.127319,0.000000,0.000000,-0.001000,0.003000,FlatInitial,ResetBack,0
07:38:26.499 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,1.080000,1.520000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,85.208603,81.127319,0.000000,0.000000,0.001000,0.005000,FlatInitial,ResetBack,0
07:38:26.600 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,1.080000,1.520000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,85.208603,81.127319,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0
07:38:26.701 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,1.070000,1.520000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,85.208603,81.127319,0.000000,-0.001000,0.000000,0.005000,FlatInitial,ResetBack,0
07:38:26.802 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,1.070000,1.520000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,85.208603,81.127319,0.000000,0.001000,0.000000,0.003000,FlatInitial,ResetBack,0
