Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
07:16:50.601 PM 02/16/2016,Autonomous Disabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.060000,0.800000,0.670000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.102417,40.991348,0.000000,0.002000,0.000000,0.006000,FlatInitial,Hold,0
07:16:50.700 PM 02/16/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.040000,0.770000,0.710000,0.000000,17715.000000,1,0,-0.000000,0.000000,1,0.000000,-0.010925,0.000000,-19.102264,40.991577,0.000000,0.012000,-0.027000,0.013000,FlatInitial,ResetBack,1
07:16:50.800 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.760000,0.680000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.004181,0.000000,-19.102264,40.991272,0.000000,0.008000,0.028000,0.007000,FlatInitial,ResetForward,1
07:16:50.900 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.760000,0.740000,0.000000,100.000000,1,0,-0.000000,0.000000,1,-0.004898,0.000000,0.000000,-19.102310,40.991714,0.000000,-0.021000,0.000000,0.019000,FlatInitial,ResetForward,1
07:16:51.000 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,0.780000,0.770000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.102371,40.991928,0.000000,-0.002000,0.000000,0.019000,FlatInitial,ResetForward,0
07:16:51.102 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.750000,0.740000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.005630,0.000000,-19.102371,40.991837,0.000000,0.014000,-0.007000,0.008000,FlatInitial,Reset,0
07:16:51.202 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.790000,0.750000,0.000000,101.000000,1,0,-0.000000,0.000000,1,-0.005035,0.028610,0.000000,-19.102493,40.992447,0.000000,0.004000,0.034000,-0.002000,FlatInitial,Hold,0
07:16:51.305 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.770000,0.730000,0.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,-0.014313,0.000000,-19.102493,40.992905,0.000000,-0.018000,-0.069000,0.016000,FlatInitial,Hold,0
07:16:51.406 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.770000,0.620000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.003250,0.000000,-19.102646,40.992157,0.000000,0.013000,0.027000,-0.021000,FlatInitial,Hold,0
07:16:51.508 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.790000,0.750000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.102646,40.992676,0.000000,0.009000,-0.014000,-0.008000,FlatInitial,Hold,0
