Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
03:06:56.881 PM 02/14/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.190000,1.510000,1.000000,102.000000,1,0,-0.000558,0.001550,0,0.000000,0.000000,0.000000,34.907974,-2.919281,0.000000,-0.005000,0.000000,0.005000,FlatInitial
03:06:56.981 PM 02/14/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,-378.808594,-123.632812,-6000.000000,-6000.000000,Speed,Speed,-0.010000,1.200000,1.430000,1.000000,102.000000,1,0,-0.000558,0.001550,0,0.001877,0.008850,0.000000,34.907898,-2.919113,0.000000,0.072000,0.020000,-0.072000,FlatInitial
03:06:57.084 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-1819.628906,-1743.017578,-6000.000000,-6000.000000,Speed,Speed,-0.040000,1.170000,1.750000,1.000000,101.000000,1,0,-0.000558,0.001550,0,0.000000,0.002350,0.000000,34.908432,-2.918808,0.000000,-0.018000,0.030000,0.097000,FlatInitial
03:06:57.183 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-3891.357422,-3544.921875,-6000.000000,-6000.000000,Speed,Speed,0.020000,1.150000,1.430000,1.000000,104.000000,1,0,-0.000558,0.001550,0,-0.005157,0.000336,0.000000,34.908112,-2.918762,0.000000,0.013000,0.023000,-0.033000,FlatInitial
03:06:57.283 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-4982.812500,-4830.468750,-6000.000000,-6000.000000,Speed,Speed,0.000000,1.220000,1.510000,1.000000,101.000000,1,0,-0.000558,0.001550,0,0.034958,0.011749,0.000000,34.909378,-2.918213,0.000000,0.019000,0.062000,0.023000,FlatInitial
03:06:57.385 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5838.867188,-5406.445312,-6000.000000,-6000.000000,Speed,Speed,0.000000,1.190000,1.680000,1.000000,101.000000,1,0,-0.000558,0.001550,0,-0.024734,0.000168,0.000000,34.908875,-2.917862,0.000000,-0.057000,0.044000,-0.055000,FlatInitial
03:06:57.485 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6146.484375,-5602.734375,-6000.000000,-6000.000000,Speed,Speed,0.080000,1.140000,1.670000,1.000000,101.000000,1,0,-0.000558,0.001550,0,-0.132675,0.000000,0.000000,34.903732,-2.918579,0.000000,-0.053000,0.003000,-0.192000,FlatInitial
03:06:57.586 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6198.046875,-5612.695312,-6000.000000,-6000.000000,Speed,Speed,0.110000,1.160000,1.740000,1.000000,101.000000,1,0,-0.000558,0.001550,0,-0.152618,0.013519,0.000000,34.897903,-2.918213,0.000000,-0.024000,0.005000,0.037000,FlatInitial
03:06:57.688 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6170.507812,-5700.585938,-6000.000000,-6000.000000,Speed,Speed,0.130000,1.150000,1.710000,1.000000,102.000000,1,0,-0.000558,0.001550,0,0.011429,0.010361,0.000000,34.894943,-2.917892,0.000000,-0.020000,0.036000,0.081000,FlatInitial
03:06:57.790 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6112.500000,-5824.804688,-6000.000000,-6000.000000,Speed,Speed,0.040000,1.170000,1.570000,1.000000,101.000000,1,0,-0.000558,0.001550,0,-0.005798,-0.003143,0.000000,34.894806,-2.917755,0.000000,-0.044000,0.059000,0.036000,FlatInitial
03:06:57.893 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6067.968750,-5921.484375,-6000.000000,-6000.000000,Speed,Speed,0.070000,1.150000,1.790000,1.000000,101.000000,1,0,-0.000558,0.001550,0,-0.027893,0.037094,0.000000,34.893875,-2.916840,0.000000,0.048000,0.031000,0.067000,FlatInitial
03:06:57.991 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6044.531250,-5980.664062,-6000.000000,-6000.000000,Speed,Speed,0.090000,1.100000,1.800000,1.000000,101.000000,1,0,-0.000558,0.001550,0,0.019653,0.000000,0.000000,34.893539,-2.914856,0.000000,0.062000,-0.018000,0.081000,FlatInitial
03:06:58.092 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6036.328125,-6008.203125,-6000.000000,-6000.000000,Speed,Speed,0.080000,1.090000,1.560000,1.000000,101.000000,1,0,-0.000558,0.001550,0,0.114853,-0.017731,0.000000,34.897354,-2.915436,0.000000,0.078000,-0.019000,0.052000,FlatInitial
03:06:58.192 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6033.984375,-6032.226562,-6000.000000,-6000.000000,Speed,Speed,0.060000,1.020000,1.390000,1.000000,100.000000,1,0,-0.000558,0.001550,0,0.201401,-0.004395,0.000000,34.905518,-2.916260,0.000000,0.111000,0.023000,0.024000,FlatInitial
03:06:58.294 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6034.570312,-6052.148438,-6000.000000,-6000.000000,Speed,Speed,0.080000,0.960000,1.390000,1.000000,102.000000,1,0,-0.000558,0.001550,0,0.291687,0.060791,0.000000,34.918442,-2.914719,0.000000,0.101000,0.086000,0.081000,FlatInitial
03:06:58.394 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6032.226562,-6059.765625,-6000.000000,-6000.000000,Speed,Speed,0.100000,0.960000,1.630000,1.000000,101.000000,1,0,-0.000558,0.001550,0,0.377960,0.157837,0.000000,34.935883,-2.908783,0.000000,0.061000,0.078000,0.027000,FlatInitial
03:06:58.495 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6032.226562,-6057.421875,-6000.000000,-6000.000000,Speed,Speed,0.080000,1.020000,1.660000,1.000000,102.000000,1,0,-0.000558,0.001550,0,0.437668,0.199722,0.000000,34.956558,-2.899384,0.000000,0.047000,0.007000,-0.051000,FlatInitial
03:06:58.595 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6032.226562,-6052.734375,-6000.000000,-6000.000000,Speed,Speed,0.080000,1.040000,1.640000,1.000000,102.000000,1,0,-0.000558,0.001550,0,0.452942,0.176559,0.000000,34.979095,-2.889969,0.000000,0.001000,-0.023000,-0.092000,FlatInitial
03:06:58.695 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6029.882812,-6046.875000,-6000.000000,-6000.000000,Speed,Speed,0.080000,1.010000,1.620000,1.000000,103.000000,1,0,-0.000558,0.001550,0,0.413574,0.151657,0.000000,35.000671,-2.882095,0.000000,-0.049000,-0.003000,-0.109000,FlatInitial
