Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
07:13:50.984 PM 02/16/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.830000,0.830000,0.000000,100.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115692,40.993713,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0
07:13:51.084 PM 02/16/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.850000,0.810000,0.000000,101.000000,1,0,-0.000000,0.000000,1,-0.013184,0.000000,0.000000,-19.115936,40.993713,0.000000,-0.007000,-0.006000,0.006000,FlatInitial,ResetBack,0
07:13:51.185 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.820000,0.880000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,-0.013870,0.000000,-19.115936,40.993439,0.000000,0.004000,-0.011000,0.014000,FlatInitial,ResetBack,0
07:13:51.285 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.830000,0.820000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115936,40.993439,0.000000,0.020000,-0.002000,-0.003000,FlatInitial,ResetBack,0
07:13:51.385 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,0.820000,0.880000,0.000000,102.000000,1,0,-0.000000,0.000000,1,-0.002487,0.000000,0.000000,-19.115784,40.993439,0.000000,-0.007000,-0.008000,0.000000,FlatInitial,ResetBack,0
07:13:51.485 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.830000,0.840000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115723,40.993439,0.000000,0.010000,0.012000,-0.046000,FlatInitial,ResetBack,0
07:13:51.586 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.830000,0.870000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,-0.002197,0.000000,-19.115845,40.993423,0.000000,0.011000,-0.018000,0.011000,FlatInitial,ResetBack,0
07:13:51.686 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.830000,0.860000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115982,40.993286,0.000000,0.008000,0.005000,0.004000,FlatInitial,ResetBack,0
07:13:51.787 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,0.830000,0.870000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115982,40.993286,0.000000,0.001000,-0.001000,-0.005000,FlatInitial,ResetBack,0
07:13:51.887 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,0.850000,0.870000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115982,40.993286,0.000000,0.004000,-0.009000,0.011000,FlatInitial,ResetBack,0
07:13:51.989 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,0.840000,0.850000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115982,40.993286,0.000000,0.008000,-0.002000,0.022000,FlatInitial,ResetBack,0
07:13:52.090 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,0.820000,0.870000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115982,40.993286,0.000000,0.003000,-0.006000,0.013000,FlatInitial,ResetBack,0
07:13:52.191 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,0.830000,0.890000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115982,40.993286,0.000000,-0.007000,-0.002000,-0.001000,FlatInitial,ResetBack,0
07:13:52.292 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,0.820000,0.880000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115982,40.993286,0.000000,0.000000,0.008000,0.000000,FlatInitial,ResetBack,0
07:13:52.394 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,0.810000,0.900000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115982,40.993286,0.000000,0.005000,0.003000,0.008000,FlatInitial,ResetBack,0
07:13:52.494 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,0.830000,0.870000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115982,40.993286,0.000000,-0.003000,0.008000,0.003000,FlatInitial,ResetBack,0
07:13:52.594 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.439453,-6000.000000,-6000.000000,Speed,Speed,-0.050000,0.860000,0.860000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115982,40.993286,0.000000,-0.005000,0.016000,0.002000,FlatInitial,ResetBack,0
07:13:52.695 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.040000,0.850000,0.910000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115982,40.993286,0.000000,-0.005000,-0.012000,0.006000,FlatInitial,ResetBack,0
07:13:52.795 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.060000,0.860000,0.850000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115982,40.993286,0.000000,0.007000,0.008000,0.000000,FlatInitial,ResetBack,0
07:13:52.895 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.050000,0.860000,0.890000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115982,40.993423,0.000000,0.000000,-0.006000,0.008000,FlatInitial,ResetBack,0
07:13:52.995 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.050000,0.850000,0.870000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115982,40.993423,0.000000,-0.001000,0.004000,0.000000,FlatInitial,ResetBack,0
07:13:53.095 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.060000,0.860000,0.910000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115982,40.993423,0.000000,-0.010000,0.003000,0.003000,FlatInitial,ResetBack,0
07:13:53.195 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,0.820000,0.990000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.005051,-0.000183,0.000000,-19.115921,40.993576,0.000000,0.018000,-0.023000,0.051000,FlatInitial,ResetBack,0
07:13:53.295 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.110000,0.870000,0.850000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.115829,40.993378,0.000000,-0.006000,0.009000,-0.004000,FlatInitial,ResetBack,0
07:13:53.395 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.180000,0.850000,0.920000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.002975,0.000000,-19.115829,40.993500,0.000000,0.005000,-0.008000,0.010000,FlatInitial,ResetBack,0
07:13:53.496 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.146484,-6000.000000,-6000.000000,Speed,Speed,-0.310000,0.870000,0.880000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.002701,0.000000,-19.115829,40.993256,0.000000,-0.005000,-0.006000,0.007000,FlatInitial,ResetBack,1
07:13:53.596 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.380000,0.870000,0.870000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.013611,0.000000,-19.115997,40.993515,0.000000,0.003000,0.009000,-0.039000,FlatInitial,ResetForward,1
07:13:53.696 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.585938,-6000.000000,-6000.000000,Speed,Speed,-0.340000,0.870000,0.900000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,-0.005554,0.000000,-19.115997,40.993591,0.000000,-0.007000,-0.047000,0.008000,FlatInitial,ResetForward,1
