Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
03:33:09.998 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.320000,0.290000,2.580000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.002426,0.001770,0.000000,0.000000,0.000000,0.004000,FlatInitial
03:33:10.103 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.320000,0.300000,2.580000,3.000000,102.000000,1,0,-0.010478,-0.010478,0,0.000000,0.000000,0.000000,0.002426,0.001770,0.000000,0.000000,-0.003000,-0.004000,FlatInitial
03:33:10.204 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.320000,0.290000,2.590000,3.000000,101.000000,1,0,-0.010478,-0.010478,0,-0.009918,0.002670,0.000000,0.002213,0.001801,0.000000,-0.003000,0.010000,-0.072000,FlatInitial
03:33:10.304 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.320000,0.300000,2.600000,3.000000,102.000000,1,0,-0.010478,-0.010478,0,0.000000,0.000000,0.000000,0.002213,0.001938,0.000000,-0.007000,0.003000,0.010000,FlatInitial
03:33:10.406 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.320000,0.300000,2.600000,3.000000,103.000000,1,0,-0.010478,-0.010478,0,0.005432,0.000000,0.000000,0.002335,0.001938,0.000000,-0.008000,-0.005000,0.028000,FlatInitial
03:33:10.507 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.320000,0.300000,2.600000,3.000000,100.000000,1,0,-0.010478,-0.010478,0,0.000000,0.000000,0.000000,0.002335,0.001938,0.000000,-0.002000,-0.006000,0.015000,FlatInitial
03:33:10.607 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.310000,0.300000,2.590000,3.000000,100.000000,1,0,-0.010478,-0.010478,0,0.000000,0.000000,0.000000,0.002335,0.001938,0.000000,-0.003000,-0.006000,0.007000,FlatInitial
03:33:10.707 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.310000,0.300000,2.590000,3.000000,102.000000,1,0,-0.010478,-0.010478,0,0.000000,0.000000,0.000000,0.002335,0.001938,0.000000,0.000000,0.000000,0.002000,FlatInitial
03:33:10.808 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.310000,0.300000,2.590000,3.000000,101.000000,1,0,-0.010478,-0.010478,0,0.000000,0.000000,0.000000,0.002335,0.001938,0.000000,0.007000,0.001000,0.004000,FlatInitial
03:33:10.908 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.310000,0.300000,2.580000,3.000000,102.000000,1,0,-0.010478,-0.010478,0,0.000000,0.000000,0.000000,0.002335,0.001938,0.000000,0.003000,-0.001000,0.006000,FlatInitial
