Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
04:49:46.749 PM 02/14/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,3.760000,0.890000,3.750000,0.000000,16831.000000,1,0,-0.005022,-0.000992,0,0.000000,0.000000,0.000000,-0.069473,0.051178,0.000000,-0.001000,0.000000,0.002000,FlatInitial
04:49:46.850 PM 02/14/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.240000,0.970000,1.540000,0.000000,101.000000,1,0,-0.005022,-0.000992,0,0.005341,0.034180,0.000000,-0.068146,0.053635,0.000000,-0.059000,-0.012000,0.051000,FlatInitial
04:49:46.950 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.270000,0.870000,2.760000,0.000000,102.000000,1,0,-0.005022,-0.000992,0,0.007782,-0.050018,0.000000,-0.068039,0.052399,0.000000,0.089000,-0.056000,-0.027000,FlatInitial
04:49:47.050 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.260000,0.860000,2.180000,0.000000,101.000000,1,0,-0.005022,-0.000992,0,0.030579,0.000000,0.000000,-0.066299,0.049988,0.000000,-0.018000,-0.009000,-0.077000,FlatInitial
04:49:47.150 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.290000,0.860000,1.400000,0.000000,101.000000,1,0,-0.005022,-0.000992,0,0.017654,0.009125,0.000000,-0.065552,0.050125,0.000000,0.083000,0.036000,-0.124000,FlatInitial
04:49:47.251 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.440000,0.880000,1.770000,0.000000,103.000000,1,0,-0.005022,-0.000992,0,0.036377,0.000000,0.000000,-0.063568,0.050751,0.000000,-0.012000,-0.009000,0.012000,FlatInitial
04:49:47.351 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.530000,0.880000,2.240000,0.000000,103.000000,1,0,-0.005022,-0.000992,0,0.000000,-0.010605,0.000000,-0.062515,0.050598,0.000000,0.009000,-0.022000,0.009000,FlatInitial
04:49:47.452 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.500000,0.830000,2.030000,0.000000,102.000000,1,0,-0.005022,-0.000992,0,0.000000,0.000000,0.000000,-0.062515,0.050034,0.000000,-0.013000,0.000000,-0.008000,FlatInitial
04:49:47.552 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.440000,0.840000,1.720000,0.000000,101.000000,1,0,-0.005022,-0.000992,0,0.002747,0.000000,0.000000,-0.062500,0.050034,0.000000,0.020000,0.019000,-0.028000,FlatInitial
04:49:47.653 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.500000,0.880000,1.810000,0.000000,100.000000,1,0,-0.005022,-0.000992,0,0.000000,0.000000,0.000000,-0.062317,0.050034,0.000000,-0.001000,-0.001000,-0.001000,FlatInitial
