Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
02:16:54.846 PM 02/14/2016,Autonomous Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.460000,1.250000,1.530000,3.000000,104.000000,1,0,-0.000558,0.000992,0,0.000000,0.000000,0.000000,0.052963,-0.246643,0.000000,-0.001000,0.000000,0.003000,FlatInitial
02:16:54.946 PM 02/14/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.310000,1.950000,0.000000,31250.000000,1,0,-0.000558,0.000992,0,0.000000,0.000000,0.000000,0.052200,-0.244629,0.000000,0.000000,0.000000,0.003000,FlatInitial
02:16:55.046 PM 02/14/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.310000,1.950000,0.000000,101.000000,1,0,-0.000558,0.000992,0,0.000000,0.000000,0.000000,0.052200,-0.244629,0.000000,-0.002000,0.000000,0.000000,FlatInitial
02:16:55.146 PM 02/14/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.300000,1.950000,0.000000,102.000000,1,0,-0.000558,0.000992,0,0.000000,0.000000,0.000000,0.052200,-0.244629,0.000000,-0.004000,0.001000,0.002000,FlatInitial
02:16:55.246 PM 02/14/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.310000,1.940000,0.000000,101.000000,1,0,-0.000558,0.000992,0,0.000000,0.000000,0.000000,0.052200,-0.244629,0.000000,0.000000,-0.002000,0.003000,FlatInitial
02:16:55.346 PM 02/14/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.010000,1.310000,1.940000,0.000000,103.000000,1,0,-0.000558,0.000992,0,0.000000,0.000000,0.000000,0.052200,-0.244629,0.000000,0.001000,-0.001000,0.003000,FlatInitial
02:16:55.446 PM 02/14/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.010000,1.320000,1.950000,0.000000,101.000000,1,0,-0.000558,0.000992,0,0.000000,0.000000,0.000000,0.052200,-0.244629,0.000000,0.001000,-0.002000,0.003000,FlatInitial
02:16:55.546 PM 02/14/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.320000,1.950000,0.000000,101.000000,1,0,-0.000558,0.000992,0,0.000000,0.000000,0.000000,0.052200,-0.244629,0.000000,0.000000,-0.002000,-0.003000,FlatInitial
02:16:55.647 PM 02/14/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.320000,1.960000,0.000000,102.000000,1,0,-0.000558,0.000992,0,0.000000,0.000000,0.000000,0.052200,-0.244629,0.000000,0.000000,-0.003000,0.005000,FlatInitial
02:16:55.747 PM 02/14/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.320000,1.970000,0.000000,101.000000,1,0,-0.000558,0.000992,0,0.000000,0.000000,0.000000,0.052200,-0.244629,0.000000,0.003000,0.000000,0.001000,FlatInitial
