Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
02:33:25.996 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.120000,0.900000,2.570000,3.000000,103.000000,1,0,-0.015872,-0.024800,0,0.000000,0.000000,0.000000,0.008530,0.001144,0.000000,0.000000,-0.001000,0.006000,FlatInitial
02:33:26.096 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.120000,0.890000,2.570000,3.000000,102.000000,1,0,-0.015872,-0.024800,0,0.004425,0.006226,0.000000,0.008575,0.001236,0.000000,0.025000,0.011000,0.009000,FlatInitial
02:33:26.196 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.110000,0.890000,2.570000,3.000000,102.000000,1,0,-0.015872,-0.024800,0,-0.002823,0.000000,0.000000,0.008698,0.001312,0.000000,0.008000,0.002000,-0.021000,FlatInitial
02:33:26.298 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.120000,0.890000,2.570000,3.000000,105.000000,1,0,-0.015872,-0.024800,0,0.000000,0.000000,0.000000,0.008682,0.001312,0.000000,0.003000,0.003000,-0.011000,FlatInitial
02:33:26.398 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.110000,0.890000,2.570000,3.000000,102.000000,1,0,-0.015872,-0.024800,0,0.000000,0.000000,0.000000,0.008682,0.001312,0.000000,0.004000,-0.001000,-0.004000,FlatInitial
02:33:26.498 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.120000,0.890000,2.570000,3.000000,102.000000,1,0,-0.015872,-0.024800,0,0.000000,0.000000,0.000000,0.008682,0.001312,0.000000,0.001000,0.001000,0.010000,FlatInitial
02:33:26.599 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.110000,0.890000,2.570000,3.000000,102.000000,1,0,-0.015872,-0.024800,0,0.000000,0.000000,0.000000,0.008682,0.001312,0.000000,-0.004000,-0.002000,0.009000,FlatInitial
02:33:26.699 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.120000,0.890000,2.570000,3.000000,102.000000,1,0,-0.015872,-0.024800,0,0.000000,0.000000,0.000000,0.008682,0.001312,0.000000,-0.002000,0.000000,0.009000,FlatInitial
02:33:26.800 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.110000,0.880000,2.570000,3.000000,102.000000,1,0,-0.015872,-0.024800,0,0.000000,0.000000,0.000000,0.008682,0.001312,0.000000,0.000000,0.001000,0.011000,FlatInitial
02:33:26.900 PM 02/13/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.120000,0.890000,2.570000,3.000000,100.000000,1,0,-0.015872,-0.024800,0,0.000000,0.000000,0.000000,0.008682,0.001312,0.000000,0.000000,0.001000,0.001000,FlatInitial
