Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefeneState
08:02:58.515 PM 02/11/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.930000,0.380000,2.370000,3.000000,101.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049881,0.311157,0.000000,0.000000,0.011000,-0.011000,FlatInitial
08:02:58.615 PM 02/11/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.930000,0.390000,2.380000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049881,0.311157,0.000000,-0.003000,0.003000,-0.010000,FlatInitial
08:02:58.716 PM 02/11/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.930000,0.380000,2.380000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049881,0.311157,0.000000,-0.002000,-0.004000,-0.002000,FlatInitial
08:02:58.817 PM 02/11/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.940000,0.360000,2.370000,3.000000,101.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049881,0.311157,0.000000,0.003000,0.000000,0.018000,FlatInitial
08:02:58.918 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.930000,0.350000,2.360000,3.000000,101.000000,1,0,-0.003038,-0.010478,0,-0.002304,0.000000,0.000000,0.049789,0.311157,0.000000,0.020000,0.009000,-0.018000,FlatInitial
08:02:59.019 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.930000,0.360000,2.380000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.002000,0.007000,0.006000,FlatInitial
08:02:59.120 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.930000,0.360000,2.390000,3.000000,101.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,-0.004000,-0.003000,-0.020000,FlatInitial
08:02:59.221 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.930000,0.350000,2.390000,3.000000,104.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.001000,-0.002000,0.002000,FlatInitial
08:02:59.322 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.940000,0.350000,2.380000,3.000000,104.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.001000,-0.004000,0.013000,FlatInitial
08:02:59.423 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.940000,0.340000,2.390000,3.000000,108.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,-0.003000,-0.003000,0.003000,FlatInitial
08:02:59.523 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.940000,0.340000,2.390000,3.000000,100.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,-0.003000,-0.001000,0.007000,FlatInitial
08:02:59.623 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.950000,0.340000,2.390000,3.000000,103.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,0.002000,0.002000,FlatInitial
08:02:59.724 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.950000,0.340000,2.400000,3.000000,101.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.001000,0.000000,0.002000,FlatInitial
08:02:59.825 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.950000,0.340000,2.390000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,0.000000,0.002000,FlatInitial
08:02:59.926 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.960000,0.340000,2.390000,3.000000,101.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,0.002000,0.002000,FlatInitial
08:03:00.026 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.950000,0.340000,2.390000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,-0.002000,0.000000,0.004000,FlatInitial
08:03:00.126 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.960000,0.330000,2.390000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,-0.001000,0.000000,FlatInitial
08:03:00.226 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.960000,0.340000,2.390000,3.000000,103.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,-0.001000,0.004000,FlatInitial
08:03:00.327 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.960000,0.330000,2.390000,3.000000,103.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.001000,-0.001000,0.003000,FlatInitial
08:03:00.428 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.960000,0.330000,2.390000,3.000000,100.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.002000,0.001000,0.000000,FlatInitial
08:03:00.528 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.960000,0.310000,2.390000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,-0.009000,0.000000,0.000000,FlatInitial
08:03:00.628 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.970000,0.330000,2.400000,3.000000,101.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,-0.005000,0.002000,0.002000,FlatInitial
08:03:00.728 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.960000,0.330000,2.390000,3.000000,100.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,0.000000,-0.007000,FlatInitial
08:03:00.829 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.970000,0.330000,2.400000,3.000000,101.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.001000,0.001000,0.002000,FlatInitial
08:03:00.930 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.970000,0.320000,2.390000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,0.000000,-0.001000,FlatInitial
08:03:01.030 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.970000,0.330000,2.400000,3.000000,104.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,-0.003000,0.003000,FlatInitial
08:03:01.130 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.970000,0.320000,2.390000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,0.000000,0.004000,FlatInitial
08:03:01.230 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.970000,0.330000,2.390000,3.000000,104.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,0.000000,0.004000,FlatInitial
08:03:01.330 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.970000,0.330000,2.390000,3.000000,103.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,0.002000,0.005000,FlatInitial
08:03:01.430 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.970000,0.330000,2.390000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,0.001000,0.001000,FlatInitial
08:03:01.530 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.970000,0.330000,2.390000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,0.001000,0.001000,FlatInitial
08:03:01.630 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.980000,0.330000,2.390000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,-0.001000,-0.001000,-0.001000,FlatInitial
08:03:01.730 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.980000,0.330000,2.390000,3.000000,103.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,-0.001000,-0.001000,-0.001000,FlatInitial
08:03:01.831 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.980000,0.330000,2.390000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.001000,-0.001000,0.001000,FlatInitial
08:03:01.931 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.980000,0.320000,2.390000,3.000000,103.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,-0.001000,-0.001000,FlatInitial
08:03:02.031 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.980000,0.320000,2.380000,3.000000,103.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,0.000000,0.000000,FlatInitial
08:03:02.131 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.980000,0.320000,2.390000,3.000000,103.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,-0.001000,-0.001000,0.001000,FlatInitial
08:03:02.231 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.980000,0.330000,2.390000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.001000,0.001000,0.002000,FlatInitial
08:03:02.331 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.980000,0.330000,2.390000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,-0.001000,-0.001000,0.001000,FlatInitial
08:03:02.431 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.990000,0.320000,2.390000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,0.000000,0.005000,FlatInitial
08:03:02.532 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.990000,0.330000,2.390000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,-0.003000,0.000000,0.000000,FlatInitial
08:03:02.634 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.990000,0.320000,2.390000,3.000000,101.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.001000,0.001000,-0.002000,FlatInitial
08:03:02.735 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.990000,0.320000,2.390000,3.000000,105.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,-0.002000,0.000000,0.001000,FlatInitial
08:03:02.836 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.990000,0.320000,2.380000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,-0.003000,0.001000,FlatInitial
08:03:02.936 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.990000,0.320000,2.380000,3.000000,105.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,0.000000,0.003000,FlatInitial
08:03:03.036 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.990000,0.320000,2.390000,3.000000,101.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,-0.002000,0.001000,-0.001000,FlatInitial
08:03:03.136 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.990000,0.320000,2.390000,3.000000,101.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,-0.001000,0.000000,0.000000,FlatInitial
08:03:03.237 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-5.990000,0.330000,2.390000,3.000000,101.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.001000,-0.001000,0.002000,FlatInitial
08:03:03.338 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-6.000000,0.330000,2.390000,3.000000,103.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,-0.003000,0.000000,FlatInitial
08:03:03.438 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-6.000000,0.330000,2.390000,3.000000,101.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.002000,-0.003000,-0.004000,FlatInitial
08:03:03.539 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-6.000000,0.330000,2.390000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,-0.002000,-0.001000,-0.002000,FlatInitial
08:03:03.639 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-6.000000,0.330000,2.390000,3.000000,101.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.001000,0.001000,0.004000,FlatInitial
08:03:03.739 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-6.010000,0.320000,2.390000,3.000000,103.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.004000,-0.001000,0.004000,FlatInitial
08:03:03.840 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-6.010000,0.330000,2.390000,3.000000,103.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.002000,-0.003000,0.007000,FlatInitial
08:03:03.941 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-6.010000,0.320000,2.370000,3.000000,102.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,-0.001000,0.000000,0.007000,FlatInitial
08:03:04.042 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-6.010000,0.320000,2.380000,3.000000,101.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.003000,-0.002000,0.000000,FlatInitial
08:03:04.143 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-6.020000,0.320000,2.380000,3.000000,101.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,-0.005000,0.001000,FlatInitial
08:03:04.244 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-6.020000,0.320000,2.390000,3.000000,105.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,-0.001000,0.004000,FlatInitial
08:03:04.345 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-6.020000,0.320000,2.380000,3.000000,101.000000,1,0,-0.003038,-0.010478,0,0.000000,0.000000,0.000000,0.049698,0.311157,0.000000,0.000000,0.003000,0.004000,FlatInitial
