Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
06:33:45.980 PM 02/17/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,175.220000,0.890000,2.510000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-0.250763,0.329742,0.000000,-0.001000,-0.005000,0.014000,FlatInitial,ResetForward,1
06:33:46.081 PM 02/17/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,-216.943359,251.953125,-6000.000000,-6000.000000,Speed,Speed,175.210000,0.900000,2.510000,1.000000,103.000000,1,0,-0.000000,0.000000,1,0.000763,-0.003281,0.000000,-0.250656,0.329712,0.000000,0.026000,-0.029000,0.005000,FlatInitial,ResetForward,1
06:33:46.182 PM 02/17/2016,Teleop Enabled,0,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,-1968.603516,2070.996094,-6000.000000,-6000.000000,Speed,Speed,175.290000,0.870000,2.510000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.005966,0.000000,0.000000,-0.250214,0.329315,0.000000,0.004000,0.004000,-0.076000,FlatInitial,ResetForward,1
06:33:46.283 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-3492.919922,3892.382812,-6000.000000,-6000.000000,Speed,Speed,175.270000,0.900000,2.510000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.003220,0.005219,0.000000,-0.250259,0.329453,0.000000,-0.042000,0.017000,-0.007000,FlatInitial,ResetForward,1
06:33:46.383 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5008.593750,5024.414062,-6000.000000,-6000.000000,Speed,Speed,175.270000,0.930000,2.510000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.010056,0.007797,0.000000,-0.251022,0.329361,0.000000,0.117000,0.080000,0.114000,FlatInitial,ResetForward,1
06:33:46.483 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5795.507812,5757.421875,-6000.000000,-6000.000000,Speed,Speed,175.290000,0.920000,2.480000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.051483,0.000000,0.000000,-0.249435,0.330383,0.000000,0.038000,0.014000,0.089000,FlatInitial,ResetForward,1
06:33:46.583 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5960.742188,5858.203125,-6000.000000,-6000.000000,Speed,Speed,175.280000,0.970000,2.420000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.127182,-0.032471,0.000000,-0.244888,0.329575,0.000000,0.113000,-0.081000,0.059000,FlatInitial,ResetForward,1
06:33:46.683 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5934.375000,5824.804688,-6000.000000,-6000.000000,Speed,Speed,175.270000,1.000000,2.660000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.230438,-0.113235,0.000000,-0.235275,0.325562,0.000000,0.071000,-0.084000,0.032000,FlatInitial,ResetForward,1
06:33:46.783 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5921.484375,5839.453125,-6000.000000,-6000.000000,Speed,Speed,175.290000,0.960000,2.630000,1.000000,100.000000,1,0,-0.000000,0.000000,1,0.264969,-0.149979,0.000000,-0.222443,0.318680,0.000000,0.006000,-0.023000,-0.039000,FlatInitial,ResetForward,1
06:33:46.883 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5934.375000,5884.570312,-6000.000000,-6000.000000,Speed,Speed,175.270000,0.920000,2.520000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.279266,-0.125443,0.000000,-0.208786,0.311539,0.000000,0.007000,0.062000,-0.067000,FlatInitial,ResetForward,1
06:33:46.983 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5954.882812,5946.679688,-6000.000000,-6000.000000,Speed,Speed,175.290000,0.910000,2.370000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.009659,0.000000,0.000000,-0.205765,0.307495,0.000000,0.001000,0.031000,0.019000,FlatInitial,ResetForward,1
06:33:47.083 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5971.875000,5967.773438,-6000.000000,-6000.000000,Speed,Speed,175.270000,0.910000,2.320000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.027725,0.000000,0.000000,-0.204514,0.307556,0.000000,0.004000,0.012000,0.002000,FlatInitial,ResetForward,1
06:33:47.183 PM 02/17/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5988.867188,5978.906250,-6000.000000,-6000.000000,Speed,Speed,175.270000,0.930000,2.310000,1.000000,106.000000,1,0,-0.000000,0.000000,1,0.038681,-0.042831,0.000000,-0.202744,0.306519,0.000000,0.011000,-0.093000,0.016000,FlatInitial,ResetForward,1
