Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
07:45:23.379 PM 02/15/2016,Teleop Disabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.300000,0.960000,1.410000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-1.127350,-0.419891,0.000000,0.000000,-0.002000,0.002000,FlatInitial
07:45:23.478 PM 02/15/2016,Teleop Disabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,51.580000,1.350000,1.810000,0.000000,3233749.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-1.127350,-0.419891,0.000000,0.000000,-0.002000,0.002000,FlatInitial
07:45:23.578 PM 02/15/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,1.350000,1.820000,0.000000,103.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-1.135147,-0.517456,0.000000,0.001000,0.000000,0.003000,FlatInitial
07:45:23.678 PM 02/15/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.360000,1.810000,0.000000,118.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-1.135147,-0.517456,0.000000,-0.002000,0.002000,0.003000,FlatInitial
07:45:23.779 PM 02/15/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,1.350000,1.810000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-1.135147,-0.517456,0.000000,0.001000,0.001000,0.003000,FlatInitial
07:45:23.879 PM 02/15/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.350000,1.810000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-1.135147,-0.517456,0.000000,0.000000,0.000000,0.004000,FlatInitial
07:45:23.979 PM 02/15/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.360000,1.810000,0.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-1.135147,-0.517456,0.000000,0.000000,0.001000,0.001000,FlatInitial
07:45:24.079 PM 02/15/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.360000,1.810000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-1.135147,-0.517456,0.000000,-0.001000,0.001000,0.001000,FlatInitial
07:45:24.179 PM 02/15/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.360000,1.810000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-1.135147,-0.517456,0.000000,-0.002000,0.006000,0.006000,FlatInitial
07:45:24.279 PM 02/15/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,1.360000,1.790000,0.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-1.135147,-0.517456,0.000000,-0.013000,-0.012000,0.019000,FlatInitial
