Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefeneState
08:14:59.297 PM 02/11/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.190000,2.680000,3.000000,102.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078873,0.254364,0.000000,0.000000,-0.001000,0.003000,FlatInitial
08:14:59.397 PM 02/11/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.670000,3.000000,104.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078873,0.254364,0.000000,0.000000,0.001000,0.002000,FlatInitial
08:14:59.497 PM 02/11/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.670000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078873,0.254364,0.000000,0.000000,0.001000,0.002000,FlatInitial
08:14:59.597 PM 02/11/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.210000,2.670000,3.000000,102.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078873,0.254364,0.000000,0.018000,-0.004000,-0.028000,FlatInitial
08:14:59.698 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.030000,0.200000,2.680000,3.000000,102.000000,1,0,-0.013950,0.000248,0,0.000671,0.000000,0.000000,0.078918,0.254364,0.000000,-0.014000,-0.012000,-0.001000,FlatInitial
08:14:59.799 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.210000,2.670000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,-0.004000,-0.007000,0.022000,FlatInitial
08:14:59.902 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.670000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,-0.004000,-0.007000,0.022000,FlatInitial
08:15:00.004 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.210000,2.670000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.005000,0.002000,-0.002000,FlatInitial
08:15:00.105 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.030000,0.210000,2.680000,3.000000,105.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,-0.006000,-0.002000,0.001000,FlatInitial
08:15:00.205 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.680000,3.000000,104.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.001000,-0.006000,0.001000,FlatInitial
08:15:00.305 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.680000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.001000,-0.006000,0.001000,FlatInitial
08:15:00.406 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.680000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.000000,0.001000,0.003000,FlatInitial
08:15:00.506 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.680000,3.000000,103.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.000000,0.002000,0.001000,FlatInitial
08:15:00.606 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.680000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.000000,0.002000,0.001000,FlatInitial
08:15:00.707 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.680000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,-0.002000,0.000000,0.002000,FlatInitial
08:15:00.808 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.210000,2.690000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,-0.001000,0.002000,0.001000,FlatInitial
08:15:00.909 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.210000,2.690000,3.000000,102.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,-0.001000,-0.001000,-0.002000,FlatInitial
08:15:01.010 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.680000,3.000000,102.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.002000,0.000000,0.003000,FlatInitial
08:15:01.110 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.690000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.000000,0.003000,0.005000,FlatInitial
08:15:01.210 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.690000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.000000,0.003000,0.005000,FlatInitial
08:15:01.311 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.690000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.002000,0.000000,0.000000,FlatInitial
08:15:01.415 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.690000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.000000,-0.002000,0.000000,FlatInitial
08:15:01.515 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.690000,3.000000,102.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.001000,0.005000,0.000000,FlatInitial
08:15:01.616 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.690000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.000000,-0.001000,-0.001000,FlatInitial
08:15:01.716 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.690000,3.000000,102.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.002000,0.000000,0.002000,FlatInitial
08:15:01.818 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.050000,0.200000,2.680000,3.000000,104.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,-0.001000,0.000000,0.000000,FlatInitial
08:15:01.922 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.690000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.000000,0.000000,0.001000,FlatInitial
08:15:02.022 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.050000,0.200000,2.680000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.000000,0.000000,0.001000,FlatInitial
08:15:02.124 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.050000,0.200000,2.680000,3.000000,103.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.001000,0.000000,-0.003000,FlatInitial
08:15:02.224 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.050000,0.200000,2.670000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.002000,0.003000,-0.001000,FlatInitial
08:15:02.325 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.060000,0.200000,2.670000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.002000,0.003000,-0.001000,FlatInitial
08:15:02.427 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.040000,0.200000,2.680000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,-0.001000,-0.001000,0.005000,FlatInitial
08:15:02.528 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.050000,0.200000,2.710000,3.000000,102.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,-0.002000,0.005000,0.005000,FlatInitial
08:15:02.628 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.060000,0.200000,2.660000,3.000000,100.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.000000,-0.006000,-0.004000,FlatInitial
08:15:02.729 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.060000,0.200000,2.710000,3.000000,100.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.000000,0.001000,0.000000,FlatInitial
08:15:02.830 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.060000,0.200000,2.690000,3.000000,102.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.000000,-0.002000,0.003000,FlatInitial
08:15:02.932 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.060000,0.200000,2.690000,3.000000,103.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.001000,0.001000,0.003000,FlatInitial
08:15:03.032 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.060000,0.200000,2.700000,3.000000,104.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,-0.003000,-0.001000,0.001000,FlatInitial
08:15:03.133 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.060000,0.190000,2.690000,3.000000,102.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,-0.001000,0.002000,-0.005000,FlatInitial
08:15:03.236 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.060000,0.190000,2.700000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.000000,0.000000,0.000000,FlatInitial
08:15:03.336 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.070000,0.180000,2.680000,3.000000,102.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.003000,0.005000,0.005000,FlatInitial
08:15:03.436 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.090000,0.180000,2.620000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.003000,0.005000,0.005000,FlatInitial
08:15:03.539 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,0.160000,2.520000,3.000000,102.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,-0.008000,-0.014000,0.000000,FlatInitial
08:15:03.639 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.090000,0.170000,2.560000,3.000000,102.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,0.006000,0.014000,-0.001000,FlatInitial
08:15:03.741 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.090000,0.170000,2.450000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,-0.005000,-0.010000,-0.005000,FlatInitial
08:15:03.841 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,0.130000,2.440000,3.000000,100.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254364,0.000000,-0.013000,-0.016000,-0.009000,FlatInitial
08:15:03.943 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.070000,0.130000,2.470000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.007767,0.000000,0.078918,0.254501,0.000000,-0.007000,0.005000,0.002000,FlatInitial
08:15:04.043 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,0.130000,2.440000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254608,0.000000,-0.004000,0.019000,0.005000,FlatInitial
08:15:04.146 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,0.170000,2.430000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078918,0.254608,0.000000,0.011000,-0.003000,0.004000,FlatInitial
08:15:04.247 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,0.130000,2.430000,3.000000,103.000000,1,0,-0.013950,0.000248,0,-0.006454,0.000000,0.000000,0.078827,0.254471,0.000000,0.011000,-0.011000,0.000000,FlatInitial
08:15:04.351 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,0.130000,2.440000,3.000000,102.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078766,0.254471,0.000000,-0.002000,0.010000,-0.001000,FlatInitial
08:15:04.451 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,0.140000,2.460000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078766,0.254471,0.000000,-0.014000,0.004000,0.006000,FlatInitial
08:15:04.554 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,0.140000,2.480000,3.000000,100.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078766,0.254471,0.000000,0.002000,-0.007000,-0.008000,FlatInitial
08:15:04.658 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,0.170000,2.420000,3.000000,102.000000,1,0,-0.013950,0.000248,0,0.000000,0.013641,0.000000,0.078766,0.254807,0.000000,0.013000,-0.015000,-0.014000,FlatInitial
08:15:04.759 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.090000,0.170000,2.400000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,-0.011642,0.000000,0.078766,0.254318,0.000000,-0.009000,0.037000,-0.001000,FlatInitial
08:15:04.859 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.060000,0.160000,2.330000,3.000000,101.000000,1,0,-0.013950,0.000248,0,0.000000,-0.006866,0.000000,0.078766,0.254181,0.000000,0.000000,-0.017000,-0.012000,FlatInitial
08:15:04.962 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.060000,0.160000,2.370000,3.000000,102.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078766,0.254059,0.000000,0.006000,-0.005000,0.006000,FlatInitial
08:15:05.062 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,0.160000,2.320000,3.000000,104.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078766,0.254059,0.000000,-0.003000,-0.005000,0.003000,FlatInitial
08:15:05.162 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,0.160000,2.340000,3.000000,103.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078766,0.254059,0.000000,0.000000,0.000000,0.004000,FlatInitial
08:15:05.264 PM 02/11/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,0.150000,2.330000,3.000000,104.000000,1,0,-0.013950,0.000248,0,0.000000,0.000000,0.000000,0.078766,0.254059,0.000000,0.007000,0.010000,-0.009000,FlatInitial
