Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
08:24:44.565 PM 02/17/2016,Teleop Disabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,3979.248047,-4023.046875,4000.000000,4000.000000,Speed,Speed,5.280000,1.600000,-0.110000,3.000000,102.000000,1,0,0.196850,-0.196850,1,0.235092,-0.901901,0.000000,4.316330,-17.664261,0.000000,0.085000,0.008000,-0.023000,FlatInitial,Hold,0
08:24:44.662 PM 02/17/2016,Teleop Disabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,5.280000,1.600000,-0.110000,0.000000,30324.000000,1,0,0.196850,-0.196850,1,0.235092,-0.901901,0.000000,4.316330,-17.664261,0.000000,0.085000,0.008000,-0.023000,FlatInitial,ResetBack,0
08:24:44.763 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,0.830000,1.590000,0.000000,101.000000,1,0,0.196850,-0.196850,1,0.000000,0.000000,0.000000,4.362457,-17.780380,0.000000,0.000000,0.001000,0.000000,FlatInitial,ResetBack,0
08:24:44.863 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,0.830000,1.590000,0.000000,101.000000,1,0,0.196850,-0.196850,1,0.000000,0.000000,0.000000,4.362457,-17.780380,0.000000,0.001000,0.000000,0.000000,FlatInitial,ResetBack,0
08:24:44.964 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,0.830000,1.590000,0.000000,102.000000,1,0,0.196850,-0.196850,1,0.000000,0.000000,0.000000,4.362457,-17.780380,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0
08:24:45.065 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,0.830000,1.590000,0.000000,101.000000,1,0,0.196850,-0.196850,1,0.000000,0.000000,0.000000,4.362457,-17.780380,0.000000,0.000000,0.000000,0.005000,FlatInitial,ResetBack,0
08:24:45.165 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,0.830000,1.580000,0.000000,104.000000,1,0,0.196850,-0.196850,1,0.000000,0.000000,0.000000,4.362457,-17.780380,0.000000,0.000000,0.000000,0.000000,FlatInitial,ResetBack,0
08:24:45.265 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,0.840000,1.580000,0.000000,102.000000,1,0,0.196850,-0.196850,1,0.000000,0.000000,0.000000,4.362457,-17.780380,0.000000,0.000000,0.001000,0.005000,FlatInitial,ResetBack,0
08:24:45.368 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,0.840000,1.580000,0.000000,102.000000,1,0,0.196850,-0.196850,1,0.000000,0.000000,0.000000,4.362457,-17.780380,0.000000,-0.001000,-0.001000,0.001000,FlatInitial,ResetBack,0
08:24:45.467 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,0.830000,1.580000,0.000000,102.000000,1,0,0.196850,-0.196850,1,0.000000,0.000000,0.000000,4.362457,-17.780380,0.000000,0.000000,0.001000,0.000000,FlatInitial,ResetBack,0
08:24:45.569 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,0.830000,1.580000,0.000000,101.000000,1,0,0.196850,-0.196850,1,0.000000,0.000000,0.000000,4.362457,-17.780380,0.000000,0.001000,0.000000,0.002000,FlatInitial,ResetBack,0
08:24:45.669 PM 02/17/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,0.830000,1.590000,0.000000,101.000000,1,0,0.196850,-0.196850,1,0.000000,0.000000,0.000000,4.362457,-17.780380,0.000000,0.001000,0.000000,0.002000,FlatInitial,ResetBack,0
