Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
02:34:43.244 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.090000,1.240000,1.600000,3.000000,102.000000,1,0,-0.000248,0.000992,0,0.000000,0.000000,0.000000,0.041992,-0.278793,0.000000,0.003000,0.002000,0.007000,FlatInitial
02:34:43.345 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-16.113281,0.000000,4000.000000,4000.000000,Speed,Speed,-0.080000,1.240000,1.540000,3.000000,101.000000,1,0,-0.000248,0.000992,0,0.000000,-0.009415,0.000000,0.041992,-0.278992,0.000000,-0.002000,-0.006000,0.028000,FlatInitial
02:34:43.445 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-1325.830078,-0.146484,4000.000000,4000.000000,Speed,Speed,-0.090000,1.230000,1.490000,3.000000,101.000000,1,0,-0.000248,0.000992,0,-0.013519,0.000000,0.000000,0.041779,-0.279510,0.000000,0.017000,-0.023000,-0.087000,FlatInitial
02:34:43.546 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-3668.554687,-0.292969,4000.000000,4000.000000,Speed,Speed,-0.090000,1.250000,1.580000,3.000000,101.000000,1,0,-0.000248,0.000992,0,0.004562,0.007294,0.000000,0.041550,-0.279236,0.000000,-0.038000,-0.043000,-0.070000,FlatInitial
02:34:43.646 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-5173.242188,-1.025391,4000.000000,4000.000000,Speed,Speed,-0.070000,1.300000,1.600000,3.000000,101.000000,1,0,-0.000248,0.000992,0,0.043503,0.076096,0.000000,0.042374,-0.276794,0.000000,0.081000,0.054000,0.164000,FlatInitial
02:34:43.747 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-6684.960938,-0.878906,4000.000000,4000.000000,Speed,Speed,-0.110000,1.220000,1.560000,3.000000,102.000000,1,0,-0.000248,0.000992,0,0.009003,0.037888,0.000000,0.043396,-0.275330,0.000000,0.037000,0.012000,0.012000,FlatInitial
02:34:43.847 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-7866.796875,-0.439453,4000.000000,4000.000000,Speed,Speed,-0.120000,1.240000,1.590000,3.000000,101.000000,1,0,-0.000248,0.000992,0,0.011047,0.034393,0.000000,0.044373,-0.272919,0.000000,-0.020000,0.140000,0.082000,FlatInitial
02:34:43.947 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-8818.359375,-0.439453,4000.000000,4000.000000,Speed,Speed,-0.100000,1.250000,1.590000,3.000000,101.000000,1,0,-0.000248,0.000992,0,-0.036026,0.069519,0.000000,0.043686,-0.270172,0.000000,0.101000,-0.213000,-0.033000,FlatInitial
02:34:44.047 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-9597.656250,-0.439453,4000.000000,4000.000000,Speed,Speed,-0.120000,1.240000,1.650000,3.000000,103.000000,1,0,-0.000248,0.000992,0,0.000000,0.036453,0.000000,0.042816,-0.267899,0.000000,-0.093000,0.010000,-0.021000,FlatInitial
02:34:44.149 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,-10230.468750,-0.585938,4000.000000,4000.000000,Speed,Speed,-0.110000,1.210000,1.600000,3.000000,101.000000,1,0,-0.000248,0.000992,0,-0.021454,0.048096,0.000000,0.042252,-0.266037,0.000000,-0.019000,0.051000,-0.070000,FlatInitial
