Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefeneState
07:47:50.073 PM 02/11/2016,Autonomous Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,2.880000,-1.070000,-0.010000,3.000000,101.000000,1,0,0.000000,0.000000,0,-0.223358,-0.099167,0.000000,0.114090,0.305206,0.000000,-0.049000,-0.137000,0.850000,FlatInitial
07:47:50.173 PM 02/11/2016,Autonomous Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,2.930000,-0.830000,1.780000,3.000000,101.000000,1,0,0.000000,0.000000,0,-0.319855,-0.265182,0.000000,0.100372,0.292603,0.000000,-0.035000,0.042000,0.207000,FlatInitial
07:47:50.273 PM 02/11/2016,Autonomous Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,2.980000,-0.740000,1.450000,3.000000,101.000000,1,0,0.000000,0.000000,0,-0.303513,-0.239990,0.000000,0.085098,0.280594,0.000000,-0.013000,0.045000,-0.131000,FlatInitial
07:47:50.373 PM 02/11/2016,Autonomous Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-1.150000,1.000000,3.000000,102.000000,1,0,0.000000,0.000000,0,-0.336197,-0.242065,0.000000,0.065872,0.266510,0.000000,0.009000,-0.006000,0.000000,FlatInitial
07:47:50.473 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.000000,-0.750000,1.620000,3.000000,102.000000,1,0,0.000000,0.000000,0,-0.323807,0.000000,0.000000,0.052780,0.258957,0.000000,0.014000,0.011000,0.026000,FlatInitial
07:47:50.573 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.670000,1.730000,3.000000,102.000000,1,0,0.000000,0.000000,0,-0.321213,0.019501,0.000000,0.036667,0.259537,0.000000,-0.009000,0.034000,0.002000,FlatInitial
07:47:50.673 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.950000,1.270000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,-0.003357,0.000000,0.036667,0.260162,0.000000,-0.002000,-0.028000,-0.014000,FlatInitial
07:47:50.773 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.020000,-0.800000,1.460000,3.000000,104.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,-0.016000,0.006000,-0.004000,FlatInitial
07:47:50.873 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.040000,-0.760000,1.670000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.010000,-0.008000,0.029000,FlatInitial
07:47:50.973 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.870000,1.380000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,-0.009000,-0.012000,-0.031000,FlatInitial
07:47:51.074 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.820000,1.440000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.000000,0.003000,0.000000,FlatInitial
07:47:51.174 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.780000,1.550000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.000000,0.002000,0.016000,FlatInitial
07:47:51.274 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.040000,-0.850000,1.360000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.002000,-0.003000,-0.004000,FlatInitial
07:47:51.374 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.040000,-0.830000,1.480000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,-0.004000,0.003000,0.005000,FlatInitial
07:47:51.474 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.040000,-0.840000,1.470000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,-0.001000,-0.003000,0.000000,FlatInitial
07:47:51.574 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.850000,1.360000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,-0.001000,-0.006000,-0.005000,FlatInitial
07:47:51.674 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.840000,1.480000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,-0.003000,0.003000,0.009000,FlatInitial
07:47:51.774 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.830000,1.460000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,-0.004000,-0.003000,0.005000,FlatInitial
07:47:51.874 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.850000,1.370000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,-0.002000,-0.003000,-0.004000,FlatInitial
07:47:51.974 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.840000,1.470000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.001000,0.003000,0.013000,FlatInitial
07:47:52.074 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.840000,1.440000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.000000,-0.001000,0.000000,FlatInitial
07:47:52.174 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.860000,1.390000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,-0.002000,-0.003000,0.000000,FlatInitial
07:47:52.274 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.840000,1.460000,3.000000,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.001000,0.003000,0.009000,FlatInitial
07:47:52.375 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.860000,1.410000,3.000000,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.000000,-0.002000,0.000000,FlatInitial
07:47:52.476 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.860000,1.400000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,-0.003000,0.001000,0.000000,FlatInitial
07:47:52.577 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.850000,1.440000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,-0.001000,0.000000,0.005000,FlatInitial
07:47:52.677 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.860000,1.390000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,-0.003000,-0.003000,-0.005000,FlatInitial
07:47:52.777 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.860000,1.410000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.000000,-0.001000,0.004000,FlatInitial
07:47:52.877 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.850000,1.430000,3.000000,104.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.000000,0.001000,0.003000,FlatInitial
07:47:52.978 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.870000,1.380000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,-0.001000,-0.003000,0.000000,FlatInitial
07:47:53.079 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.860000,1.430000,3.000000,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.001000,0.001000,0.006000,FlatInitial
07:47:53.179 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.870000,1.400000,3.000000,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,-0.001000,-0.001000,0.001000,FlatInitial
07:47:53.281 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.870000,1.380000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.000000,-0.001000,0.001000,FlatInitial
07:47:53.381 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.860000,1.420000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.000000,0.003000,0.004000,FlatInitial
07:47:53.484 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.020000,-0.870000,1.390000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.001000,0.001000,0.002000,FlatInitial
07:47:53.584 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.020000,-0.870000,1.390000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.000000,-0.001000,0.004000,FlatInitial
07:47:53.684 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.020000,-0.860000,1.410000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.000000,-0.001000,0.002000,FlatInitial
07:47:53.784 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.020000,-0.850000,1.390000,3.000000,105.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.000000,-0.003000,0.002000,FlatInitial
07:47:53.884 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.020000,-0.850000,1.410000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.000000,0.002000,0.008000,FlatInitial
07:47:53.985 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.020000,-0.850000,1.410000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.002000,-0.001000,0.001000,FlatInitial
07:47:54.085 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.020000,-0.850000,1.390000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,-0.001000,-0.002000,0.001000,FlatInitial
07:47:54.185 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.020000,-0.850000,1.410000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.000000,-0.001000,0.006000,FlatInitial
07:47:54.286 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.010000,-0.850000,1.390000,3.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.000000,0.000000,0.004000,FlatInitial
07:47:54.387 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.020000,-0.850000,1.390000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.002000,0.003000,0.007000,FlatInitial
07:47:54.487 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.020000,-0.860000,1.380000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,-0.006000,0.004000,-0.008000,FlatInitial
07:47:54.588 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.870000,1.370000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.000000,-0.004000,-0.002000,FlatInitial
07:47:54.688 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,3.030000,-0.850000,1.390000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,0.004000,-0.002000,0.004000,FlatInitial
07:47:54.788 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,2.950000,-0.840000,1.380000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259705,0.000000,-0.001000,-0.016000,-0.016000,FlatInitial
07:47:54.890 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,2.720000,-0.690000,1.710000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036667,0.259445,0.000000,-0.010000,0.050000,0.055000,FlatInitial
07:47:54.991 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,2.160000,-0.680000,1.720000,3.000000,104.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.036926,0.260071,0.000000,0.000000,0.009000,-0.066000,FlatInitial
07:47:55.092 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,1.300000,-0.610000,1.630000,3.000000,103.000000,1,0,0.000000,0.000000,0,-0.001663,-0.014587,0.000000,0.036896,0.259750,0.000000,-0.022000,-0.014000,0.172000,FlatInitial
07:47:55.197 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,0.250000,-0.600000,1.740000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.008682,-0.005081,0.000000,0.036880,0.259720,0.000000,0.021000,-0.015000,0.025000,FlatInitial
07:47:55.297 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.940000,-0.740000,1.160000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.009491,0.000000,0.036926,0.259537,0.000000,-0.010000,0.104000,-0.152000,FlatInitial
07:47:55.397 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-1.690000,-0.850000,1.390000,3.000000,102.000000,1,0,0.000000,0.000000,0,-0.015671,0.018463,0.000000,0.036743,0.260483,0.000000,0.013000,0.010000,-0.040000,FlatInitial
07:47:55.497 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-2.490000,-0.690000,1.570000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.008881,0.000000,0.000000,0.036987,0.260941,0.000000,0.011000,-0.011000,0.027000,FlatInitial
07:47:55.597 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.270000,-0.790000,1.350000,3.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.018646,0.000000,0.037064,0.261368,0.000000,-0.002000,0.015000,0.025000,FlatInitial
07:47:55.697 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.680000,-0.890000,1.260000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.037064,0.261581,0.000000,-0.012000,-0.001000,-0.037000,FlatInitial
07:47:55.797 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.750000,-0.850000,1.530000,3.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.037064,0.261581,0.000000,-0.001000,0.007000,0.016000,FlatInitial
07:47:55.897 PM 02/11/2016,Autonomous Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-3.700000,-0.890000,1.350000,3.000000,109.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.037064,0.261581,0.000000,0.003000,-0.008000,0.000000,FlatInitial
