Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState,AngeMotorState,Photoeye
07:22:17.477 PM 02/16/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,0.840000,0.920000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.097122,40.834702,0.000000,-0.003000,0.002000,0.028000,FlatInitial,ResetBack,0
07:22:17.577 PM 02/16/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.020000,0.850000,0.900000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.004547,0.000000,0.000000,-19.097061,40.834702,0.000000,0.010000,0.004000,0.014000,FlatInitial,ResetBack,0
07:22:17.678 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,0.860000,0.890000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.097015,40.834518,0.000000,0.004000,0.002000,0.038000,FlatInitial,ResetBack,0
07:22:17.778 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,-0.439453,-6000.000000,-6000.000000,Speed,Speed,0.000000,0.830000,0.930000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.002411,0.000000,0.000000,-19.096985,40.834518,0.000000,-0.001000,-0.014000,0.011000,FlatInitial,ResetBack,0
07:22:17.880 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.030000,0.860000,0.910000,1.000000,101.000000,1,0,-0.000000,0.000000,1,-0.003021,0.000000,0.000000,-19.096924,40.834518,0.000000,-0.021000,0.007000,-0.007000,FlatInitial,ResetBack,0
07:22:17.981 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,0.850000,0.880000,1.000000,102.000000,1,0,-0.000000,0.000000,1,-0.000916,-0.011185,0.000000,-19.097183,40.834305,0.000000,0.023000,-0.004000,-0.011000,FlatInitial,ResetBack,0
07:22:18.081 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,0.000000,0.830000,0.910000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.097275,40.834305,0.000000,0.029000,0.002000,0.019000,FlatInitial,ResetBack,0
07:22:18.181 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.010000,0.840000,0.930000,1.000000,102.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.097107,40.834305,0.000000,0.010000,-0.002000,0.026000,FlatInitial,ResetBack,0
07:22:18.281 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,2.343750,-6000.000000,-6000.000000,Speed,Speed,0.000000,0.840000,0.950000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.097107,40.834305,0.000000,-0.002000,-0.009000,-0.010000,FlatInitial,ResetBack,0
07:22:18.382 PM 02/16/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.146484,-6000.000000,-6000.000000,Speed,Speed,0.000000,0.840000,0.970000,1.000000,101.000000,1,0,-0.000000,0.000000,1,0.000000,0.000000,0.000000,-19.097107,40.834305,0.000000,-0.002000,-0.002000,-0.008000,FlatInitial,ResetBack,0
