Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
04:15:00.743 PM 02/14/2016,Teleop Enabled,0,TRUE,91,Variant To Data in WPI_DigitalInputRefNum Registry Get.vi->Periodic Tasks.vi->Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.190000,1.800000,0.000000,50210.000000,1,0,-0.000248,0.000062,0,0.000000,0.000000,0.000000,-65.775024,7.898712,0.000000,0.000000,0.002000,0.000000,FlatInitial
04:15:00.843 PM 02/14/2016,Teleop Enabled,0,TRUE,-44007,<LOCATION>WPI_DigitalInputRefNum Registry Get.vi<CALLSTACK>WPI_DigitalInputRefNum Registry Get.vi< <Periodic Tasks.vi< <Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.190000,1.810000,0.000000,101.000000,1,0,-0.000248,0.000062,0,0.000000,0.003433,0.000000,-65.775024,7.898743,0.000000,0.000000,0.026000,0.024000,FlatInitial
04:15:00.945 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.200000,1.820000,0.000000,102.000000,1,0,-0.000248,0.000062,0,0.002625,0.011078,0.000000,-65.774994,7.899399,0.000000,0.001000,-0.089000,0.025000,FlatInitial
04:15:01.045 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.180000,1.750000,0.000000,101.000000,1,0,-0.000248,0.000062,0,-0.003891,0.000000,0.000000,-65.774948,7.898712,0.000000,0.008000,0.016000,-0.004000,FlatInitial
04:15:01.146 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.180000,1.860000,0.000000,103.000000,1,0,-0.000248,0.000062,0,0.000000,0.020126,0.000000,-65.774948,7.899368,0.000000,-0.007000,0.006000,0.020000,FlatInitial
04:15:01.248 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.020000,1.180000,1.970000,0.000000,103.000000,1,0,-0.000248,0.000062,0,0.000000,0.000000,0.000000,-65.774948,7.899368,0.000000,-0.010000,-0.002000,0.009000,FlatInitial
04:15:01.349 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.180000,1.980000,0.000000,103.000000,1,0,-0.000248,0.000062,0,0.000000,0.000000,0.000000,-65.774948,7.899368,0.000000,-0.001000,-0.004000,0.003000,FlatInitial
04:15:01.449 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.020000,1.170000,1.950000,0.000000,101.000000,1,0,-0.000248,0.000062,0,0.000000,0.004440,0.000000,-65.774948,7.899414,0.000000,0.009000,0.018000,0.001000,FlatInitial
04:15:01.549 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.010000,1.180000,1.970000,0.000000,106.000000,1,0,-0.000248,0.000062,0,0.000000,0.000000,0.000000,-65.774948,7.899612,0.000000,0.006000,-0.015000,0.012000,FlatInitial
04:15:01.650 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.030000,1.190000,1.890000,0.000000,104.000000,1,0,-0.000248,0.000062,0,0.000000,0.000000,0.000000,-65.774948,7.899612,0.000000,-0.004000,0.001000,0.005000,FlatInitial
04:15:01.750 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.190000,1.900000,0.000000,100.000000,1,0,-0.000248,0.000062,0,0.000000,0.000000,0.000000,-65.774948,7.899612,0.000000,-0.005000,-0.005000,0.000000,FlatInitial
04:15:01.850 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.010000,1.180000,1.860000,0.000000,101.000000,1,0,-0.000248,0.000062,0,0.000000,0.000000,0.000000,-65.774948,7.899612,0.000000,0.001000,0.019000,0.015000,FlatInitial
04:15:01.950 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.030000,1.200000,1.830000,0.000000,101.000000,1,0,-0.000248,0.000062,0,0.000000,0.030502,0.000000,-65.774948,7.900574,0.000000,0.001000,0.012000,-0.014000,FlatInitial
04:15:02.050 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.190000,1.910000,0.000000,101.000000,1,0,-0.000248,0.000062,0,0.002762,-0.026550,0.000000,-65.774673,7.899948,0.000000,-0.023000,-0.023000,0.009000,FlatInitial
04:15:02.152 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.020000,1.200000,1.750000,0.000000,102.000000,1,0,-0.000248,0.000062,0,-0.003845,0.000000,0.000000,-65.774658,7.899002,0.000000,0.000000,0.008000,-0.078000,FlatInitial
04:15:02.252 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.020000,1.150000,1.780000,0.000000,105.000000,1,0,-0.000248,0.000062,0,-0.012268,-0.011261,0.000000,-65.774857,7.898758,0.000000,-0.012000,-0.013000,-0.055000,FlatInitial
04:15:02.353 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.050000,1.190000,1.740000,0.000000,101.000000,1,0,-0.000248,0.000062,0,0.006393,0.000000,0.000000,-65.774551,7.898758,0.000000,-0.021000,0.019000,-0.005000,FlatInitial
04:15:02.453 PM 02/14/2016,Teleop Enabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.040000,1.190000,1.860000,0.000000,102.000000,1,0,-0.000248,0.000062,0,0.000000,0.000000,0.000000,-65.774506,7.898987,0.000000,-0.003000,-0.015000,0.033000,FlatInitial
