Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
02:03:11.706 PM 02/14/2016,Autonomous Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,2.650000,2.260000,1.440000,3.000000,101.000000,1,0,-0.000558,0.002232,0,-0.038239,0.001846,0.000000,0.014221,-0.010193,0.000000,0.031000,0.037000,0.046000,FlatInitial
02:03:11.806 PM 02/14/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,2.650000,2.260000,1.440000,0.000000,55818.000000,1,0,-0.000558,0.002232,0,-0.038239,0.001846,0.000000,0.014221,-0.010193,0.000000,0.031000,0.037000,0.046000,FlatInitial
02:03:11.906 PM 02/14/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,2.170000,1.480000,0.000000,100.000000,1,0,-0.000558,0.002232,0,0.000000,0.000000,0.000000,0.026459,-0.027588,0.000000,0.000000,-0.003000,0.005000,FlatInitial
02:03:12.008 PM 02/14/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,2.180000,1.480000,0.000000,103.000000,1,0,-0.000558,0.002232,0,0.000000,0.000000,0.000000,0.026459,-0.027588,0.000000,0.001000,-0.003000,0.001000,FlatInitial
02:03:12.109 PM 02/14/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,2.180000,1.480000,0.000000,102.000000,1,0,-0.000558,0.002232,0,0.000000,0.000000,0.000000,0.026459,-0.027588,0.000000,0.000000,0.000000,0.003000,FlatInitial
02:03:12.209 PM 02/14/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,2.180000,1.480000,0.000000,103.000000,1,0,-0.000558,0.002232,0,0.000000,0.000000,0.000000,0.026459,-0.027588,0.000000,-0.002000,0.002000,0.004000,FlatInitial
02:03:12.310 PM 02/14/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,2.180000,1.480000,0.000000,102.000000,1,0,-0.000558,0.002232,0,0.000000,0.000000,0.000000,0.026459,-0.027588,0.000000,0.003000,-0.001000,-0.001000,FlatInitial
02:03:12.410 PM 02/14/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_CANTalonSRX_GetStatus.vi      ShooterVI.vi      Periodic Tasks.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,2.180000,1.480000,0.000000,101.000000,1,0,-0.000558,0.002232,0,0.000000,0.000000,0.000000,0.026459,-0.027588,0.000000,-0.001000,0.000000,0.002000,FlatInitial
02:03:12.510 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,2.180000,1.480000,0.000000,101.000000,1,0,-0.000558,0.002232,0,0.000000,0.000000,0.000000,0.026459,-0.027588,0.000000,-0.002000,0.000000,-0.001000,FlatInitial
02:03:12.610 PM 02/14/2016,Teleop Disabled,0,FALSE,0,NO ERROR,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,2.180000,1.480000,0.000000,102.000000,1,0,-0.000558,0.002232,0,0.000000,0.000000,0.000000,0.026459,-0.027588,0.000000,0.000000,0.002000,0.000000,FlatInitial
