Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ,AutoDefendState
12:21:03.679 PM 02/13/2016,Autonomous Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-0.120000,1.120000,2.670000,3.000000,101.000000,1,0,-0.006200,-0.007502,0,0.004807,0.000000,0.000000,-0.471878,0.565903,0.000000,0.045000,-0.031000,0.022000,FlatInitial
12:21:03.778 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.120000,1.120000,2.670000,0.000000,29211.000000,1,0,-0.006200,-0.007502,0,0.004807,0.000000,0.000000,-0.471878,0.565903,0.000000,0.045000,-0.031000,0.022000,FlatInitial
12:21:03.878 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.120000,1.120000,2.670000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,0.004807,0.000000,0.000000,-0.471878,0.565903,0.000000,0.045000,-0.031000,0.022000,FlatInitial
12:21:03.979 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.120000,1.120000,2.670000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,0.004807,0.000000,0.000000,-0.471878,0.565903,0.000000,0.045000,-0.031000,0.022000,FlatInitial
12:21:04.080 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.120000,1.120000,2.670000,0.000000,100.000000,1,0,-0.006200,-0.007502,0,0.004807,0.000000,0.000000,-0.471878,0.565903,0.000000,0.045000,-0.031000,0.022000,FlatInitial
12:21:04.180 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.120000,1.120000,2.670000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,0.004807,0.000000,0.000000,-0.471878,0.565903,0.000000,0.045000,-0.031000,0.022000,FlatInitial
12:21:04.280 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.120000,1.120000,2.670000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,0.004807,0.000000,0.000000,-0.471878,0.565903,0.000000,0.045000,-0.031000,0.022000,FlatInitial
12:21:04.380 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.120000,1.120000,2.670000,0.000000,102.000000,1,0,-0.006200,-0.007502,0,0.004807,0.000000,0.000000,-0.471878,0.565903,0.000000,0.045000,-0.031000,0.022000,FlatInitial
12:21:04.480 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.120000,1.120000,2.670000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,0.004807,0.000000,0.000000,-0.471878,0.565903,0.000000,0.045000,-0.031000,0.022000,FlatInitial
12:21:04.580 PM 02/13/2016,Teleop Disabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470006<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470006      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.120000,1.120000,2.670000,0.000000,101.000000,1,0,-0.006200,-0.007502,0,0.004807,0.000000,0.000000,-0.471878,0.565903,0.000000,0.045000,-0.031000,0.022000,FlatInitial
